Gene_ID,Disease_ID,label
3067,C0019209,1
3067,C0040517,1
3068,C0019693,1
3069,C0004352,1
3069,C0006142,1
3070,C0032460,1
3070,C0152013,1
3070,C4310798,1
3071,C0023893,1
3073,C0004138,1
3073,C0025363,1
3073,C0039373,1
3073,C0543888,1
3073,C0917816,1
3073,C1848913,1
3073,C1848915,1
3073,C1848917,1
3073,C2749283,1
3074,C0022660,1
3074,C0543888,1
3074,C0751489,1
3074,C0751490,1
3074,C0751491,1
3074,C1565662,1
3074,C1849320,1
3074,C1849322,1
3074,C2609414,1
3075,C0003257,1
3075,C0021051,1
3075,C0025303,1
3075,C0162739,1
3075,C0242383,1
3075,C0268742,1
3075,C0398777,1
3075,C1720821,1
3075,C1832174,1
3075,C1852020,1
3075,C1852021,1
3075,C2749604,1
3075,C2931788,1
3077,C0002395,1
3077,C0005612,1
3077,C0007193,1
3077,C0008370,1
3077,C0019196,1
3077,C0020445,1
3077,C0023176,1
3077,C0036337,1
3077,C0036341,1
3077,C0085762,1
3077,C0162566,1
3077,C0264886,1
3077,C0268323,1
3077,C0342384,1
3077,C0342861,1
3077,C0392514,1
3077,C0546126,1
3077,C0750900,1
3077,C0750901,1
3077,C1112213,1
3077,C1867968,1
3077,C2673520,1
3077,C2713368,1
3077,C2936913,1
3077,C3463824,1
3077,C3469186,1
3081,C0002066,1
3082,C0004114,1
3082,C0004763,1
3082,C0011882,1
3082,C0019189,1
3082,C0019208,1
3082,C0023467,1
3082,C0023890,1
3082,C0026998,1
3082,C0027627,1
3082,C0027659,1
3082,C0027819,1
3082,C0030305,1
3082,C0030567,1
3082,C0033141,1
3082,C0034069,1
3082,C0036529,1
3082,C0040053,1
3082,C0043254,1
3082,C0085786,1
3082,C0086404,1
3082,C0087086,1
3082,C0151744,1
3082,C0162557,1
3082,C0234254,1
3082,C0239946,1
3082,C0271673,1
3082,C0271680,1
3082,C0271685,1
3082,C0271686,1
3082,C0280783,1
3082,C0280785,1
3082,C0334580,1
3082,C0334581,1
3082,C0334582,1
3082,C0334583,1
3082,C0338070,1
3082,C0345904,1
3082,C0393835,1
3082,C0458259,1
3082,C0524611,1
3082,C0547065,1
3082,C0750935,1
3082,C0750936,1
3082,C0751074,1
3082,C0751407,1
3082,C0751408,1
3082,C0878544,1
3082,C1258085,1
3082,C1846647,1
3082,C1876165,1
3082,C1879321,1
3082,C2239176,1
3083,C2239176,1
3084,C0005586,1
3084,C0006142,1
3084,C0006870,1
3084,C0007621,1
3084,C0011581,1
3084,C0018801,1
3084,C0019569,1
3084,C0023212,1
3084,C0024121,1
3084,C0024809,1
3084,C0030193,1
3084,C0032460,1
3084,C0036341,1
3084,C0038358,1
3084,C0085758,1
3084,C0087031,1
3084,C0162351,1
3084,C0234230,1
3084,C0236733,1
3084,C0266487,1
3084,C0458257,1
3084,C0458259,1
3084,C0678222,1
3084,C0751408,1
3084,C1136382,1
3084,C1257840,1
3084,C1257931,1
3084,C1458155,1
3084,C1959583,1
3084,C1961112,1
3087,C0015695,1
3087,C0678222,1
3087,C1257931,1
3087,C1458155,1
3087,C2711227,1
3090,C0017185,1
3090,C0025149,1
3090,C0032584,1
3090,C0205833,1
3090,C0265219,1
3090,C0278510,1
3090,C0685938,1
3090,C0751291,1
3090,C1257931,1
3090,C1275668,1
3090,C1458155,1
3091,C0002793,1
3091,C0006142,1
3091,C0007097,1
3091,C0007124,1
3091,C0011570,1
3091,C0017636,1
3091,C0018798,1
3091,C0018802,1
3091,C0023892,1
3091,C0024115,1
3091,C0027626,1
3091,C0030297,1
3091,C0033578,1
3091,C0034531,1
3091,C0037286,1
3091,C0037929,1
3091,C0040136,1
3091,C0041696,1
3091,C0151468,1
3091,C0152264,1
3091,C0205696,1
3091,C0205698,1
3091,C0205699,1
3091,C0205768,1
3091,C0235527,1
3091,C0238065,1
3091,C0279626,1
3091,C0280783,1
3091,C0334579,1
3091,C0334581,1
3091,C0334582,1
3091,C0334583,1
3091,C0334588,1
3091,C0342257,1
3091,C0346647,1
3091,C0376358,1
3091,C0433895,1
3091,C0525045,1
3091,C0750935,1
3091,C0750936,1
3091,C0751515,1
3091,C0751692,1
3091,C0752306,1
3091,C0752307,1
3091,C0752308,1
3091,C1257931,1
3091,C1269683,1
3091,C1621958,1
3091,C1704230,1
3091,C1800706,1
3091,C1959583,1
3091,C1961112,1
3092,C0033578,1
3092,C0376358,1
3094,C0005586,1
3094,C0007959,1
3094,C0036341,1
3094,C0751919,1
3094,C2932678,1
3097,C0151744,1
3097,C4310771,1
3098,C0010828,1
3098,C0011853,1
3098,C0011860,1
3098,C0152013,1
3098,C1854449,1
3098,C4479526,1
3099,C0028754,1
3099,C0151744,1
3099,C0152013,1
3101,C0006142,1
3101,C0023895,1
3101,C0086565,1
3101,C1527249,1
3105,C0014518,1
3105,C0014799,1
3105,C0019193,1
3105,C0026764,1
3105,C0030437,1
3105,C0030491,1
3105,C0036341,1
3105,C0038325,1
3105,C0040034,1
3105,C0162442,1
3105,C0259783,1
3105,C0555198,1
3105,C0860207,1
3105,C1262760,1
3105,C1853959,1
3105,C3658290,1
3105,C3658301,1
3105,C3658302,1
3105,C4277682,1
3105,C4302111,1
3106,C0004943,1
3106,C0007820,1
3106,C0011603,1
3106,C0011609,1
3106,C0013182,1
3106,C0013221,1
3106,C0014518,1
3106,C0015230,1
3106,C0017638,1
3106,C0019193,1
3106,C0033687,1
3106,C0033975,1
3106,C0036341,1
3106,C0038325,1
3106,C0039103,1
3106,C0039263,1
3106,C0041755,1
3106,C0259783,1
3106,C0263666,1
3106,C0410574,1
3106,C0555198,1
3106,C0751340,1
3106,C1262760,1
3106,C1527304,1
3106,C3658290,1
3106,C3697982,1
3106,C4277682,1
3106,C4279912,1
3106,C4302111,1
3107,C0003872,1
3107,C0006413,1
3107,C0014518,1
3107,C0017638,1
3107,C0019693,1
3107,C0030246,1
3107,C0033860,1
3107,C0038325,1
3107,C0259783,1
3107,C0524909,1
3107,C0555198,1
3107,C1274933,1
3107,C1292769,1
3107,C3658301,1
3107,C3658302,1
3107,C4505456,1
3108,C0011616,1
3110,C1867774,1
3110,C1867775,1
3110,C3714756,1
3113,C0162823,1
3113,C0524909,1
3115,C0003873,1
3115,C0004096,1
3115,C0005138,1
3115,C0007570,1
3115,C0007873,1
3115,C0011609,1
3115,C0014175,1
3115,C0025261,1
3115,C0026769,1
3115,C0026896,1
3115,C0036202,1
3115,C0036341,1
3115,C0042109,1
3115,C0162823,1
3115,C0221052,1
3115,C0406537,1
3115,C0751292,1
3115,C0751293,1
3115,C0751295,1
3115,C0751324,1
3115,C0751339,1
3115,C0751340,1
3115,C3495801,1
3115,C4048328,1
3116,C2350873,1
3116,C4048328,1
3117,C0007570,1
3117,C0011603,1
3117,C0011854,1
3117,C0014848,1
3117,C0017665,1
3117,C0020517,1
3117,C0023290,1
3117,C0029295,1
3117,C0030305,1
3117,C0033687,1
3117,C0085179,1
3117,C0242380,1
3117,C0342302,1
3117,C0859976,1
3117,C1704378,1
3117,C2349952,1
3117,C2936833,1
3117,C4302111,1
3119,C0002994,1
3119,C0004096,1
3119,C0007570,1
3119,C0007820,1
3119,C0011609,1
3119,C0011854,1
3119,C0014848,1
3119,C0017661,1
3119,C0019193,1
3119,C0020517,1
3119,C0025164,1
3119,C0026769,1
3119,C0027404,1
3119,C0029295,1
3119,C0036421,1
3119,C0042109,1
3119,C0205734,1
3119,C0206085,1
3119,C0342302,1
3119,C0376329,1
3119,C0406537,1
3119,C0751254,1
3119,C0751324,1
3119,C0751362,1
3119,C0859976,1
3119,C1527304,1
3119,C3837958,1
3119,C4279912,1
3122,C0001973,1
3122,C0026769,1
3122,C0030567,1
3122,C0036981,1
3122,C0036983,1
3122,C0600327,1
3122,C4273658,1
3123,C0003873,1
3123,C0004096,1
3123,C0004352,1
3123,C0005138,1
3123,C0007820,1
3123,C0009324,1
3123,C0010346,1
3123,C0013182,1
3123,C0017665,1
3123,C0020517,1
3123,C0023290,1
3123,C0024301,1
3123,C0024302,1
3123,C0024304,1
3123,C0026769,1
3123,C0027404,1
3123,C0027726,1
3123,C0029295,1
3123,C0030305,1
3123,C0030805,1
3123,C0033687,1
3123,C0036202,1
3123,C0036341,1
3123,C0042109,1
3123,C0079740,1
3123,C0079741,1
3123,C0079757,1
3123,C0079770,1
3123,C0085179,1
3123,C0156147,1
3123,C0205734,1
3123,C0206138,1
3123,C0267380,1
3123,C0748540,1
3123,C0751362,1
3123,C0751622,1
3123,C0860207,1
3123,C0949272,1
3123,C1258104,1
3123,C1384600,1
3123,C1456240,1
3123,C2350873,1
3123,C3658290,1
3123,C4277682,1
3123,C4279912,1
3123,C4302111,1
3126,C0005586,1
3126,C0020517,1
3126,C1456784,1
3127,C0011860,1
3127,C0020517,1
3127,C0030567,1
3127,C0494463,1
3127,C0546126,1
3127,C4302111,1
3131,C0006413,1
3131,C0023452,1
3131,C0041696,1
3131,C1292769,1
3131,C1961102,1
3133,C0005586,1
3133,C0014799,1
3133,C0030491,1
3133,C0033975,1
3133,C0036341,1
3133,C0162442,1
3135,C0005586,1
3137,C0036341,1
3141,C0006142,1
3141,C0220994,1
3141,C0268581,1
3141,C0271713,1
3141,C0543888,1
3141,C3714756,1
3145,C0023520,1
3145,C1867969,1
3145,C2936779,1
3146,C0001973,1
3146,C0005398,1
3146,C0013221,1
3146,C0019193,1
3146,C0027051,1
3146,C0027796,1
3146,C0034069,1
3146,C0034189,1
3146,C0036690,1
3146,C0038870,1
3146,C0042656,1
3146,C0085786,1
3146,C0151744,1
3146,C0234247,1
3146,C0234249,1
3146,C0243026,1
3146,C0264939,1
3146,C0279626,1
3146,C0282548,1
3146,C0423711,1
3146,C0458247,1
3146,C0751212,1
3146,C0751213,1
3146,C0751214,1
3146,C0751371,1
3146,C0751372,1
3146,C0751373,1
3146,C1719672,1
3146,C1850383,1
3146,C2936719,1
3146,C3658290,1
3146,C4277682,1
3146,C4279912,1
3148,C0152013,1
3148,C2239176,1
3149,C3714756,1
3149,C3806742,1
3150,C0007621,1
3155,C0220994,1
3155,C0543888,1
3155,C1533587,1
3155,C3714756,1
3156,C0020443,1
3156,C0022661,1
3156,C0023893,1
3156,C0026848,1
3156,C2239176,1
3156,C2973787,1
3158,C0007102,1
3158,C0009375,1
3158,C0027626,1
3158,C0153381,1
3158,C0220994,1
3158,C2751532,1
3158,C3714756,1
3159,C0011860,1
3159,C0021655,1
3159,C0036341,1
3159,C0042138,1
3159,C0205815,1
3159,C0524620,1
3159,C0920563,1
3159,C1855520,1
3161,C0032460,1
3161,C1136382,1
3161,C1257931,1
3161,C1458155,1
3162,C0002395,1
3162,C0002878,1
3162,C0002879,1
3162,C0002889,1
3162,C0004096,1
3162,C0007273,1
3162,C0009319,1
3162,C0010054,1
3162,C0011616,1
3162,C0011853,1
3162,C0011860,1
3162,C0011875,1
3162,C0012715,1
3162,C0016059,1
3162,C0018273,1
3162,C0018800,1
3162,C0018801,1
3162,C0019054,1
3162,C0019158,1
3162,C0019193,1
3162,C0021368,1
3162,C0021655,1
3162,C0022660,1
3162,C0022661,1
3162,C0023186,1
3162,C0023212,1
3162,C0023290,1
3162,C0023893,1
3162,C0023895,1
3162,C0023903,1
3162,C0024623,1
3162,C0025945,1
3162,C0028754,1
3162,C0030286,1
3162,C0032285,1
3162,C0032300,1
3162,C0032914,1
3162,C0033578,1
3162,C0034067,1
3162,C0035126,1
3162,C0035309,1
3162,C0038220,1
3162,C0038433,1
3162,C0040053,1
3162,C0041755,1
3162,C0043250,1
3162,C0086565,1
3162,C0152020,1
3162,C0162309,1
3162,C0162351,1
3162,C0178324,1
3162,C0221013,1
3162,C0221021,1
3162,C0235527,1
3162,C0235574,1
3162,C0242379,1
3162,C0264393,1
3162,C0270715,1
3162,C0270823,1
3162,C0272203,1
3162,C0273115,1
3162,C0276496,1
3162,C0311335,1
3162,C0345904,1
3162,C0376358,1
3162,C0393734,1
3162,C0524851,1
3162,C0546126,1
3162,C0577631,1
3162,C0600178,1
3162,C0750901,1
3162,C0750986,1
3162,C0750987,1
3162,C0751263,1
3162,C0751522,1
3162,C0751523,1
3162,C0751524,1
3162,C0860207,1
3162,C1112486,1
3162,C1257931,1
3162,C1257964,1
3162,C1257965,1
3162,C1262760,1
3162,C1458155,1
3162,C1527231,1
3162,C1565662,1
3162,C1623038,1
3162,C1708349,1
3162,C1841651,1
3162,C1846707,1
3162,C1956346,1
3162,C1959583,1
3162,C2350344,1
3162,C2350878,1
3162,C2609414,1
3162,C2937358,1
3162,C3263723,1
3162,C3714636,1
3162,C4046002,1
3162,C4277682,1
3162,C4279912,1
3164,C0014175,1
3164,C0021655,1
3164,C0030297,1
3164,C0033687,1
3164,C0151744,1
3164,C0920563,1
3166,C0009363,1
3166,C0026010,1
3166,C0376634,1
3166,C1855670,1
3166,C2677500,1
3169,C0006142,1
3169,C0007112,1
3169,C0015695,1
3169,C0033578,1
3169,C0376358,1
3169,C0496956,1
3169,C0678222,1
3169,C0858252,1
3169,C1257931,1
3169,C1458155,1
3170,C0019284,1
3170,C0023893,1
3171,C0033578,1
3172,C0009324,1
3172,C0020459,1
3172,C0342276,1
3172,C0431693,1
3172,C1852091,1
3172,C3714756,1
3172,C4014962,1
3172,C4017238,1
3172,C4274078,1
3176,C0001973,1
3176,C0004096,1
3176,C0035455,1
3176,C4225220,1
3178,C0002736,1
3178,C0003886,1
3178,C0007097,1
3178,C0024667,1
3178,C0024668,1
3178,C0152013,1
3178,C0205696,1
3178,C0205698,1
3178,C1257925,1
3178,C3715156,1
3178,C3809469,1
3181,C3809468,1
3182,C0024668,1
3187,C0033578,1
3187,C1961099,1
3188,C0543888,1
3188,C3714756,1
3188,C4310814,1
3190,C0006142,1
3190,C0678222,1
3190,C1257931,1
3190,C1458155,1
3190,C3714756,1
3191,C0006142,1
3191,C0024623,1
3191,C0678222,1
3191,C1257931,1
3191,C1708349,1
3192,C3714756,1
3192,C4304540,1
3195,C0002938,1
3195,C0023493,1
3195,C0037997,1
3198,C0004352,1
3198,C0018798,1
3198,C0497552,1
3198,C0543888,1
3198,C1832215,1
3198,C1832216,1
3198,C3714756,1
3199,C0024623,1
3199,C0038356,1
3199,C0152423,1
3199,C1708349,1
3199,C2676772,1
3199,C3808166,1
3200,C0018798,1
3200,C0023893,1
3200,C0376634,1
3202,C0019284,1
3202,C0153381,1
3202,C1168401,1
3205,C0005684,1
3205,C0027643,1
3206,C0001418,1
3206,C0205641,1
3206,C0205642,1
3206,C0205644,1
3206,C0205645,1
3206,C0476089,1
3206,C1720887,1
3207,C0014170,1
3207,C0022658,1
3207,C0158995,1
3207,C0476089,1
3207,C1854273,1
3209,C0152427,1
3209,C1720887,1
3209,C1841679,1
3209,C1867801,1
3209,C3714756,1
3209,C4025414,1
3211,C0376634,1
3211,C0497552,1
3211,C1858717,1
3213,C0019284,1
3215,C0028754,1
3218,C0028768,1
3218,C0040953,1
3219,C0006142,1
3219,C0153567,1
3219,C0376358,1
3219,C0678222,1
3219,C1140680,1
3219,C1257931,1
3219,C1458155,1
3229,C1865951,1
3229,C3554127,1
3229,C3714756,1
3231,C0009402,1
3231,C0009404,1
3231,C0020429,1
3231,C0030193,1
3231,C0234230,1
3231,C0234238,1
3231,C0458247,1
3231,C0458259,1
3231,C0751211,1
3231,C0751212,1
3231,C0751213,1
3231,C0919267,1
3231,C1140680,1
3231,C1527249,1
3231,C2936719,1
3232,C0033578,1
3233,C0023453,1
3233,C1961102,1
3235,C0009402,1
3235,C0009404,1
3235,C0027671,1
3235,C1140680,1
3235,C1527249,1
3236,C0003873,1
3236,C0026640,1
3236,C0152237,1
3236,C0153381,1
3236,C0240912,1
3236,C0270911,1
3236,C0270914,1
3236,C0431943,1
3236,C0751036,1
3236,C3714756,1
3237,C0004352,1
3237,C0005941,1
3237,C0006142,1
3237,C0022658,1
3237,C0153381,1
3237,C0206762,1
3237,C0678222,1
3237,C1140680,1
3237,C1168401,1
3237,C1257931,1
3237,C1458155,1
3238,C0025202,1
3238,C0206762,1
3239,C0002871,1
3239,C0024312,1
3239,C0027947,1
3239,C0039075,1
3239,C0152427,1
3239,C0206762,1
3239,C0220664,1
3239,C0220708,1
3239,C0265312,1
3239,C0265553,1
3239,C1853137,1
3239,C1862102,1
3239,C2699746,1
3239,C3714756,1
3240,C0001723,1
3240,C0002871,1
3240,C0004364,1
3240,C0006142,1
3240,C0011570,1
3240,C0011581,1
3240,C0011860,1
3240,C0013221,1
3240,C0016479,1
3240,C0017416,1
3240,C0018995,1
3240,C0019054,1
3240,C0019163,1
3240,C0019693,1
3240,C0020517,1
3240,C0023418,1
3240,C0024530,1
3240,C0025945,1
3240,C0027051,1
3240,C0035305,1
3240,C0041296,1
3240,C0041696,1
3240,C0041755,1
3240,C0085397,1
3240,C0162323,1
3240,C0205734,1
3240,C0242339,1
3240,C0312854,1
3240,C0339546,1
3240,C0342302,1
3240,C0392514,1
3240,C0524909,1
3240,C0524910,1
3240,C0525045,1
3240,C0598784,1
3240,C0679360,1
3240,C0852036,1
3240,C1269683,1
3240,C1458155,1
3240,C1527304,1
3240,C1565662,1
3240,C2609414,1
3240,C3279786,1
3240,C3279787,1
3240,C3837958,1
3240,C4505456,1
3242,C0019193,1
3242,C0268483,1
3242,C0268487,1
3242,C0268623,1
3242,C1262760,1
3242,C3658290,1
3242,C3714756,1
3248,C0040136,1
3248,C0151468,1
3248,C0206693,1
3248,C0376358,1
3248,C0549473,1
3248,C2674695,1
3248,C2678439,1
3248,C2930922,1
3249,C0023794,1
3249,C0033578,1
3249,C0376358,1
3251,C0023374,1
3251,C0268117,1
3251,C0740394,1
3251,C1959897,1
3251,C3714756,1
3257,C0078917,1
3257,C2931875,1
3257,C3714756,1
3261,C3887948,1
3263,C0004364,1
3263,C0009492,1
3263,C0019193,1
3263,C0041755,1
3263,C1262760,1
3263,C2609414,1
3263,C3658290,1
3263,C4277682,1
3263,C4279912,1
3265,C0004352,1
3265,C0005695,1
3265,C0006118,1
3265,C0006826,1
3265,C0007114,1
3265,C0007138,1
3265,C0007194,1
3265,C0007621,1
3265,C0007847,1
3265,C0007873,1
3265,C0007959,1
3265,C0010606,1
3265,C0010828,1
3265,C0019207,1
3265,C0020305,1
3265,C0023467,1
3265,C0023903,1
3265,C0023904,1
3265,C0024623,1
3265,C0024667,1
3265,C0025202,1
3265,C0026640,1
3265,C0027626,1
3265,C0027659,1
3265,C0027671,1
3265,C0027819,1
3265,C0030354,1
3265,C0030849,1
3265,C0035412,1
3265,C0036631,1
3265,C0037286,1
3265,C0037999,1
3265,C0038356,1
3265,C0040136,1
3265,C0040411,1
3265,C0041409,1
3265,C0151468,1
3265,C0151779,1
3265,C0152013,1
3265,C0153349,1
3265,C0153381,1
3265,C0153633,1
3265,C0154017,1
3265,C0154091,1
3265,C0206682,1
3265,C0206739,1
3265,C0235874,1
3265,C0238463,1
3265,C0265329,1
3265,C0270960,1
3265,C0282313,1
3265,C0346099,1
3265,C0362030,1
3265,C0376358,1
3265,C0431380,1
3265,C0473574,1
3265,C0496899,1
3265,C0496930,1
3265,C0543888,1
3265,C0587248,1
3265,C0678222,1
3265,C0699885,1
3265,C0750974,1
3265,C0750977,1
3265,C0750979,1
3265,C0851140,1
3265,C0858252,1
3265,C1257925,1
3265,C1257931,1
3265,C1275081,1
3265,C1458155,1
3265,C1527390,1
3265,C1527404,1
3265,C1708349,1
3265,C1842036,1
3265,C1955869,1
3265,C1968782,1
3265,C2145472,1
3265,C2239176,1
3265,C2931658,1
3265,C3179502,1
3265,C3714644,1
3265,C3854181,1
3265,C4011754,1
3265,C4225426,1
3267,C0023893,1
3269,C0004153,1
3269,C0020649,1
3269,C0030193,1
3269,C0033774,1
3269,C0035455,1
3269,C0036341,1
3269,C0038587,1
3269,C0087169,1
3269,C0234230,1
3269,C0234238,1
3269,C0234254,1
3269,C0458257,1
3269,C0458259,1
3269,C0751407,1
3269,C0751408,1
3269,C1527249,1
3269,C1563937,1
3269,C2607914,1
3270,C1383860,1
3273,C0006142,1
3273,C0678222,1
3273,C1458155,1
3273,C2751090,1
3274,C0007138,1
3274,C0019193,1
3274,C0027627,1
3274,C0027659,1
3274,C0036341,1
3274,C0038587,1
3274,C0087169,1
3274,C0242231,1
3274,C0860207,1
3274,C1262760,1
3274,C4277682,1
3280,C0006142,1
3280,C0007102,1
3280,C0009375,1
3280,C0017636,1
3280,C0024121,1
3280,C0025286,1
3280,C0205834,1
3280,C0206663,1
3280,C0259785,1
3280,C0280793,1
3280,C0281784,1
3280,C0334584,1
3280,C0334588,1
3280,C0334590,1
3280,C0334596,1
3280,C0334607,1
3280,C0334608,1
3280,C0334609,1
3280,C0334610,1
3280,C0344461,1
3280,C0347515,1
3280,C0431121,1
3280,C0457190,1
3280,C0678222,1
3280,C0700367,1
3280,C0751303,1
3280,C0751304,1
3280,C0751395,1
3280,C0751396,1
3280,C0751674,1
3280,C0751675,1
3280,C0887833,1
3280,C1257931,1
3280,C1334261,1
3280,C1334271,1
3280,C1384408,1
3280,C1527197,1
3283,C0032460,1
3283,C1136382,1
3284,C0010417,1
3284,C0032460,1
3284,C0033578,1
3284,C0036875,1
3284,C0431663,1
3284,C0848558,1
3284,C1136382,1
3284,C1456784,1
3284,C1563730,1
3284,C1563731,1
3284,C2931782,1
3290,C0002152,1
3290,C0006142,1
3290,C0011570,1
3290,C0011853,1
3290,C0020456,1
3290,C0020538,1
3290,C0021655,1
3290,C0028754,1
3290,C0038433,1
3290,C0162820,1
3290,C0311277,1
3290,C0920563,1
3290,C1291245,1
3290,C2936179,1
3291,C0011854,1
3291,C0020538,1
3291,C0023890,1
3291,C0027051,1
3291,C0027726,1
3291,C0032962,1
3291,C0205734,1
3291,C0239946,1
3291,C0342302,1
3291,C0342488,1
3291,C2936861,1
3292,C0014175,1
3292,C0033578,1
3292,C0269102,1
3292,C0376358,1
3293,C0033578,1
3293,C0266362,1
3293,C0268296,1
3293,C0376358,1
3293,C1849695,1
3293,C2930618,1
3294,C0014170,1
3294,C0014175,1
3294,C0023893,1
3294,C0036875,1
3294,C0269102,1
3294,C0476089,1
3295,C0023520,1
3295,C0037769,1
3295,C0043459,1
3295,C0282525,1
3295,C0282526,1
3295,C0282528,1
3295,C0342870,1
3295,C0393698,1
3295,C0393699,1
3295,C0543888,1
3295,C0546878,1
3295,C0553558,1
3295,C0751708,1
3295,C0751709,1
3295,C0751710,1
3295,C1112213,1
3295,C1527306,1
3295,C1527366,1
3295,C3658299,1
3295,C3714756,1
3297,C0006826,1
3297,C0027651,1
3297,C1862939,1
3299,C0086543,1
3299,C0266539,1
3299,C1861821,1
3299,C3888417,1
3300,C0007959,1
3300,C3553989,1
3301,C0026636,1
3303,C0022660,1
3303,C0024517,1
3303,C0025202,1
3303,C0027627,1
3303,C0030567,1
3303,C0033578,1
3303,C0035126,1
3303,C0036341,1
3303,C0036349,1
3303,C0041696,1
3303,C0085592,1
3303,C0085742,1
3303,C0086565,1
3303,C0282507,1
3303,C0376358,1
3303,C0452047,1
3303,C0887833,1
3303,C1269683,1
3303,C4302111,1
3304,C0004153,1
3304,C0006142,1
3304,C0024517,1
3304,C0036341,1
3304,C0037274,1
3304,C0238288,1
3304,C0274861,1
3304,C0274862,1
3304,C0311375,1
3304,C0678222,1
3304,C0751851,1
3304,C0751852,1
3304,C0887833,1
3304,C1257931,1
3304,C1269683,1
3304,C1563937,1
3306,C0009375,1
3306,C0151744,1
3308,C0041696,1
3308,C0238288,1
3308,C0564408,1
3308,C3496069,1
3309,C0003949,1
3309,C0005586,1
3309,C0023473,1
3309,C0027051,1
3309,C0028754,1
3309,C0279626,1
3309,C0376545,1
3309,C0853193,1
3309,C1846707,1
3309,C2239176,1
3309,C2930617,1
3310,C3495559,1
3310,C3714758,1
3312,C0001418,1
3312,C0007137,1
3312,C0024623,1
3312,C0026640,1
3312,C0035126,1
3312,C0038356,1
3312,C0153381,1
3312,C0205641,1
3312,C0205642,1
3312,C0205643,1
3312,C0205644,1
3312,C0948089,1
3312,C1708349,1
3312,C1846707,1
3313,C0004364,1
3313,C0007134,1
3313,C0019693,1
3313,C0030567,1
3313,C0036341,1
3313,C0151744,1
3313,C0221765,1
3313,C0279702,1
3313,C0376618,1
3313,C0520459,1
3313,C1266042,1
3313,C2239176,1
3313,C4225180,1
3313,C4225428,1
3313,C4274077,1
3313,C4505456,1
3315,C0007102,1
3315,C0007134,1
3315,C0007137,1
3315,C0007194,1
3315,C0007959,1
3315,C0009375,1
3315,C0011616,1
3315,C0018801,1
3315,C0018802,1
3315,C0019693,1
3315,C0023212,1
3315,C0024623,1
3315,C0026764,1
3315,C0026998,1
3315,C0038356,1
3315,C0153349,1
3315,C0153381,1
3315,C0311335,1
3315,C0393734,1
3315,C0751336,1
3315,C0751522,1
3315,C0751523,1
3315,C0751524,1
3315,C1266042,1
3315,C1266043,1
3315,C1306837,1
3315,C1708349,1
3315,C1854023,1
3315,C1879321,1
3315,C1959583,1
3315,C1961112,1
3315,C2239176,1
3315,C2608087,1
3315,C3711384,1
3315,C4505456,1
3320,C0006142,1
3320,C0009178,1
3320,C0011616,1
3320,C0019693,1
3320,C0027627,1
3320,C0041696,1
3320,C0162351,1
3320,C0525045,1
3320,C0678222,1
3320,C1257931,1
3320,C1269683,1
3320,C1458155,1
3320,C4505456,1
3321,C1835612,1
3321,C1867060,1
3326,C0019693,1
3329,C0001418,1
3329,C0007134,1
3329,C0023520,1
3329,C0024623,1
3329,C0033141,1
3329,C0036529,1
3329,C0038356,1
3329,C0205642,1
3329,C0205643,1
3329,C0205644,1
3329,C0205645,1
3329,C0279702,1
3329,C0376618,1
3329,C0543888,1
3329,C0740391,1
3329,C0751651,1
3329,C0751845,1
3329,C0751846,1
3329,C0751848,1
3329,C0878544,1
3329,C1266042,1
3329,C1306837,1
3329,C2677109,1
3329,C3714756,1
3329,C4505456,1
3336,C0033141,1
3336,C0036529,1
3336,C0878544,1
3337,C0005586,1
3337,C0334287,1
3339,C0003886,1
3339,C0013366,1
3339,C0026760,1
3339,C0029434,1
3339,C0036391,1
3339,C0376634,1
3339,C0432272,1
3339,C1857100,1
3339,C3714756,1
3340,C0015393,1
3340,C0020796,1
3340,C0025363,1
3340,C0238198,1
3340,C0376634,1
3340,C0431380,1
3340,C0917816,1
3340,C1955869,1
3340,C3179349,1
3340,C3714756,1
3342,C0036341,1
3346,C0004352,1
3350,C0001973,1
3350,C0003578,1
3350,C0005586,1
3350,C0005587,1
3350,C0009171,1
3350,C0011570,1
3350,C0015967,1
3350,C0023186,1
3350,C0024517,1
3350,C0024623,1
3350,C0025261,1
3350,C0030193,1
3350,C0033941,1
3350,C0036572,1
3350,C0038356,1
3350,C0040822,1
3350,C0040827,1
3350,C0041696,1
3350,C0085762,1
3350,C0149840,1
3350,C0149958,1
3350,C0221074,1
3350,C0233794,1
3350,C0234230,1
3350,C0234238,1
3350,C0234370,1
3350,C0234371,1
3350,C0234373,1
3350,C0234374,1
3350,C0234375,1
3350,C0234376,1
3350,C0234377,1
3350,C0234379,1
3350,C0234381,1
3350,C0234535,1
3350,C0235078,1
3350,C0235081,1
3350,C0235082,1
3350,C0235083,1
3350,C0235843,1
3350,C0236736,1
3350,C0270844,1
3350,C0270846,1
3350,C0422850,1
3350,C0422852,1
3350,C0422853,1
3350,C0422854,1
3350,C0422855,1
3350,C0428977,1
3350,C0458259,1
3350,C0494475,1
3350,C0588008,1
3350,C0600427,1
3350,C0751123,1
3350,C0751263,1
3350,C0751265,1
3350,C0751293,1
3350,C0751294,1
3350,C0751408,1
3350,C0751495,1
3350,C0751496,1
3350,C0751564,1
3350,C0751565,1
3350,C1269683,1
3350,C1330966,1
3350,C1708349,1
3350,C3495874,1
3350,C4048158,1
