,Protein1_ID,Protein2_ID,label
2871,9500,84528,1
2872,705,9830,1
2873,4223,54967,1
2874,7741,30850,1
2875,23126,66037,1
2876,11060,90480,1
2877,80321,145483,1
2878,785,159163,1
2879,5575,8847,1
2880,373,79005,1
2881,8907,30008,1
2882,4188,170082,1
2883,116461,145282,1
2884,6293,81629,1
2885,10524,64753,1
2886,8313,401508,1
2887,2801,10494,1
2888,5987,51204,1
2889,78999,81850,1
2890,1857,80125,1
2891,864,865,1
2892,685,5626,1
2893,10667,54764,1
2894,285464,337968,1
2895,9463,51256,1
2896,6303,22980,1
2897,815,6606,1
2898,7728,9422,1
2899,4236,167826,1
2900,3852,3881,1
2901,83852,120534,1
2902,22913,220359,1
2903,10868,80823,1
2904,2801,153769,1
2905,147837,386674,1
2906,7307,11338,1
2907,27342,64926,1
2908,26228,56850,1
2909,1039,7004,1
2910,3801,9586,1
2911,9240,170261,1
2912,9817,79728,1
2913,7274,79444,1
2914,7185,10982,1
2915,55138,246329,1
2916,3886,340359,1
2917,3846,10252,1
2918,23299,147687,1
2919,6636,23658,1
2920,55337,386682,1
2921,55145,152940,1
2922,10403,149371,1
2923,10656,112574,1
2924,2801,84140,1
2925,84330,146664,1
2926,3850,8687,1
2927,2800,80258,1
2928,23281,79898,1
2929,5859,80153,1
2930,7159,57630,1
2931,51324,91647,1
2932,9135,57473,1
2933,81850,340359,1
2934,5987,401898,1
2935,10982,55118,1
2936,631,83878,1
2937,166,147687,1
2938,10460,151254,1
2939,1146,81850,1
2940,23557,123722,1
2941,353131,386675,1
2942,7051,93185,1
2943,24144,56915,1
2944,54535,55763,1
2945,9238,23299,1
2946,2328,27352,1
2947,3799,5575,1
2948,7917,29978,1
2949,8674,8675,1
2950,2107,5626,1
2951,827,7541,1
2952,862,5626,1
2953,60490,84708,1
2954,51729,53347,1
2955,5499,64651,1
2956,51316,375791,1
2957,4599,4599,1
2958,3219,23371,1
2959,3881,147687,1
2960,5626,84259,1
2961,51466,114088,1
2962,7360,10425,1
2963,8626,10445,1
2964,4105,340359,1
2965,7186,9580,1
2966,9500,9500,1
2967,3004,342132,1
2968,22938,60561,1
2969,23503,29911,1
2970,9530,285464,1
2971,6925,55128,1
2972,10492,56341,1
2973,4665,5252,1
2974,10464,22981,1
2975,164127,440295,1
2976,57048,254910,1
2977,11099,112574,1
2978,3939,5602,1
2979,23299,84080,1
2980,1857,83892,1
2981,147372,342574,1
2982,705,54764,1
2983,5817,7780,1
2984,84708,166655,1
2985,7005,51442,1
2986,7004,84445,1
2987,2670,342574,1
2988,375791,388818,1
2989,10174,23294,1
2990,3866,3892,1
2991,117177,161514,1
2992,9747,10256,1
2993,54764,92595,1
2994,57332,79618,1
2995,1944,81851,1
2996,54544,386681,1
2997,147872,222662,1
2998,27185,150572,1
2999,8664,54764,1
3000,4223,114990,1
3001,221,386681,1
3002,7541,158427,1
3003,30850,164127,1
3004,147687,386675,1
3005,83878,149371,1
3006,80321,167465,1
3007,54942,55286,1
3008,10174,30837,1
3009,5276,29979,1
3010,11051,11051,1
3011,10254,57561,1
3012,1794,81850,1
3013,2801,285753,1
3014,57532,83900,1
3015,4222,79065,1
3016,51071,126133,1
3017,9463,92170,1
3018,7009,64224,1
3019,5585,9463,1
3020,54507,83741,1
3021,23281,57639,1
3022,825,149371,1
3023,10248,54913,1
3024,9532,27185,1
3025,56254,84832,1
3026,22905,55041,1
3027,3799,4223,1
3028,83878,158787,1
3029,94039,386683,1
3030,11059,57561,1
3031,27287,353323,1
3032,29911,84832,1
3033,26505,54764,1
3034,23034,57763,1
3035,5682,11178,1
3036,1198,6434,1
3037,1488,140893,1
3038,8379,9529,1
3039,2740,375791,1
3040,5080,10036,1
3041,9802,337974,1
3042,3092,9516,1
3043,9099,414301,1
3044,8887,80746,1
3045,59339,126326,1
3046,3759,26984,1
3047,23368,84708,1
3048,11077,285093,1
3049,10464,10529,1
3050,154865,375791,1
3051,9463,92840,1
3052,10912,84080,1
3053,23005,140258,1
3054,7128,54476,1
3055,10020,388677,1
3056,1616,80254,1
3057,6271,6275,1
3058,93082,353323,1
3059,2624,375791,1
3060,1295,140258,1
3061,353140,386681,1
3062,4223,117157,1
3063,8030,84708,1
3064,84140,202243,1
3065,58500,63978,1
3066,3881,5090,1
3067,79618,148281,1
3068,4188,401898,1
3069,9246,81603,1
3070,2274,11077,1
3071,79862,80321,1
3072,84648,388677,1
3073,29978,124220,1
3074,6146,6386,1
3075,26240,64395,1
3076,8548,340359,1
3077,4619,202243,1
3078,2622,4005,1
3079,23028,24144,1
3080,55334,84699,1
3081,23641,84080,1
3082,196740,386682,1
3083,1857,130540,1
3084,1411,5626,1
3085,25894,84259,1
3086,1503,56474,1
3087,51634,84530,1
3088,6449,8794,1
3089,5050,60491,1
3090,10197,54620,1
3091,196740,337968,1
3092,1820,7507,1
3093,2885,80258,1
3094,2622,114932,1
3095,55697,337972,1
3096,7186,342132,1
3097,25894,57567,1
3098,9454,79098,1
3099,9841,653121,1
3100,9463,26224,1
3101,5349,147872,1
3102,1781,8500,1
3103,10486,84890,1
3104,5859,5987,1
3105,8470,57630,1
3106,8928,10342,1
3107,10539,388962,1
3108,9146,57511,1
3109,1146,81851,1
3110,9295,9295,1
3111,353140,653240,1
3112,57664,59349,1
3113,1408,5626,1
3114,2670,2670,1
3115,8038,375791,1
3116,1857,57684,1
3117,3612,3612,1
3118,58500,90933,1
3119,84056,285753,1
3120,10640,127703,1
3121,80258,221184,1
3122,4188,55536,1
3123,1406,8403,1
3124,11077,29070,1
3125,10445,25959,1
3126,57159,64098,1
3127,55281,56947,1
3128,4223,130355,1
3129,3198,85289,1
3130,733,29978,1
3131,23710,29966,1
3132,10733,24144,1
3133,26061,116225,1
3134,5130,55233,1
3135,7205,10667,1
3136,1457,5080,1
3137,7126,55093,1
3138,55337,388677,1
3139,353145,375791,1
3140,29911,143884,1
3141,9810,27185,1
3142,4342,9463,1
3143,83901,353323,1
3144,83901,140258,1
3145,7753,125115,1
3146,2801,23219,1
3147,60370,386681,1
3148,10464,64170,1
3149,8636,25828,1
3150,11281,199221,1
3151,83900,353144,1
3152,9463,63876,1
3153,6925,54964,1
3154,3881,388336,1
3155,5862,79981,1
3156,10951,84708,1
3157,664,64581,1
3158,1187,83755,1
3159,8379,23650,1
3160,84708,154881,1
3161,5892,23162,1
3162,8803,114569,1
3163,1411,1415,1
3164,23028,79571,1
3165,3881,100526836,1
3166,6938,149371,1
3167,2275,254187,1
3168,5350,56947,1
3169,83899,284346,1
3170,1196,51213,1
3171,6015,23429,1
3172,4802,23126,1
3173,5966,84069,1
3174,6871,84313,1
3175,6804,85013,1
3176,11043,399693,1
3177,5626,7203,1
3178,55191,80022,1
3179,11281,57659,1
3180,23384,146779,1
3181,3850,9146,1
3182,4105,10445,1
3183,3885,54793,1
3184,23281,51324,1
3185,398,23506,1
3186,353133,386680,1
3187,55093,283219,1
3188,1032,285180,1
3189,147807,386675,1
3190,279,5626,1
3191,63976,152206,1
3192,10464,55758,1
3193,9319,23564,1
3194,4116,80321,1
3195,1857,254958,1
3196,5634,5635,1
3197,2104,5080,1
3198,337968,389834,1
3199,11043,164127,1
3200,64061,147807,1
3201,3881,54749,1
3202,26984,89885,1
3203,2832,3881,1
3204,7415,165324,1
3205,9242,26003,1
3206,2801,6605,1
3207,6810,8417,1
3208,23567,55922,1
3209,2256,55145,1
3210,10152,339834,1
3211,150483,220004,1
3212,353144,375791,1
3213,6804,11270,1
3214,3881,83541,1
3215,11281,84766,1
3216,5682,81851,1
3217,10667,375791,1
3218,80746,283989,1
3219,7186,8717,1
3220,93621,390535,1
3221,115290,158297,1
3222,153769,375791,1
3223,3693,375791,1
3224,7262,23149,1
3225,8503,9792,1
3226,5626,53615,1
3227,5863,375791,1
3228,1808,1809,1
3229,3849,3881,1
3230,7186,220929,1
3231,360,6804,1
3232,2801,10124,1
3233,9135,80352,1
3234,1158,140462,1
3235,2054,100507537,1
3236,114990,375791,1
3237,4171,25842,1
3238,85294,126375,1
3239,7525,64170,1
3240,11043,26121,1
3241,5129,7185,1
3242,83878,170082,1
3243,56947,199953,1
3244,89885,138065,1
3245,9477,54797,1
3246,11340,51317,1
3247,3854,125115,1
3248,23371,80125,1
3249,5987,117283,1
3250,5859,339834,1
3251,9747,57147,1
3252,3937,10254,1
3253,5590,84612,1
3254,83899,386678,1
3255,4188,26505,1
3256,5940,90957,1
3257,1032,10513,1
3258,158405,170082,1
3259,4601,386681,1
3260,435,435,1
3261,79843,80823,1
3262,3868,83878,1
3263,84914,123722,1
3264,5571,7126,1
3265,1408,3846,1
3266,83755,162968,1
3267,3885,26121,1
3268,4223,8578,1
3269,9759,23641,1
3270,29911,136332,1
3271,29978,83692,1
3272,27185,51265,1
3273,202559,441208,1
3274,5575,7704,1
3275,840,4110,1
3276,9782,58155,1
3277,6584,388677,1
3278,2669,57511,1
3279,10419,11140,1
3280,6642,116173,1
3281,56947,222662,1
3282,640,8087,1
3283,64221,284001,1
3284,444,30818,1
3285,3885,259236,1
3286,1857,58491,1
3287,1295,11030,1
3288,10138,139212,1
3289,6938,9589,1
3290,7295,60491,1
3291,64168,64396,1
3292,29911,399693,1
3293,112802,125115,1
3294,386683,388387,1
3295,4223,23253,1
3296,4163,128553,1
3297,1163,54763,1
3298,117178,220929,1
3299,64170,80258,1
3300,79839,254958,1
3301,26043,728276,1
3302,10465,29978,1
3303,2686,149461,1
3304,10127,51282,1
3305,89,7185,1
3306,9238,30850,1
3307,7185,83461,1
3308,8553,10783,1
3309,5080,85403,1
3310,7528,81850,1
3311,6919,284297,1
3312,6670,23126,1
3313,83901,353131,1
3314,4188,146664,1
3315,10523,158297,1
3316,8618,9759,1
3317,51475,80258,1
3318,23237,63898,1
3319,8618,80746,1
3320,80321,127540,1
3321,54810,59339,1
3322,88,79696,1
3323,7166,9051,1
3324,7322,135892,1
3325,8575,55342,1
3326,6730,29978,1
3327,5079,9146,1
3328,79720,84708,1
3329,4241,386682,1
3330,3801,54764,1
3331,9421,386674,1
3332,25804,57594,1
3333,3886,3887,1
3334,4760,6938,1
3335,123722,342132,1
3336,8313,64147,1
3337,11178,283237,1
3338,5626,654483,1
3339,11077,26507,1
3340,3852,162605,1
3341,1039,55329,1
3342,4188,84733,1
3343,9094,83900,1
3344,8324,29978,1
3345,3801,54955,1
3346,5966,6820,1
3347,7186,148398,1
3348,23237,57175,1
3349,23299,127665,1
3350,9721,60484,1
3351,7716,9580,1
3352,84708,115704,1
3353,9530,84878,1
3354,6606,10278,1
3355,5626,8419,1
3356,57511,220004,1
3357,9513,9898,1
3358,9001,9759,1
3359,10847,145282,1
3360,4223,6386,1
3361,3190,80742,1
3362,8687,57639,1
3363,23216,431707,1
3364,80321,163059,1
3365,353144,386680,1
3366,8187,80321,1
3367,9530,79868,1
3368,4223,10252,1
3369,22938,23299,1
3370,4111,79025,1
3371,9119,10403,1
3372,51282,55663,1
3373,25959,80258,1
3374,1409,26003,1
3375,2623,85359,1
3376,29978,284836,1
3377,3198,114990,1
3378,638,10017,1
3379,57594,64782,1
3380,64802,64802,1
3381,5966,6249,1
3382,7525,653121,1
3383,11339,342574,1
3384,8313,84914,1
3385,6584,342574,1
3386,7251,24144,1
3387,51072,84708,1
3388,1196,1889,1
3389,11145,29979,1
3390,9782,54039,1
3391,6613,9880,1
3392,7678,375791,1
3393,54971,128872,1
3394,4149,4609,1
3395,170626,353140,1
3396,64753,127665,1
3397,29922,64753,1
3398,8985,10174,1
3399,373,84919,1
3400,2801,79696,1
3401,5111,169026,1
3402,3224,5080,1
3403,348093,373863,1
3404,23762,57120,1
3405,6804,55224,1
3406,8676,79005,1
3407,8313,167838,1
3408,79734,146664,1
3409,5563,11117,1
3410,10612,23321,1
3411,23371,337880,1
3412,11117,66036,1
3413,353132,440051,1
3414,81851,440023,1
3415,7205,84299,1
3416,5626,6919,1
3417,54507,353140,1
3418,685,3881,1
3419,9883,284001,1
3420,64753,285753,1
3421,54764,374407,1
3422,11077,266697,1
3423,9463,55105,1
3424,79959,199223,1
3425,26249,30000,1
3426,9351,11060,1
3427,10174,79839,1
3428,9463,81565,1
3429,2801,10445,1
3430,6607,6607,1
3431,23641,84707,1
3432,9524,201562,1
3433,2274,4899,1
3434,353139,386681,1
3435,331,55048,1
3436,170062,202243,1
3437,8452,53339,1
3438,7251,9530,1
3439,6386,80013,1
3440,22941,140876,1
3441,598,638,1
3442,79005,79959,1
3443,11180,23426,1
3444,8317,9792,1
3445,8559,10320,1
3446,114336,388677,1
3447,7571,23281,1
3448,250,54507,1
3449,8655,359787,1
3450,11178,114822,1
3451,5575,27238,1
3452,3881,56915,1
3453,3881,10536,1
3454,9958,342096,1
3455,375791,399947,1
3456,55758,80254,1
3457,10612,80321,1
3458,9099,283234,1
3459,2170,57698,1
3460,8440,114785,1
3461,4222,79078,1
3462,5630,137209,1
3463,375791,448834,1
3464,2801,147807,1
3465,9817,55620,1
3466,9001,137209,1
3467,23371,54749,1
3468,329,56915,1
3469,8061,29922,1
3470,5987,51760,1
3471,6310,84970,1
3472,83746,254958,1
3473,4665,153527,1
3474,5125,353134,1
3475,55211,257364,1
3476,4163,159686,1
3477,10318,337970,1
3478,55007,55007,1
3479,6636,10320,1
3480,1045,154313,1
3481,5626,29087,1
3482,3840,80270,1
3483,4222,388882,1
3484,11345,26031,1
3485,83755,83899,1
3486,10817,375791,1
3487,4184,388677,1
3488,29978,84837,1
3489,6924,23384,1
3490,2517,29978,1
3491,3216,6733,1
3492,3945,6386,1
3493,9533,80258,1
3494,4437,5111,1
3495,3885,200350,1
3496,58191,386676,1
3497,53371,342574,1
3498,5493,29066,1
3499,5914,23582,1
3500,24144,83463,1
3501,1756,9463,1
3502,24144,84619,1
3503,54971,160824,1
3504,6293,399693,1
3505,3224,23641,1
3506,2740,388677,1
3507,163,2969,1
3508,26505,202559,1
3509,3846,7481,1
3510,2801,170082,1
3511,896,1020,1
3512,211,7728,1
3513,140258,340359,1
3514,3801,10810,1
3515,10623,23633,1
3516,55093,140836,1
3517,9457,55503,1
3518,4223,23108,1
3519,54971,494119,1
3520,10133,10137,1
3521,147687,154881,1
3522,6945,60468,1
3523,22903,146705,1
3524,9454,10879,1
3525,9711,29922,1
3526,386680,386682,1
3527,6048,7325,1
3528,11140,83878,1
3529,104,104,1
3530,4102,388882,1
3531,2801,26121,1
3532,4656,8419,1
3533,57567,388677,1
3534,7633,386681,1
3535,8241,22893,1
3536,1406,158399,1
3537,7791,51466,1
3538,1039,283152,1
3539,81850,83900,1
3540,162540,375791,1
3541,4223,92129,1
3542,9702,79571,1
3543,112464,440295,1
3544,83851,100288797,1
3545,8161,23028,1
3546,202243,353140,1
3547,51193,57621,1
3548,1406,146325,1
3549,8676,55110,1
3550,5199,50628,1
3551,6804,23673,1
3552,64170,440050,1
3553,10640,54536,1
3554,5875,5876,1
3555,10403,64753,1
3556,3728,146325,1
3557,10040,54472,1
3558,1039,84080,1
3559,3885,79446,1
3560,8812,23371,1
3561,3198,353332,1
3562,10152,80817,1
3563,9319,196074,1
3564,83878,91544,1
3565,10174,170954,1
3566,5507,56925,1
3567,4223,10055,1
3568,57547,353323,1
3569,358,388633,1
3570,9513,10933,1
3571,2801,9129,1
3572,4223,55702,1
3573,29775,116412,1
3574,5080,8487,1
3575,112464,284119,1
3576,3885,338785,1
3577,958,7186,1
3578,55311,386681,1
3579,3866,9119,1
3580,11178,79165,1
3581,2355,4223,1
3582,7545,9500,1
3583,6271,6273,1
3584,3885,6628,1
3585,5080,54778,1
3586,58500,126375,1
3587,5774,90933,1
3588,51645,448834,1
3589,4222,5601,1
3590,161,79719,1
3591,2896,3846,1
3592,10152,284001,1
3593,81851,389136,1
3594,3880,5682,1
3595,2801,145483,1
3596,5977,9711,1
3597,6606,6606,1
3598,56344,388324,1
3599,3840,10524,1
3600,22836,339834,1
3601,10874,81851,1
3602,64395,84256,1
3603,7678,81851,1
3604,7697,386682,1
3605,3224,3232,1
3606,9618,254187,1
3607,4089,7545,1
3608,1392,386681,1
3609,572,3881,1
3610,3149,4222,1
3611,894,1019,1
3612,9363,9491,1
3613,84527,386682,1
3614,4222,9775,1
3615,7128,10464,1
3616,79139,147872,1
3617,8823,29911,1
3618,439,10857,1
3619,8697,81628,1
3620,55954,348093,1
3621,373,11051,1
3622,3846,9586,1
3623,29777,64061,1
3624,5159,386683,1
3625,10484,375056,1
3626,2896,199834,1
3627,120379,353323,1
3628,51225,79843,1
3629,3839,27430,1
3630,2054,9554,1
3631,10484,23251,1
3632,84680,84680,1
3633,815,23201,1
3634,10969,80321,1
3635,9463,285753,1
3636,159195,347918,1
3637,84283,170575,1
3638,10403,285180,1
3639,7584,123722,1
3640,64395,283150,1
3641,9404,9883,1
3642,353141,388677,1
3643,9586,10616,1
3644,3887,8688,1
3645,6922,26232,1
3646,1039,3799,1
3647,116115,220929,1
3648,200350,348093,1
3649,10252,54507,1
3650,7037,56947,1
3651,8878,84557,1
3652,6908,10197,1
3653,1263,23658,1
3654,4188,23598,1
3655,6431,51631,1
3656,55267,339834,1
3657,56947,255043,1
3658,80063,123722,1
3659,5585,9001,1
3660,8689,10286,1
3661,9463,57335,1
3662,7073,9444,1
3663,5050,84708,1
3664,9759,10464,1
3665,115817,337968,1
3666,54841,57594,1
3667,60561,133746,1
3668,11077,55758,1
3669,90827,386682,1
3670,3868,27128,1
3671,29886,92840,1
3672,4088,11059,1
3673,54507,653240,1
3674,4105,124149,1
3675,475,55007,1
3676,339366,375791,1
3677,51076,55191,1
3678,5886,54754,1
3679,2960,2961,1
3680,56925,92799,1
3681,7185,140876,1
3682,839,839,1
3683,818,23534,1
3684,10817,388677,1
3685,90933,170082,1
3686,7251,283234,1
3687,22864,81850,1
3688,24144,90799,1
3689,56851,440021,1
3690,373,27132,1
3691,3603,387856,1
3692,8030,57630,1
3693,85376,115572,1
3694,55503,375791,1
3695,3885,64745,1
3696,4236,64170,1
3697,23281,79169,1
3698,3889,342574,1
3699,4223,135946,1
3700,7851,199675,1
3701,3846,386674,1
3702,10982,10982,1
3703,5079,252969,1
3704,3726,8061,1
3705,11043,84271,1
3706,5990,121643,1
3707,9747,81850,1
3708,3846,254910,1
3709,27236,342574,1
3710,91694,254958,1
3711,27287,122183,1
3712,51619,57159,1
3713,9463,92667,1
3714,29941,645455,1
3715,373,3603,1
3716,81786,139562,1
3717,163,170680,1
3718,3856,162605,1
3719,9779,23710,1
3720,2159,29978,1
3721,7185,401431,1
3722,8626,57162,1
3723,9779,11345,1
3724,2054,27230,1
3725,6599,146664,1
3726,166863,348093,1
3727,58524,63978,1
3728,23281,54461,1
3729,189,386683,1
3730,9724,23281,1
3731,1962,3092,1
3732,23005,440050,1
3733,1665,84619,1
3734,23216,200081,1
3735,3881,58986,1
3736,9119,23154,1
3737,29978,387990,1
3738,6780,91694,1
3739,4188,56829,1
3740,8812,86614,1
3741,51256,56904,1
3742,9747,57159,1
3743,79092,127665,1
3744,29978,57542,1
3745,3433,11060,1
3746,5626,25959,1
3747,7528,79666,1
3748,10464,57594,1
3749,4004,54796,1
3750,84069,388677,1
3751,9463,9618,1
3752,9025,51019,1
3753,9463,388389,1
3754,4188,9531,1
3755,2669,29911,1
3756,3803,4223,1
3757,284119,494119,1
3758,3885,152206,1
3759,51100,56997,1
3760,3691,388677,1
3761,4115,54764,1
3762,1329,5575,1
3763,8022,83606,1
3764,390792,440184,1
3765,2801,128553,1
3766,3183,343069,1
3767,167826,375791,1
3768,10464,11281,1
3769,5626,9533,1
3770,2801,51760,1
3771,9319,100132341,1
3772,5917,25925,1
3773,825,55093,1
3774,3198,353137,1
3775,192666,205860,1
3776,3927,66037,1
3777,27132,158297,1
3778,4223,64118,1
3779,1198,84708,1
3780,10127,342945,1
3781,4223,23034,1
3782,147947,386682,1
3783,10933,64168,1
3784,2960,347918,1
3785,84616,353134,1
3786,2801,6427,1
3787,56658,80700,1
3788,57120,652972,1
3789,1967,79078,1
3790,408,23099,1
3791,56929,80254,1
3792,5636,56159,1
3793,79863,89885,1
3794,5585,64753,1
3795,7185,54955,1
3796,6428,26505,1
3797,23636,57161,1
3798,4222,11043,1
3799,7681,80321,1
3800,5493,144100,1
3801,10133,10133,1
3802,50619,58504,1
3803,55760,84140,1
3804,3885,388387,1
3805,51157,54971,1
3806,9802,56852,1
3807,9146,63876,1
3808,4101,79931,1
3809,7205,81629,1
3810,7159,7297,1
3811,285464,386681,1
3812,5575,11140,1
3813,8543,54971,1
3814,5585,83878,1
3815,166,9841,1
3816,2669,2801,1
3817,5626,9907,1
3818,58191,81850,1
3819,80174,375791,1
3820,10464,10569,1
3821,11043,27342,1
3822,22822,81850,1
3823,29911,197407,1
3824,5626,54926,1
3825,1329,5987,1
3826,6919,83892,1
3827,8440,57176,1
3828,30008,353135,1
3829,85294,147807,1
3830,8452,90135,1
3831,1522,54971,1
3832,1174,9463,1
3833,7163,7274,1
3834,5886,7187,1
3835,55758,375791,1
3836,56851,375791,1
3837,145483,283234,1
3838,6919,85403,1
3839,7185,57633,1
3840,8618,23294,1
3841,1198,11129,1
3842,55145,79169,1
3843,9802,54458,1
3844,7681,83444,1
3845,26511,84445,1
3846,5987,9775,1
3847,56947,85025,1
3848,3848,147183,1
3849,8115,8618,1
3850,5966,254359,1
3851,6804,90827,1
3852,4223,6606,1
3853,85407,386675,1
3854,3055,5987,1
3855,10318,10318,1
3856,7186,64763,1
3857,5087,55536,1
3858,71,11034,1
3859,10900,147687,1
3860,10152,57176,1
3861,11043,84823,1
3862,5626,22919,1
3863,11077,84256,1
3864,11043,138639,1
3865,5013,27309,1
3866,9218,9278,1
3867,10445,55109,1
3868,132954,285172,1
3869,8559,23641,1
3870,5892,7516,1
3871,6455,51324,1
3872,23368,23473,1
3873,1406,23126,1
3874,4223,57209,1
3875,23281,57595,1
3876,114991,359787,1
3877,51361,64400,1
3878,57120,79065,1
3879,6386,286343,1
3880,6867,7067,1
3881,6737,84951,1
3882,10567,22954,1
3883,3860,51324,1
3884,5700,266740,1
3885,51684,65982,1
3886,66037,84733,1
3887,9586,30008,1
3888,705,3801,1
3889,58524,388677,1
3890,60496,80258,1
3891,403,5147,1
3892,3885,3891,1
3893,4004,5829,1
3894,11077,83444,1
3895,10102,10928,1
3896,8576,11335,1
3897,84271,84445,1
3898,11281,54955,1
3899,10495,24144,1
3900,88,55216,1
3901,55885,222389,1
3902,29978,54979,1
3903,55900,386674,1
3904,9605,153657,1
3905,4223,79792,1
3906,2534,9564,1
3907,56647,80125,1
3908,11178,148281,1
3909,11077,116461,1
3910,7186,8737,1
3911,8498,140258,1
3912,2512,4223,1
3913,7186,8915,1
3914,2079,54906,1
3915,1408,7186,1
3916,6925,27129,1
3917,5987,80022,1
3918,11332,29979,1
3919,57786,84766,1
3920,22839,91647,1
3921,4223,170082,1
3922,5987,84619,1
3923,5092,6928,1
3924,1406,26043,1
3925,55697,146664,1
3926,9711,171483,1
3927,5940,91746,1
3928,166,7205,1
3929,3281,27111,1
3930,10302,167838,1
3931,84106,284001,1
3932,9518,353323,1
3933,10900,84708,1
3934,55662,353322,1
3935,7188,7188,1
3936,3885,8623,1
3937,29775,147807,1
3938,3219,3885,1
3939,200081,284001,1
3940,3881,79173,1
3941,4802,9146,1
3942,83900,386675,1
3943,10313,129531,1
3944,10207,285753,1
3945,5921,64395,1
3946,1389,63876,1
3947,5093,348093,1
3948,54764,57474,1
3949,3801,5300,1
3950,1311,9586,1
3951,9111,374659,1
3952,7634,386676,1
3953,8887,79005,1
3954,273,5530,1
3955,9240,114793,1
3956,23281,55758,1
3957,11102,11340,1
3958,9119,10615,1
3959,6449,222894,1
3960,1488,84708,1
3961,23503,84988,1
3962,4004,23368,1
3963,375791,386684,1
3964,3904,6449,1
3965,6928,55697,1
3966,54461,386682,1
3967,1039,54535,1
3968,79444,146705,1
3969,373,8736,1
3970,7186,9747,1
3971,55758,80823,1
3972,170082,220082,1
3973,51569,283219,1
3974,834,55697,1
3975,6455,8651,1
3976,6804,7559,1
3977,5932,5934,1
3978,9001,152206,1
3979,9463,100288527,1
3980,6821,125115,1
3981,54507,353131,1
3982,55017,60491,1
3983,3866,55758,1
3984,997,4223,1
3985,1535,4188,1
3986,2316,53918,1
3987,5626,54472,1
3988,147687,221504,1
3989,26511,29775,1
3990,8607,10856,1
3991,6925,118812,1
3992,8559,440295,1
3993,6928,11281,1
3994,148137,252884,1
3995,6399,58513,1
3996,83900,353134,1
3997,79723,440295,1
3998,4236,56850,1
3999,978,84708,1
4000,10174,84330,1
4001,6627,9463,1
4002,2801,5682,1
4003,7020,119391,1
4004,1470,388677,1
4005,83897,386681,1
4006,51225,51764,1
4007,58524,222546,1
4008,9883,10615,1
4009,5565,5966,1
4010,1978,5966,1
4011,55885,375791,1
4012,4292,4350,1
4013,64081,154796,1
4014,166,23283,1
4015,463,23384,1
4016,51127,90933,1
4017,9240,9623,1
4018,10783,57786,1
4019,253128,348093,1
4020,9500,114824,1
4021,5626,9456,1
4022,6919,11281,1
4023,4184,84616,1
4024,57332,80321,1
4025,7633,337968,1
4026,164592,256646,1
4027,8548,54927,1
4028,23281,153328,1
4029,10783,220082,1
4030,55211,83444,1
4031,81851,146894,1
4032,5886,57630,1
4033,1039,6605,1
4034,4645,6925,1
4035,166,2623,1
4036,2495,9530,1
4037,6821,60561,1
4038,149371,159195,1
4039,64395,643832,1
4040,126069,386682,1
4041,5129,9454,1
4042,158506,353323,1
4043,58500,116412,1
4044,57693,79797,1
4045,9099,125115,1
4046,56947,84522,1
4047,9852,116840,1
4048,56891,123283,1
4049,6386,59349,1
4050,5626,6789,1
4051,5013,387266,1
4052,7186,116349,1
4053,4188,83903,1
4054,56947,85013,1
4055,85294,136051,1
4056,5575,388389,1
4057,56925,91653,1
4058,5080,140739,1
4059,815,337966,1
4060,23475,54507,1
4061,80125,154313,1
4062,6884,23281,1
4063,23368,340527,1
4064,83900,83901,1
4065,2354,9586,1
4066,1616,80321,1
4067,321,158809,1
4068,9564,55138,1
4069,11043,54461,1
4070,8419,57658,1
4071,1406,100287428,1
4072,3801,8687,1
4073,163050,386682,1
4074,9618,25959,1
4075,116835,386681,1
4076,55758,80258,1
4077,57684,391257,1
4078,29979,55768,1
4079,2579,64395,1
4080,5685,5966,1
4081,85294,130560,1
4082,26505,386683,1
4083,9852,54793,1
4084,5684,84985,1
4085,10282,63908,1
4086,23582,26012,1
4087,373,253128,1
4088,8548,90060,1
4089,2885,54754,1
4090,9659,80317,1
4091,2801,220929,1
4092,3198,3886,1
4093,7051,353142,1
4094,7185,80764,1
4095,4188,7481,1
4096,80705,80817,1
4097,10363,126003,1
4098,7718,51282,1
4099,5300,6829,1
4100,256329,386682,1
4101,3299,8687,1
4102,84445,126868,1
4103,2625,25894,1
4104,10152,10152,1
4105,152940,202243,1
4106,30008,54461,1
4107,79869,112574,1
4108,10768,10768,1
4109,4223,134829,1
4110,114569,100506164,1
4111,81850,440023,1
4112,7159,339221,1
4113,26505,83900,1
4114,3224,5087,1
4115,171023,440295,1
4116,29947,57595,1
4117,1984,9463,1
4118,79673,653121,1
4119,60484,202243,1
4120,6839,11335,1
4121,4163,7559,1
4122,4188,353134,1
4123,11100,23368,1
4124,3846,353145,1
4125,599,89885,1
4126,79931,386682,1
4127,11117,158787,1
4128,29979,653808,1
4129,5626,51550,1
4130,4490,440021,1
4131,5886,353323,1
4132,1386,2355,1
4133,1030,9463,1
4134,23163,162968,1
4135,90957,125115,1
4136,30818,57126,1
4137,57332,57594,1
4138,23641,170954,1
4139,7142,81851,1
4140,79797,126375,1
4141,9240,63898,1
4142,10403,342574,1
4143,11340,118812,1
4144,24144,26024,1
4145,11077,79843,1
4146,463,6867,1
4147,8887,91949,1
