,Gene_ID,Disease_ID,label
13930,84925,C0007134,1
13931,387715,C3151070,1
13932,8289,C0279628,1
13933,4324,C0000822,1
13934,139081,C3714756,1
13935,56997,C0007959,1
13936,100422867,C3658290,1
13937,596,C0079747,1
13938,7248,C0007137,1
13939,1281,C0023891,1
13940,5728,C0205699,1
13941,56479,C1527249,1
13942,405753,C1848805,1
13943,831,C0432330,1
13944,111,C0205698,1
13945,2321,C1458155,1
13946,5196,C0040034,1
13947,7171,C0546837,1
13948,301,C0024667,1
13949,56270,C0543888,1
13950,2904,C1510586,1
13951,91752,C0005586,1
13952,2067,C0242379,1
13953,6853,C3714756,1
13954,1436,C1257931,1
13955,5685,C0007097,1
13956,4879,C0751408,1
13957,2029,C0151744,1
13958,9641,C0041696,1
13959,100616258,C4277682,1
13960,79823,C0162668,1
13961,9742,C0036996,1
13962,3627,C0151468,1
13963,9573,C0027654,1
13964,2521,C3539195,1
13965,10342,C1275278,1
13966,5743,C0032927,1
13967,2041,C0011265,1
13968,407054,C0023904,1
13969,120892,C1846862,1
13970,56159,C1839841,1
13971,144132,C1306837,1
13972,7957,C0751780,1
13973,2335,C0024668,1
13974,811,C0376545,1
13975,4128,C0158850,1
13976,9570,C3279627,1
13977,291,C1859317,1
13978,7436,C0266470,1
13979,1499,C0153633,1
13980,56924,C0149925,1
13981,4908,C0751524,1
13982,2488,C0848676,1
13983,442909,C1262760,1
13984,6774,C0007131,1
13985,9518,C2239176,1
13986,2189,C0023418,1
13987,3237,C1458155,1
13988,412,C0524610,1
13989,1012,C0236969,1
13990,5426,C0009402,1
13991,7355,C3806688,1
13992,203447,C3714756,1
13993,2782,C3714756,1
13994,10594,C0019693,1
13995,11280,C1833661,1
13996,3925,C1257931,1
13997,2554,C0029927,1
13998,55532,C1112213,1
13999,4282,C1858558,1
14000,2260,C0020608,1
14001,60386,C0431350,1
14002,2558,C1510586,1
14003,1440,C0085786,1
14004,84466,C0036341,1
14005,4842,C0751522,1
14006,5894,C0041409,1
14007,23095,C0344456,1
14008,3767,C0494475,1
14009,6336,C3809893,1
14010,351,C0751262,1
14011,388585,C0027765,1
14012,2353,C0005398,1
14013,7272,C0032460,1
14014,1558,C0041755,1
14015,348,C0340569,1
14016,596,C0021364,1
14017,191,C0019202,1
14018,6531,C0041671,1
14019,574412,C4277682,1
14020,3440,C0376338,1
14021,2952,C0205698,1
14022,5077,C3714756,1
14023,5309,C3808029,1
14024,9446,C0282313,1
14025,3576,C0007621,1
14026,3358,C0087169,1
14027,64802,C3540662,1
14028,3936,C0040332,1
14029,85478,C0022521,1
14030,3384,C1708349,1
14031,6715,C0376358,1
14032,8314,C1257931,1
14033,23411,C0751953,1
14034,26585,C0038356,1
14035,412,C0021655,1
14036,11186,C0005686,1
14037,7157,C0153381,1
14038,6690,C1969419,1
14039,1019,C1527390,1
14040,1128,C0236018,1
14041,590,C4316903,1
14042,54433,C0152013,1
14043,64131,C0038586,1
14044,4313,C0023890,1
14045,2065,C0024121,1
14046,2672,C0752120,1
14047,4143,C0015695,1
14048,3553,C0026848,1
14049,5824,C0282525,1
14050,55187,C0043094,1
14051,2488,C0021361,1
14052,26960,C0004352,1
14053,2876,C0887900,1
14054,5617,C0032796,1
14055,5728,C0549473,1
14056,8243,C0023466,1
14057,23382,C0033578,1
14058,6792,C0422852,1
14059,7284,C0546837,1
14060,6331,C0023976,1
14061,1828,C0011603,1
14062,7077,C0002152,1
14063,6750,C0004763,1
14064,9136,C0235874,1
14065,2557,C0750940,1
14066,650,C1860819,1
14067,118429,C0751406,1
14068,8991,C0033975,1
14069,843,C0007114,1
14070,10735,C0025202,1
14071,340024,C0543888,1
14072,2495,C0270715,1
14073,1103,C0751495,1
14074,595,C0242379,1
14075,5327,C0003129,1
14076,346288,C0017636,1
14077,2260,C1704230,1
14078,9420,C0008370,1
14079,23386,C0023903,1
14080,3845,C0028326,1
14081,167691,C1858080,1
14082,3586,C0751211,1
14083,64093,C3714756,1
14084,3569,C0032300,1
14085,10083,C1848604,1
14086,6792,C0393706,1
14087,467,C0751845,1
14088,157,C0600427,1
14089,5777,C0521174,1
14090,51259,C1855675,1
14091,3576,C0040336,1
14092,64240,C3714756,1
14093,650,C0018995,1
14094,4537,C2936907,1
14095,210,C0334608,1
14096,4909,C0005586,1
14097,2543,C0030297,1
14098,442896,C0007095,1
14099,4842,C0751494,1
14100,7012,C0010828,1
14101,28514,C0751617,1
14102,6622,C0001973,1
14103,596,C0025568,1
14104,372,C0520966,1
14105,6847,C0030297,1
14106,835,C0279702,1
14107,5789,C0035258,1
14108,407055,C1262760,1
14109,4520,C0004352,1
14110,1796,C0919267,1
14111,8443,C3714756,1
14112,973,C0024305,1
14113,1020,C0949664,1
14114,7035,C3495559,1
14115,1557,C0007222,1
14116,2263,C0025363,1
14117,8991,C0860207,1
14118,1499,C0019193,1
14119,79648,C3714756,1
14120,941,C0042900,1
14121,3589,C0751849,1
14122,223117,C0036341,1
14123,6774,C0524611,1
14124,196527,C0023893,1
14125,894,C1140680,1
14126,4803,C0740392,1
14127,163486,C0023892,1
14128,7468,C0796117,1
14129,56033,C0279628,1
14130,1733,C0025521,1
14131,4214,C0036875,1
14132,3691,C0000822,1
14133,494513,C0086395,1
14134,2262,C0001925,1
14135,7466,C0011570,1
14136,3683,C2362914,1
14137,23493,C0750936,1
14138,64756,C0028754,1
14139,7504,C0026650,1
14140,213,C0007222,1
14141,102466270,C3658290,1
14142,5915,C1257931,1
14143,1355,C1850597,1
14144,144132,C0279702,1
14145,4204,C0023186,1
14146,3575,C0023893,1
14147,3479,C0205648,1
14148,51117,C0751651,1
14149,6334,C0234371,1
14150,1392,C4505436,1
14151,10772,C0036341,1
14152,2099,C0023267,1
14153,8243,C0158995,1
14154,3569,C0023290,1
14155,10397,C0280783,1
14156,10413,C0006118,1
14157,2697,C1389016,1
14158,5468,C0813142,1
14159,669,C0152264,1
14160,474,C0025149,1
14161,372,C0278161,1
14162,4091,C0265534,1
14163,724030,C1262760,1
14164,2919,C4046002,1
14165,915,C0235032,1
14166,573,C1458155,1
14167,2956,C0027831,1
14168,3557,C0751324,1
14169,92014,C0006142,1
14170,1630,C0014859,1
14171,22926,C0751042,1
14172,27148,C0022521,1
14173,8575,C0752199,1
14174,3586,C0156147,1
14175,2023,C0494463,1
14176,80207,C0220994,1
14177,143941,C0023893,1
14178,8360,C0376329,1
14179,478,C0242423,1
14180,57282,C0009241,1
14181,27031,C4277690,1
14182,6899,C0033975,1
14183,6513,C1332347,1
14184,1312,C0751212,1
14185,7040,C0022658,1
14186,26007,C0023893,1
14187,472,C0027651,1
14188,23305,C0036341,1
14189,9820,C0007134,1
14190,27031,C1112213,1
14191,440435,C0949804,1
14192,6648,C0027726,1
14193,6710,C2674219,1
14194,2903,C0004352,1
14195,4487,C0024623,1
14196,2146,C0678222,1
14197,6714,C0017185,1
14198,1889,C0011860,1
14199,7546,C0152234,1
14200,1029,C0205645,1
14201,83716,C0149504,1
14202,9873,C3495559,1
14203,2260,C1458155,1
14204,57142,C0023893,1
14205,4284,C0858617,1
14206,5733,C0032460,1
14207,9817,C0016978,1
14208,846,C0030305,1
14209,1962,C0029231,1
14210,3558,C0005695,1
14211,9134,C0014175,1
14212,2099,C1458155,1
14213,3643,C4316881,1
14214,2273,C4225159,1
14215,7249,C0751674,1
14216,3458,C0021368,1
14217,84281,C3714758,1
14218,6314,C0234146,1
14219,1440,C0018802,1
14220,4705,C1850598,1
14221,406953,C0023904,1
14222,167127,C1527249,1
14223,348,C0027746,1
14224,6908,C1846707,1
14225,6334,C0014544,1
14226,80312,C0349204,1
14227,1815,C1866430,1
14228,7957,C3714756,1
14229,8506,C0003886,1
14230,4609,C0007102,1
14231,5173,C0700292,1
14232,200424,C1510586,1
14233,7389,C0162569,1
14234,2876,C0007786,1
14235,55681,C0152013,1
14236,3920,C0270960,1
14237,2652,C0339537,1
14238,693159,C0019193,1
14239,5803,C0079487,1
14240,9045,C0007134,1
14241,116135,C1708349,1
14242,7025,C3714756,1
14243,8358,C0259783,1
14244,4909,C0027746,1
14245,148022,C0001338,1
14246,54822,C0009402,1
14247,847,C0024796,1
14248,367,C0334580,1
14249,6326,C0751122,1
14250,5327,C0877855,1
14251,4318,C0271680,1
14252,56606,C0740394,1
14253,94025,C1140680,1
14254,6622,C0017205,1
14255,5595,C0919267,1
14256,4860,C0751852,1
14257,10928,C0033578,1
14258,7351,C0205699,1
14259,5074,C0033975,1
14260,3172,C1852093,1
14261,26154,C0020758,1
14262,94,C1701939,1
14263,776,C3665473,1
14264,3725,C0018843,1
14265,4624,C0700053,1
14266,5524,C0005586,1
14267,2572,C0751495,1
14268,6658,C2936419,1
14269,7052,C1527390,1
14270,79861,C3714756,1
14271,7297,C0008312,1
14272,88,C0007194,1
14273,2557,C0750937,1
14274,56287,C0205641,1
14275,4524,C1856059,1
14276,2052,C0024305,1
14277,4049,C0041696,1
14278,51755,C0029925,1
14279,6581,C4316881,1
14280,574030,C3658290,1
14281,2521,C3468114,1
14282,4744,C1862941,1
14283,999,C0009405,1
14284,3569,C0239946,1
14285,212,C0010828,1
14286,5594,C0038356,1
14287,26575,C0024809,1
14288,2921,C1257931,1
14289,6648,C0025500,1
14290,2006,C2350878,1
14291,85480,C0268743,1
14292,29947,C0036341,1
14293,2934,C4279912,1
14294,10318,C0024141,1
14295,4835,C0033975,1
14296,5015,C0005586,1
14297,51621,C0269102,1
14298,50485,C0007820,1
14299,50507,C1565489,1
14300,7750,C0917816,1
14301,10522,C0020796,1
14302,3500,C0027121,1
14303,4313,C0023893,1
14304,1144,C1837122,1
14305,2531,C1956131,1
14306,6462,C0001956,1
14307,1281,C0553980,1
14308,57412,C0311375,1
14309,9801,C1257931,1
14310,5349,C0030297,1
14311,8792,C1261473,1
14312,10395,C1527249,1
14313,6873,C3714756,1
14314,26086,C0009171,1
14315,26191,C2931171,1
14316,253512,C0023893,1
14317,8626,C0919267,1
14318,1545,C2711227,1
14319,56975,C0008297,1
14320,5055,C0678222,1
14321,1653,C0236969,1
14322,2166,C0013146,1
14323,551,C0751293,1
14324,10815,C0005586,1
14325,3557,C0027540,1
14326,6640,C0393734,1
14327,6855,C3714756,1
14328,4887,C0038587,1
14329,4221,C0032000,1
14330,196,C0021655,1
14331,2982,C0040053,1
14332,1066,C0242379,1
14333,9935,C0013261,1
14334,219285,C0376545,1
14335,239,C0006435,1
14336,4015,C0023893,1
14337,1138,C0270846,1
14338,388551,C3281297,1
14339,3350,C0235082,1
14340,4988,C0427086,1
14341,846,C1840348,1
14342,2752,C0525045,1
14343,10683,C0000768,1
14344,6938,C0221356,1
14345,7040,C2717859,1
14346,7274,C0004153,1
14347,1786,C0751071,1
14348,4193,C0006826,1
14349,2670,C1862941,1
14350,213,C1720821,1
14351,22926,C0700501,1
14352,6532,C0338715,1
14353,51083,C0423711,1
14354,2353,C0751845,1
14355,6750,C0270824,1
14356,6942,C3714756,1
14357,5978,C3495874,1
14358,4321,C0264393,1
14359,4715,C1838979,1
14360,1861,C0752198,1
14361,25942,C0009451,1
14362,9592,C0024121,1
14363,1437,C2931245,1
14364,3295,C0342870,1
14365,144717,C1527249,1
14366,285601,C0919267,1
14367,4292,C1527249,1
14368,196,C0162351,1
14369,7128,C0030246,1
14370,768218,C0019193,1
14371,5663,C0025261,1
14372,51,C0543888,1
14373,5296,C0476089,1
14374,10409,C0205697,1
14375,9649,C0005684,1
14376,284,C0021368,1
14377,23224,C0007134,1
14378,488,C0853897,1
14379,136,C1719672,1
14380,1908,C0428977,1
14381,6712,C0036341,1
14382,6649,C0079744,1
14383,7389,C0027533,1
14384,23245,C0004352,1
14385,6794,C1527249,1
14386,5830,C3550234,1
14387,80095,C4316881,1
14388,79823,C0751262,1
14389,3988,C0220994,1
14390,60,C0205696,1
14391,2290,C0025363,1
14392,4089,C0347284,1
14393,4646,C1852282,1
14394,7099,C0678202,1
14395,4159,C2677162,1
14396,7431,C0033578,1
14397,355,C0234302,1
14398,5428,C0005586,1
14399,3620,C0524851,1
14400,1663,C0431350,1
14401,54982,C0042790,1
14402,4504,C0751123,1
14403,326625,C1855102,1
14404,79955,C0339534,1
14405,5000,C1868684,1
14406,10411,C0022660,1
14407,4846,C0005586,1
14408,411,C3714756,1
14409,2778,C2931404,1
14410,1056,C1853297,1
14411,4437,C0920269,1
14412,4314,C1800706,1
14413,1728,C0023466,1
14414,53339,C0520757,1
14415,3630,C0018801,1
14416,635,C0011860,1
14417,8701,C0010068,1
14418,340533,C0543888,1
14419,10063,C0520463,1
14420,5337,C0740376,1
14421,367,C2713546,1
14422,3295,C1527306,1
14423,191,C3151058,1
14424,9113,C0152013,1
14425,2878,C0023903,1
14426,7039,C0030354,1
14427,6514,C0002152,1
14428,338,C1527249,1
14429,2570,C0086565,1
14430,2253,C0431362,1
14431,890,C0023893,1
14432,6295,C3151061,1
14433,6863,C0236795,1
14434,1445,C0020429,1
14435,5465,C3658290,1
14436,773,C1720416,1
14437,4133,C3495559,1
14438,9644,C2585653,1
14439,7051,C0235032,1
14440,51103,C2936907,1
14441,3630,C0024713,1
14442,6548,C0030193,1
14443,3630,C1565662,1
14444,3579,C0020538,1
14445,55809,C1257931,1
14446,442038,C4277682,1
14447,57514,C2931779,1
14448,387129,C0036341,1
14449,26580,C4014700,1
14450,7124,C4046002,1
14451,857,C0038325,1
14452,85358,C0020796,1
14453,6347,C0010054,1
14454,924,C0000822,1
14455,4436,C0496920,1
14456,3553,C0242379,1
14457,1548,C0279626,1
14458,847,C0034063,1
14459,8828,C4505436,1
14460,3315,C1266044,1
14461,693212,C0860207,1
14462,1244,C0263477,1
14463,5295,C0001973,1
14464,8493,C0555198,1
14465,4952,C1968949,1
14466,406996,C0678222,1
14467,4089,C3714756,1
14468,4173,C1864947,1
14469,5816,C0005586,1
14470,2110,C3714756,1
14471,1512,C0751362,1
14472,8975,C0274862,1
14473,7504,C0027868,1
14474,1471,C0002395,1
14475,116039,C0269102,1
14476,7779,C0022333,1
14477,51643,C0010093,1
14478,6648,C1269683,1
14479,85358,C0023012,1
14480,91942,C0023264,1
14481,5230,C2239176,1
14482,285203,C0265268,1
14483,7084,C3501891,1
14484,1468,C0205697,1
14485,57468,C4225257,1
14486,10038,C0023787,1
14487,9971,C0015695,1
14488,2289,C1571984,1
14489,5444,C0353676,1
14490,712,C0242380,1
14491,55532,C0242423,1
14492,5444,C0011884,1
14493,23512,C0751690,1
14494,3767,C1853564,1
14495,3006,C1257931,1
14496,54658,C0017551,1
14497,5731,C0021367,1
14498,613,C0005586,1
14499,407017,C0085786,1
14500,11081,C1855670,1
14501,51366,C0496905,1
14502,2033,C0035934,1
14503,90226,C1959583,1
14504,26750,C3165106,1
14505,2202,C1852021,1
14506,5743,C0259783,1
14507,4524,C0079765,1
14508,7201,C2940786,1
14509,11197,C0024623,1
14510,5192,C3658299,1
14511,1410,C0007959,1
14512,122042,C1563731,1
14513,9319,C0027654,1
14514,844,C0410207,1
14515,4318,C0026766,1
14516,5886,C0024623,1
14517,5443,C0020438,1
14518,5583,C0007785,1
14519,5277,C3714756,1
14520,54739,C1527249,1
14521,29980,C1527249,1
14522,10961,C0376358,1
14523,56652,C1836439,1
14524,8572,C0024121,1
14525,1586,C1257931,1
14526,6607,C0393546,1
14527,210,C0268328,1
14528,4313,C0271674,1
14529,1616,C0346647,1
14530,3569,C0751008,1
14531,1244,C0009404,1
14532,624,C0333233,1
14533,9019,C0036341,1
14534,4128,C0030567,1
14535,10630,C4318618,1
14536,23345,C0013146,1
14537,590,C0876994,1
14538,1815,C0011581,1
14539,7422,C0752304,1
14540,7274,C0751470,1
14541,5970,C0750974,1
14542,551,C0344315,1
14543,1459,C0037286,1
14544,1510,C3658290,1
14545,3439,C0019163,1
14546,6774,C0007097,1
14547,23345,C1853116,1
14548,406935,C0027659,1
14549,1813,C0019337,1
14550,64324,C0020255,1
14551,5468,C2239176,1
14552,3726,C0740392,1
14553,5137,C0013170,1
14554,2740,C0020538,1
14555,60482,C0007959,1
14556,2218,C0007193,1
14557,9076,C0678222,1
14558,11078,C1853276,1
14559,9370,C0333233,1
14560,79068,C0028754,1
14561,80184,C1857780,1
14562,6538,C0036341,1
14563,4233,C0019189,1
14564,221458,C0027051,1
14565,574413,C0600176,1
14566,6194,C0235874,1
14567,23193,C3887964,1
14568,8314,C0030297,1
14569,167465,C4316881,1
14570,1244,C1565321,1
14571,27089,C1852372,1
14572,91752,C0038580,1
14573,6647,C0433905,1
14574,6647,C0036330,1
14575,57084,C0751295,1
14576,57167,C0376634,1
14577,2641,C0009421,1
14578,11186,C0025500,1
14579,1605,C0020255,1
14580,594,C1855369,1
14581,5290,C0585362,1
14582,1636,C0266313,1
14583,1523,C0476089,1
14584,3882,C1266044,1
14585,55131,C2677535,1
14586,5223,C0007131,1
14587,8339,C0087031,1
14588,112869,C0019193,1
14589,10586,C0009363,1
14590,847,C0035126,1
14591,401207,C0013146,1
14592,6137,C1708349,1
14593,2263,C0699791,1
14594,3484,C0032927,1
14595,2950,C0030567,1
14596,773,C2673809,1
14597,2534,C0038356,1
14598,4074,C1266042,1
14599,2890,C0004352,1
14600,10265,C3714756,1
14601,54344,C0282577,1
14602,5351,C0162872,1
14603,3077,C0008370,1
14604,2697,C3714756,1
14605,142680,C0029434,1
14606,83439,C0151468,1
14607,9241,C1866656,1
14608,813,C0027626,1
14609,7090,C0006142,1
14610,2,C0007102,1
14611,3514,C0751357,1
14612,340990,C3554163,1
14613,84909,C0282313,1
14614,631,C0086543,1
14615,10211,C0034362,1
14616,10512,C0041207,1
14617,3714,C0039075,1
14618,1001,C3714756,1
14619,27077,C0431399,1
14620,1827,C0020179,1
14621,168400,C3714756,1
14622,4314,C0948480,1
14623,3569,C0036572,1
14624,2572,C0422853,1
14625,10084,C0025958,1
14626,317,C0376634,1
14627,7037,C0019025,1
14628,1482,C3280785,1
14629,7130,C0740392,1
14630,1907,C0428977,1
14631,4091,C0030044,1
14632,23512,C0259783,1
14633,26277,C0007760,1
14634,7114,C0033578,1
14635,23212,C0152013,1
14636,3972,C1136382,1
14637,5371,C0086404,1
14638,1588,C0021361,1
14639,6938,C1833340,1
14640,3845,C0009404,1
14641,29949,C0023434,1
14642,51738,C0751110,1
14643,2072,C0158995,1
14644,2771,C0346402,1
14645,596,C0027533,1
14646,81631,C4279912,1
14647,7124,C0019208,1
14648,51259,C0009363,1
14649,5156,C1275668,1
14650,11253,C0025363,1
14651,7372,C1527249,1
14652,2744,C1855670,1
14653,18,C0342708,1
14654,23339,C1458155,1
14655,84335,C0035126,1
14656,3791,C0029422,1
14657,5519,C0338106,1
14658,2950,C0270736,1
14659,1489,C0007193,1
14660,6199,C1335167,1
14661,5594,C0034531,1
14662,22926,C2930617,1
14663,23462,C0338070,1
14664,259173,C0036341,1
14665,3897,C0750918,1
14666,3553,C0023518,1
14667,10060,C0476089,1
14668,80199,C0555206,1
14669,203228,C0751706,1
14670,259217,C0740858,1
14671,2322,C1292769,1
14672,4593,C0003886,1
14673,5241,C0006142,1
14674,1727,C2749560,1
14675,27089,C0342778,1
14676,406986,C0687132,1
14677,9319,C0751365,1
14678,10020,C0686353,1
14679,57045,C0431362,1
14680,3553,C0521174,1
14681,8997,C1527249,1
14682,7276,C0936273,1
14683,27328,C0002395,1
14684,26012,C3553842,1
14685,8905,C0796254,1
14686,55959,C0269102,1
14687,79661,C1257964,1
14688,729262,C0206630,1
14689,7084,C4310734,1
14690,4928,C1879321,1
14691,4193,C0745730,1
14692,80207,C0030567,1
14693,3115,C0025261,1
14694,43,C4316903,1
14695,3688,C0023893,1
14696,81552,C0026998,1
14697,5428,C4225440,1
14698,6925,C0036341,1
14699,199,C0752347,1
14700,93587,C0020459,1
14701,112755,C0543888,1
14702,22924,C0032460,1
14703,6965,C1961099,1
14704,4645,C3714756,1
14705,9215,C0023903,1
14706,2064,C0206698,1
14707,6558,C0376358,1
14708,1365,C0024623,1
14709,4763,C0023418,1
14710,3399,C0151744,1
14711,6648,C0018800,1
14712,51057,C1857587,1
14713,102466270,C1262760,1
14714,29072,C0279702,1
14715,7124,C0032300,1
14716,3131,C1292769,1
14717,3952,C0556385,1
14718,156,C0007222,1
14719,9232,C0030246,1
14720,1280,C0162323,1
14721,1281,C0013720,1
14722,54584,C0006142,1
14723,4313,C0271680,1
14724,406967,C0019193,1
14725,5069,C0010054,1
14726,23321,C0086743,1
14727,102465833,C0860207,1
14728,4488,C1868597,1
14729,150094,C4302111,1
14730,3123,C0027726,1
14731,5806,C0751852,1
14732,2068,C0023520,1
14733,57030,C0422853,1
14734,2316,C4281559,1
14735,9112,C0014175,1
14736,6648,C0238461,1
14737,2296,C0752124,1
14738,2652,C2931753,1
14739,3084,C0085758,1
14740,7369,C0022658,1
14741,442914,C0009171,1
14742,54808,C0265286,1
14743,1147,C0013949,1
14744,7157,C0851140,1
14745,10195,C1832736,1
14746,10664,C0036341,1
14747,23476,C0270972,1
14748,7422,C0025261,1
14749,8314,C0751177,1
14750,10483,C0282577,1
14751,9993,C0012236,1
14752,4671,C2931358,1
14753,2776,C0235752,1
14754,1813,C0085762,1
14755,4599,C0023467,1
14756,79718,C4310784,1
14757,3008,C0036341,1
14758,301,C0279626,1
14759,3350,C0235078,1
14760,623,C0002152,1
14761,79742,C1510586,1
14762,9536,C0032617,1
14763,59,C0520463,1
14764,3280,C0334590,1
14765,115548,C4302111,1
14766,7200,C0039231,1
14767,5617,C0020594,1
14768,3458,C0085593,1
14769,57582,C0751115,1
14770,7490,C0007102,1
14771,4548,C0079758,1
14772,7345,C0031117,1
14773,5137,C0013146,1
14774,29072,C1266043,1
14775,51151,C0025202,1
14776,5518,C0029408,1
14777,5743,C0018802,1
14778,56475,C0004763,1
14779,10661,C0020305,1
14780,5800,C0023903,1
14781,51067,C0158995,1
14782,6647,C1140680,1
14783,57582,C3554306,1
14784,1796,C0024121,1
14785,18,C0278211,1
14786,27429,C0751020,1
14787,1586,C0021364,1
14788,7124,C0677050,1
14789,7157,C0024121,1
14790,581,C0376358,1
14791,3170,C0019284,1
14792,5395,C1333990,1
14793,4669,C0917816,1
14794,83667,C0860207,1
14795,8856,C1262760,1
14796,84181,C0376358,1
14797,406941,C4279912,1
14798,1812,C0236804,1
14799,9082,C1839071,1
14800,6160,C0678222,1
14801,120,C0235032,1
14802,726,C0242852,1
14803,10266,C0205643,1
14804,3568,C0020517,1
14805,6774,C0751847,1
14806,1001,C1857041,1
14807,286827,C0023893,1
14808,7274,C0751473,1
14809,2693,C0085762,1
14810,51422,C1849813,1
14811,4352,C1275668,1
14812,4763,C3714756,1
14813,3553,C0024623,1
14814,847,C0003493,1
14815,3479,C0750900,1
14816,25788,C0024306,1
14817,658,C0029434,1
14818,4843,C0006434,1
14819,10468,C0038356,1
14820,2068,C0376358,1
14821,375790,C0026998,1
14822,5265,C0525045,1
14823,2068,C0699885,1
14824,57697,C0158995,1
14825,5621,C1864112,1
14826,6774,C0265700,1
14827,51477,C0010606,1
14828,26985,C0036341,1
14829,249,C0022333,1
14830,1316,C1708349,1
14831,26047,C0751111,1
14832,7517,C0025500,1
14833,23074,C3714758,1
14834,1181,C2750894,1
14835,4973,C0020538,1
14836,91252,C0040427,1
14837,51042,C0038356,1
14838,4548,C1956131,1
14839,857,C1969343,1
14840,3608,C1535926,1
14841,596,C1527249,1
14842,5328,C0033578,1
14843,2356,C0024306,1
14844,7128,C0086981,1
14845,57724,C0543888,1
14846,590,C3889592,1
14847,23586,C0030246,1
14848,284,C0016059,1
14849,7403,C0158995,1
14850,1716,C0020541,1
14851,64240,C0023772,1
14852,29949,C0011854,1
14853,4313,C0027627,1
14854,1675,C0014175,1
14855,6347,C0270823,1
14856,4803,C0017658,1
14857,8985,C0013720,1
14858,348980,C0240991,1
14859,288,C0033975,1
14860,1282,C1843512,1
14861,9510,C0027626,1
14862,3814,C0034012,1
14863,3872,C0265334,1
14864,2946,C4279912,1
14865,6283,C0026636,1
14866,3082,C0030567,1
14867,8701,C4277690,1
14868,1440,C1458155,1
14869,778,C3495587,1
14870,948,C0007193,1
14871,219844,C0152427,1
14872,5444,C0282550,1
14873,1482,C1260873,1
14874,174,C0678222,1
14875,6517,C4017238,1
14876,1244,C0020433,1
14877,2912,C0393682,1
14878,3845,C1708349,1
14879,4152,C0376358,1
14880,27436,C1527390,1
14881,112574,C0860207,1
14882,2138,C3551443,1
14883,3553,C0750901,1
14884,5947,C0007097,1
14885,3845,C3463824,1
14886,3827,C1257925,1
14887,142,C0028754,1
14888,5194,C1832200,1
14889,154,C1449563,1
14890,6506,C0086237,1
14891,5443,C0022650,1
14892,7022,C1708349,1
14893,3930,C0748397,1
14894,79876,C0752125,1
14895,302,C0345904,1
14896,3231,C0751213,1
14897,3508,C1858517,1
14898,51082,C0236969,1
14899,2918,C0272945,1
14900,64135,C3888244,1
14901,407042,C1262760,1
14902,7220,C1383860,1
14903,5566,C4304832,1
14904,53335,C0750927,1
14905,5167,C2750078,1
14906,9588,C0242379,1
14907,7941,C0020523,1
14908,8497,C0004238,1
14909,7161,C0021368,1
14910,5743,C0279530,1
14911,341,C0023212,1
14912,2261,C0003886,1
14913,84720,C3714756,1
14914,3861,C0022596,1
14915,1131,C1563730,1
14916,3417,C0376545,1
14917,9997,C0162666,1
14918,1813,C0086189,1
14919,1728,C0235032,1
14920,23040,C0041696,1
14921,131566,C0024623,1
14922,26022,C0266527,1
14923,5336,C0409818,1
14924,7040,C2717759,1
14925,1401,C1961112,1
14926,26227,C0033578,1
14927,355,C0026998,1
14928,1769,C0009171,1
14929,1071,C0007222,1
14930,121278,C0038586,1
14931,2572,C0422855,1
14932,3201,C0006142,1
14933,8890,C0152013,1
14934,81545,C1854023,1
14935,1415,C0042164,1
14936,8989,C0751407,1
14937,54503,C0001787,1
14938,406921,C0019193,1
14939,5111,C0205642,1
14940,53637,C0036421,1
14941,79853,C3714756,1
14942,3596,C0011615,1
14943,2950,C0022650,1
14944,5728,C0023801,1
14945,3149,C3714756,1
14946,7130,C0751852,1
14947,2908,C0086133,1
14948,4803,C0027746,1
14949,8517,C0024228,1
14950,207,C0751304,1
14951,3614,C1840284,1
14952,4504,C0751110,1
14953,221322,C4277690,1
14954,574434,C3501843,1
14955,3551,C0020538,1
14956,56848,C0751292,1
14957,25959,C0432330,1
14958,4887,C0393682,1
14959,84140,C0035334,1
14960,6492,C3809877,1
14961,11224,C2931850,1
14962,7099,C0021368,1
14963,60481,C0752120,1
14964,9473,C1257931,1
14965,5349,C0346647,1
14966,10210,C0035334,1
14967,138474,C0376358,1
14968,2571,C0751088,1
14969,4780,C1565662,1
14970,7296,C0029408,1
14971,202333,C0036341,1
14972,50944,C0036341,1
14973,6347,C0917798,1
14974,2668,C0154045,1
14975,3612,C3495874,1
14976,3479,C0270948,1
14977,735,C0343097,1
14978,10320,C2936664,1
14979,92840,C0035334,1
14980,23411,C2931673,1
14981,6863,C0234249,1
14982,26011,C0005587,1
14983,8799,C0086543,1
14984,4524,C0020517,1
14985,8462,C0342276,1
14986,7124,C0751524,1
14987,4482,C0036341,1
14988,780,C0036341,1
14989,51594,C0235874,1
14990,5788,C0003873,1
14991,6783,C0019187,1
14992,54206,C0269102,1
14993,4477,C2677821,1
14994,3952,C0020443,1
14995,404672,C1955934,1
14996,2074,C0751038,1
14997,442911,C0027626,1
14998,7273,C1450052,1
14999,5290,C3714756,1
15000,4313,C0003873,1
15001,5295,C3714756,1
15002,406900,C0029463,1
15003,4915,C0036341,1
15004,255928,C0752123,1
15005,2042,C0006826,1
15006,712,C0268742,1
15007,91752,C1266044,1
15008,5617,C0015967,1
15009,26269,C3714756,1
15010,4624,C3279790,1
15011,1592,C0205642,1
15012,407029,C0860207,1
