Drug_ID,Protein_ID,label
DB00300,P27144,1
DB00208,P33261,1
DB00470,P11712,1
DB00879,P27707,1
DB01410,P08684,1
DB00582,P33261,1
DB00500,P35354,1
DB03633,P17900,1
DB08386,Q9Y233,1
DB00668,P35368,1
DB00284,P10253,1
DB00139,Q99643,1
DB06404,P05155,1
DB06694,P18089,1
DB00186,P18507,1
DB00526,P00441,1
DB03349,P49773,1
DB00822,P05181,1
DB01079,P11712,1
DB01151,P08173,1
DB06822,P48061,1
DB07364,Q00535,1
DB07788,P28482,1
DB00909,P43166,1
DB00543,Q8N1C3,1
DB01559,P31644,1
DB00981,P22303,1
DB00938,P10632,1
DB07108,Q07817,1
DB00398,P09619,1
DB09049,P33261,1
DB00563,P31939,1
DB01026,P10275,1
DB00849,P43681,1
DB01412,P05181,1
DB02587,Q08462,1
DB08805,P25021,1
DB00056,P02746,1
DB04715,P11309,1
DB07995,Q8TF76,1
DB00157,Q9UI09,1
DB01201,Q9HB55,1
DB08632,P69905,1
DB00918,P21397,1
DB00653,Q08289,1
DB01267,P21728,1
DB01206,P08684,1
DB01870,P19961,1
DB00363,P08912,1
DB01186,P28221,1
DB00048,P08123,1
DB00898,P48169,1
DB07798,P11086,1
DB04840,P04798,1
DB04141,P14927,1
DB00142,P48507,1
DB01354,P48169,1
DB00185,Q01740,1
DB07700,P42330,1
DB08088,P10275,1
DB07353,P00734,1
DB01048,P28332,1
DB00157,P30043,1
DB00623,P21728,1
DB01036,P33261,1
DB00530,P04798,1
DB05509,P08908,1
DB01427,Q07343,1
DB09078,P10721,1
DB07950,Q16773,1
DB00540,P11712,1
DB01075,P23219,1
DB00116,P34896,1
DB00436,P51580,1
DB00934,P35367,1
DB00157,P03905,1
DB02778,P09467,1
DB00373,P33261,1
DB01035,P26358,1
DB00834,P10635,1
DB00117,P42357,1
DB05773,P08684,1
DB00241,P36544,1
DB02624,P19634,1
DB03276,P62993,1
DB07307,Q16539,1
DB00312,Q05586,1
DB05235,P10827,1
DB03084,P53779,1
DB00142,Q6YP21,1
DB07450,P15121,1
DB00622,P20309,1
DB00451,P10828,1
DB07651,P18031,1
DB03740,P12821,1
DB07827,P45452,1
DB01403,P20309,1
DB00458,P21918,1
DB00454,Q12879,1
DB08631,P11086,1
DB08804,P11511,1
DB00945,P10632,1
DB00142,Q13003,1
DB00078,P02747,1
DB00814,P08684,1
DB00135,P54577,1
DB00334,P08173,1
DB00448,P10635,1
DB00571,P08684,1
DB03783,P33261,1
DB00477,P21728,1
DB00268,P18089,1
DB00568,P14416,1
DB00176,P10635,1
DB05134,P08238,1
DB00572,P11229,1
DB00818,Q99928,1
DB00598,P35368,1
DB03632,Q13231,1
DB00611,P41143,1
DB01588,P08684,1
DB06203,P27487,1
DB00762,P22309,1
DB01255,Q01959,1
DB04643,P11217,1
DB04841,P62158,1
DB04941,Q5XXA6,1
DB00635,P33261,1
DB00958,P00441,1
DB00794,P11712,1
DB04185,P00480,1
DB01137,P11388,1
DB00139,P55809,1
DB05266,P27815,1
DB00683,Q9UN88,1
DB00153,P11473,1
DB03664,P30085,1
DB00475,P47869,1
DB06287,P08684,1
DB06148,P35462,1
DB07135,P27487,1
DB02007,P11217,1
DB01589,P33261,1
DB00472,P33261,1
DB01355,P05177,1
DB08809,Q15118,1
DB01054,Q13698,1
DB01215,Q16445,1
DB00142,P00505,1
DB08674,P49354,1
DB01055,P14679,1
DB04315,P62491,1
DB00334,Q8N1C3,1
DB00463,P43681,1
DB00709,Q8TCD5,1
DB00241,P48169,1
DB04387,P00797,1
DB00823,P03372,1
DB00935,P35348,1
DB00999,P22748,1
DB01030,P11387,1
DB08355,P20248,1
DB07485,P62508,1
DB01075,P10635,1
DB00668,P35348,1
DB00540,P08912,1
DB08893,P06276,1
DB04141,P16442,1
DB00224,P20815,1
DB00589,P18089,1
DB04544,P11217,1
DB08019,P29475,1
DB00342,P11712,1
DB04868,P10635,1
DB01049,Q13639,1
DB00171,Q16671,1
DB00231,P48169,1
DB01791,Q08499,1
DB07613,O60760,1
DB06637,P17658,1
DB03796,P10632,1
DB00745,P35368,1
DB00617,P11712,1
DB03127,P68400,1
DB01704,P17538,1
DB00651,P30542,1
DB07522,P00734,1
DB00122,P22303,1
DB00025,Q8NI22,1
DB01785,P14324,1
DB00313,P11509,1
DB01076,P11712,1
DB05892,P01138,1
DB01149,P23975,1
DB00363,P35462,1
DB00142,Q9H1K4,1
DB07546,P19784,1
DB00433,P10635,1
DB00150,P23381,1
DB03191,Q00266,1
DB05470,P01584,1
DB00852,P60568,1
DB00381,P20813,1
DB08815,P34969,1
DB06919,P00734,1
DB01594,P28476,1
DB00201,Q14643,1
DB00312,P47870,1
DB00531,P33261,1
DB00869,P00918,1
DB00231,Q16445,1
DB00543,P31644,1
DB00360,P35354,1
DB04216,P08631,1
DB00231,Q99928,1
DB00347,P11712,1
DB02527,Q9UL51,1
DB07540,P24941,1
DB00039,P22607,1
DB01017,P09917,1
DB00005,P20333,1
DB03044,Q16539,1
DB04841,P04798,1
DB05072,P25103,1
DB00322,P04818,1
DB07364,Q15078,1
DB00683,Q16445,1
DB00988,P21918,1
DB01159,P23415,1
DB00601,P27338,1
DB02827,P18031,1
DB00908,P10635,1
DB00929,P43115,1
DB02850,P32754,1
DB00501,P31513,1
DB07016,P00734,1
DB01420,P22309,1
DB03307,P24941,1
DB07815,Q6P093,1
DB06016,P10635,1
DB06878,P00734,1
DB02309,P00492,1
DB08486,P69905,1
DB09075,P00742,1
DB04867,P32238,1
DB00363,P11229,1
DB02545,Q96RI1,1
DB01439,P35372,1
DB08464,P08238,1
DB04953,P35503,1
DB06288,P34969,1
DB01346,O00180,1
DB04794,P11511,1
DB04462,P68400,1
DB00172,P13674,1
DB01183,P41145,1
DB01520,Q8TCU5,1
DB02705,P00749,1
DB04859,P22303,1
DB07161,O60674,1
DB07954,O60658,1
DB01694,P21283,1
DB01623,P10635,1
DB00100,P00451,1
DB00145,O75600,1
DB08690,P22695,1
DB00097,P23945,1
DB08057,P06239,1
DB01496,P14867,1
DB01197,P14780,1
DB00188,P10635,1
DB00934,P08172,1
DB06414,P33261,1
DB00851,P05177,1
DB00157,P00338,1
DB00980,P33261,1
DB01863,Q9H4M7,1
DB04739,P12931,1
DB00289,Q13224,1
DB04855,P35368,1
DB00996,Q8TCU5,1
DB01392,Q14654,1
DB00297,P10635,1
DB00121,Q9HCC0,1
DB00526,P05177,1
DB00661,Q01668,1
DB07165,P00734,1
DB03243,P07477,1
DB00628,O00591,1
DB00945,P51812,1
DB00951,P10635,1
DB02116,Q00535,1
DB07617,P11509,1
DB05190,P04049,1
DB08231,P01308,1
DB01472,Q01959,1
DB00376,P11229,1
DB02506,P62136,1
DB08114,P61925,1
DB00493,Q4U2R8,1
DB00908,Q9Y257,1
DB02659,P51161,1
DB01589,A8MPY1,1
DB02983,Q92731,1
DB04630,P15538,1
DB02379,P35247,1
DB03697,P00918,1
DB00182,P13945,1
DB00073,O75015,1
DB00869,P08684,1
DB01159,Q8TCU5,1
DB04216,P10632,1
DB00876,P11712,1
DB04695,O95749,1
DB00898,Q02928,1
DB00829,A8MPY1,1
DB02258,P13631,1
DB00091,P10632,1
DB00334,Q99928,1
DB06216,P08588,1
DB08233,P24941,1
DB01268,P24462,1
DB02181,P15531,1
DB00240,P08684,1
DB08897,P20309,1
DB01595,P08684,1
DB00110,P02745,1
DB06589,P05230,1
DB00694,P20815,1
DB01218,P08684,1
DB00143,Q16775,1
DB00188,Q99460,1
DB00255,P11509,1
DB00273,P22748,1
DB00070,P01137,1
DB04622,Q16769,1
DB09076,P11229,1
DB00216,P33261,1
DB00289,P08684,1
DB04938,P08684,1
DB06216,P08684,1
DB06274,P41143,1
DB08892,Q9UBS5,1
DB00960,P28222,1
DB06016,P35462,1
DB00208,P05177,1
DB09202,P08913,1
DB01363,P54219,1
DB05047,P23560,1
DB02720,P11217,1
DB04018,P29474,1
DB05448,Q16881,1
DB01128,P08684,1
DB01142,P11712,1
DB00145,O60391,1
DB08503,P11217,1
DB02910,P11310,1
DB00675,P11511,1
DB07573,P56817,1
DB08594,P43235,1
DB06678,P08913,1
DB01173,O15399,1
DB05764,Q92843,1
DB01571,P35372,1
DB01035,P10635,1
DB01411,P12724,1
DB04166,P14920,1
DB04395,Q16877,1
DB00283,P10635,1
DB00568,P08172,1
DB00142,Q9UDR5,1
DB03217,P12931,1
DB00544,P42898,1
DB07678,Q15596,1
DB00631,P27707,1
DB00227,P10635,1
DB00325,P16066,1
DB00074,P09871,1
DB00127,Q9NWM0,1
DB08309,P20248,1
DB08883,P20815,1
DB00402,P30536,1
DB01406,P03372,1
DB07117,P14780,1
DB02482,P31949,1
DB00189,P48169,1
DB09570,P10635,1
DB00848,P10696,1
DB07687,P24941,1
DB00418,P36544,1
DB01435,P05177,1
DB00926,P28702,1
DB00797,P35348,1
DB08846,P07451,1
DB00795,P23219,1
DB08138,P24941,1
DB04522,P29508,1
DB08047,Q15596,1
DB00909,O43570,1
DB00543,P11229,1
DB00051,P08637,1
DB00408,P28566,1
DB04957,P20815,1
DB00114,O94903,1
DB01196,P03372,1
DB00005,O75015,1
DB00130,O43548,1
DB03020,P00326,1
DB05122,P16144,1
DB00396,P05093,1
DB00967,P35367,1
DB01977,P00749,1
DB08231,P62942,1
DB00163,P17252,1
DB00607,P05177,1
DB01621,P10635,1
DB00257,P20813,1
DB00655,Q02928,1
DB07279,P00734,1
DB00118,P05181,1
DB04315,P21980,1
DB08157,P00918,1
DB00273,P08684,1
DB00398,P05177,1
DB05045,P49146,1
DB05241,O00329,1
DB04948,P08913,1
DB08804,P10275,1
DB00277,P27815,1
DB04315,P11488,1
DB00683,P47870,1
DB03147,P55789,1
DB08217,P06730,1
DB00002,P31994,1
DB00099,P08246,1
DB02044,P29475,1
DB01558,O00591,1
DB04149,Q08499,1
DB06203,P10635,1
DB08020,P03372,1
DB02292,P00918,1
DB04946,P21728,1
DB07152,P36897,1
DB00500,P23219,1
DB00570,P23258,1
DB00035,P30518,1
DB04864,P22303,1
DB00459,P19793,1
DB01068,Q99928,1
DB08673,P24941,1
DB04573,Q92731,1
DB04272,P14174,1
DB00491,P10253,1
DB01079,P28223,1
DB01179,P11388,1
DB04716,P23458,1
DB06176,P20815,1
DB00717,P08684,1
DB00143,P10620,1
DB07249,P54760,1
DB00477,P21918,1
DB09016,P35367,1
DB00543,P35348,1
DB00157,P08319,1
DB01267,P20815,1
DB06908,Q15788,1
DB00083,P60880,1
DB08838,Q00975,1
DB00714,P08913,1
DB04152,P42262,1
DB07385,P15559,1
DB01805,P07477,1
DB05109,P08684,1
DB00926,P13631,1
DB01175,Q01959,1
DB00408,P14416,1
DB00701,P33261,1
DB00073,P11836,1
DB00391,P14416,1
DB01723,P62942,1
DB07459,Q16539,1
DB08900,O95838,1
DB01969,O75390,1
DB00945,P54619,1
DB07933,P03372,1
DB00599,P31644,1
DB08251,P42574,1
DB00675,P11712,1
DB04407,P24941,1
DB00921,P33261,1
DB00625,P33261,1
DB07345,P56817,1
DB00189,P18505,1
DB00696,P08913,1
DB05651,O15379,1
DB00075,O75015,1
DB00421,O43497,1
DB08184,P07477,1
DB01303,Q14432,1
DB01696,P06737,1
DB00334,P08913,1
DB01238,P08684,1
DB01098,P08684,1
DB01245,P06276,1
DB00477,P05177,1
DB04849,P35968,1
DB01021,P22748,1
DB00457,Q9H252,1
DB05229,P43119,1
DB01238,P35368,1
DB03368,P08254,1
DB00280,Q9NZV8,1
DB00130,P49915,1
DB01821,P29474,1
DB04315,P84077,1
DB00927,P33261,1
DB05289,Q9Y6K9,1
DB00856,P06276,1
DB00872,P30518,1
DB00778,P05177,1
DB00816,P07550,1
DB04946,P34969,1
DB00107,P30559,1
DB08128,P11086,1
DB00884,P14324,1
DB03067,P11217,1
DB04331,P52732,1
DB09280,P20813,1
DB05215,P06213,1
DB00039,O14786,1
DB01076,P20813,1
DB00071,P14735,1
DB00543,P41595,1
DB01595,P35498,1
DB04395,P53778,1
DB00028,P12318,1
DB06151,Q12879,1
DB00466,P23416,1
DB01142,P41595,1
DB00568,P08912,1
DB01628,P11712,1
DB04395,P51570,1
DB05316,P28223,1
DB03147,P11310,1
DB07632,P00918,1
DB01278,O60894,1
DB00056,P31994,1
DB00343,P33261,1
DB01589,O14764,1
DB01023,Q13936,1
DB08801,P35367,1
DB01621,P28223,1
DB05308,P04818,1
DB07393,P00390,1
DB01544,P20813,1
DB03585,Q9NZK7,1
DB00829,Q99928,1
DB01201,P08684,1
DB01851,P01834,1
DB01840,Q9NPH2,1
DB08814,P35228,1
DB00340,P08912,1
DB03977,P62158,1
DB01212,Q4U2R8,1
DB00312,Q8N1C3,1
DB01041,P33261,1
DB00543,Q16445,1
DB01025,Q99584,1
DB04464,P00414,1
DB00095,P20701,1
DB01346,Q14524,1
DB01010,P06276,1
DB01972,P78352,1
DB00368,P08913,1
DB00321,P23975,1
DB01234,P05181,1
DB08846,P05181,1
DB00321,Q9NZV8,1
DB00852,P18850,1
DB03120,P09668,1
DB03909,P00558,1
DB01209,P35372,1
DB05271,P21728,1
DB00139,P21912,1
DB00157,O15239,1
DB04224,P02689,1
DB05120,P06213,1
DB00157,O43677,1
DB00539,P03372,1
DB03144,P05089,1
DB06884,P48552,1
DB03435,O94766,1
DB01227,P32297,1
DB00185,P11229,1
DB05234,P10275,1
DB00528,P10635,1
DB00158,P42898,1
DB00238,P20813,1
DB03556,P16152,1
DB04315,P36405,1
DB00309,Q9H4B7,1
DB08896,P00519,1
DB01006,P11509,1
DB07023,P03951,1
DB00159,P35354,1
DB01110,Q12791,1
DB00762,P06276,1
DB00914,P10635,1
DB04214,P24666,1
DB00358,P69905,1
DB01075,P20813,1
DB01393,P37231,1
DB00321,P08913,1
DB00829,P18507,1
DB00714,P41595,1
DB06148,Q01959,1
DB00675,P08684,1
DB00530,P10635,1
DB00115,Q9Y4U1,1
DB00246,P20815,1
DB00972,P08684,1
DB00102,P09619,1
DB03153,P00492,1
DB00604,P08684,1
DB03127,O00244,1
DB00321,P25100,1
DB08867,P04150,1
DB00973,P15144,1
DB00705,P24462,1
DB01075,P33261,1
DB00463,P78334,1
DB01114,P10635,1
DB07841,P53611,1
DB08690,Q9UDW1,1
DB01049,A5X5Y0,1
DB00312,P47869,1
DB00720,P05141,1
DB01628,P33261,1
DB05104,P41145,1
DB00555,P22310,1
DB04868,P08684,1
DB00721,Q9Y691,1
DB01437,P47869,1
DB00126,Q8IVL5,1
DB03154,P18031,1
DB08896,P15056,1
DB02761,Q16762,1
DB00381,P10635,1
DB06603,Q9UBN7,1
DB01131,P08684,1
DB04884,P28222,1
DB08378,P19105,1
DB05492,P35372,1
DB00599,P36544,1
DB00142,Q13002,1
DB00531,P33260,1
DB08846,P00918,1
DB09074,P08684,1
DB00532,Q14524,1
DB01156,P08684,1
DB08409,P01859,1
DB00945,P33261,1
DB02325,P43026,1
DB00715,P08173,1
DB00393,Q08289,1
DB00415,Q02763,1
DB00909,Q9NS85,1
DB02497,P08758,1
DB08235,P59998,1
DB00374,Q03181,1
DB00866,P08588,1
DB00317,P04798,1
DB00030,Q16270,1
DB01120,P15692,1
DB08881,P10635,1
DB00448,P04798,1
DB05342,P04035,1
DB06725,P23219,1
DB02834,P15121,1
DB03963,Q13426,1
DB00197,P22309,1
DB00741,P20815,1
DB00433,P08684,1
DB00751,P20813,1
DB01047,Q99835,1
DB00533,P11712,1
DB04272,Q9Y275,1
DB04395,P53779,1
DB00392,P08172,1
DB06803,P05177,1
DB07082,P55055,1
DB00316,P22309,1
DB00277,P30542,1
DB04447,O43708,1
DB06833,P11474,1
DB00182,P14416,1
DB08236,P61160,1
DB08399,P25705,1
DB01118,Q12809,1
DB00705,P33261,1
DB01409,P20309,1
DB07691,Q03181,1
DB08360,P68400,1
DB02859,O00763,1
DB04307,P27338,1
DB04464,P20674,1
DB04873,Q13639,1
DB00918,P33261,1
DB00972,P04798,1
DB00312,Q16445,1
DB07768,P52895,1
DB03856,P11926,1
DB07761,P24941,1
DB01338,Q15822,1
DB00156,Q9BW92,1
DB08305,P42262,1
DB07054,P24941,1
DB00503,P10635,1
DB03981,P08758,1
DB00819,P07451,1
DB03685,P15291,1
DB03383,P11217,1
DB06916,P35228,1
DB01229,P10415,1
DB00421,O00555,1
DB00458,P21728,1
DB01412,P05177,1
DB02029,P34913,1
DB00999,Q12791,1
DB01285,P06850,1
DB06663,P30872,1
DB02326,P22894,1
DB08864,P05177,1
DB07400,P00734,1
DB00752,P27338,1
DB00248,P21728,1
DB01396,P05023,1
DB02510,P07814,1
DB05227,P28223,1
DB00321,P20815,1
DB01254,P31513,1
DB03953,P35228,1
DB01085,P20309,1
DB08899,P20813,1
DB00526,P09211,1
DB00477,P08908,1
DB00659,O00591,1
DB00228,P48169,1
DB01397,P35354,1
DB03663,P24941,1
DB09280,P11712,1
DB00248,P28222,1
DB00338,P11712,1
DB00368,P25100,1
DB00171,Q09428,1
DB02998,P06401,1
DB00842,P48169,1
DB08118,P35557,1
DB01007,P10632,1
DB00763,P05181,1
DB03501,Q14376,1
DB00160,P49588,1
DB04114,P22303,1
DB05109,P11712,1
DB00201,P16499,1
DB01224,P28221,1
DB00818,Q9UN88,1
DB08916,P00533,1
DB06589,P10635,1
DB01295,P35348,1
DB03367,P39900,1
DB05147,Q13509,1
DB00363,P46098,1
DB07993,P56817,1
DB00171,Q92887,1
DB01888,P24941,1
DB09202,P25100,1
DB00857,P23219,1
DB05255,Q5T601,1
DB05838,P30518,1
DB00818,P10635,1
DB04068,P15531,1
DB04549,P00918,1
DB08515,P28066,1
DB03083,P78368,1
DB00647,P41145,1
DB00988,P23975,1
DB00980,P49286,1
DB03796,P08100,1
DB01228,P10635,1
DB02059,P13639,1
DB07780,P49354,1
DB02185,Q6UWM7,1
DB08293,P08238,1
DB00804,P04798,1
DB07231,P07858,1
DB07376,P08709,1
DB04077,P17050,1
DB07931,Q04828,1
DB00118,P31153,1
DB03471,P14555,1
DB03587,P04054,1
DB03147,Q16881,1
DB03150,P23919,1
DB00321,P05181,1
DB00753,Q99928,1
DB04472,O00182,1
DB06663,P32745,1
DB01406,P10275,1
DB03608,P30044,1
DB01381,P11712,1
DB01919,P17612,1
DB06764,P35348,1
DB00408,P21917,1
DB00292,Q8N1C3,1
DB02118,P39900,1
DB07234,P49137,1
DB08690,P14927,1
DB08229,P42574,1
DB00938,P20815,1
DB04395,P68133,1
DB01216,P18405,1
DB00139,Q9NVH6,1
DB00013,P05121,1
DB00188,P28072,1
DB01224,P28222,1
DB06096,P28221,1
DB02350,P08254,1
DB00668,P00439,1
DB00014,P22888,1
DB01049,P48169,1
DB04855,Q13936,1
DB00111,P14784,1
DB01124,P48048,1
DB00074,P02746,1
DB00231,P47869,1
DB00157,P15428,1
DB01998,P01009,1
DB02494,P62917,1
DB00143,Q9Y2Q3,1
DB00081,P12318,1
DB05785,P10826,1
DB00425,P14867,1
DB02795,Q9NZK7,1
DB00452,P61073,1
DB00162,Q9BTZ2,1
DB00056,P02747,1
DB00708,P41145,1
DB01353,P14867,1
DB03615,P07237,1
DB07091,P00734,1
DB02644,P29475,1
DB05271,P21917,1
DB00120,O95363,1
DB00515,P20813,1
DB00424,P11229,1
DB03959,P08758,1
DB00540,P08173,1
DB00013,P14543,1
DB07144,P00374,1
DB01426,P10635,1
DB07627,P07384,1
DB06822,P13612,1
DB03121,P14555,1
DB01189,P23415,1
DB07707,P03372,1
DB00611,P35372,1
DB07801,O14965,1
DB08790,O60760,1
DB00297,P08684,1
DB00714,P28223,1
DB00122,P06276,1
DB00425,P47869,1
DB01191,P31645,1
DB05417,P23415,1
DB00114,P20132,1
DB01407,P13945,1
DB07853,Q13557,1
DB00216,P30939,1
DB00455,P33261,1
DB03781,O00763,1
DB01174,P20813,1
DB00157,P48728,1
DB00494,O60656,1
DB01370,P05023,1
DB00157,Q9BYZ2,1
DB00231,P31644,1
DB01094,O75908,1
DB08378,P12883,1
DB01752,O14717,1
DB01558,P34903,1
DB00184,P11509,1
DB04855,Q02641,1
DB01198,P11712,1
DB02479,P00918,1
DB03129,P35030,1
DB01296,P33261,1
DB00142,O15067,1
DB04098,P17612,1
DB00036,P13726,1
DB00788,P23219,1
DB02852,Q13002,1
DB00753,P47869,1
DB00907,P11229,1
DB07374,Q9UNX3,1
DB00884,P35354,1
DB00193,P28335,1
DB07031,P13631,1
DB08532,P24941,1
DB00419,Q16739,1
DB00898,Q15825,1
DB00678,P33261,1
DB07119,Q92731,1
DB01559,P34903,1
DB00854,P41145,1
DB08129,P11086,1
DB04920,Q01668,1
DB03192,P51659,1
DB07129,P00749,1
DB00142,Q9UPY5,1
DB02360,P08311,1
DB08895,P08684,1
DB00622,P20815,1
DB00312,P33261,1
DB00647,P08684,1
DB00398,P24462,1
DB00898,Q99928,1
DB08611,P25774,1
DB04335,P47989,1
DB00454,P23975,1
DB05004,P25929,1
DB08492,P16050,1
DB00709,P49585,1
DB01160,P43119,1
DB01233,P10635,1
DB08186,Q92831,1
DB00130,P17812,1
DB00799,P10632,1
DB00157,P09417,1
DB01559,P08684,1
DB01558,P24046,1
DB03606,Q07343,1
DB00653,Q02641,1
DB00991,P11712,1
DB00404,Q16445,1
DB05232,Q9NY46,1
DB03752,P23219,1
DB00201,P21817,1
DB04725,P11712,1
DB08897,P06276,1
DB05282,O95831,1
DB01411,P01375,1
DB00734,P20815,1
DB01015,O60656,1
DB00081,P12314,1
DB00603,P26439,1
DB00557,P10635,1
DB08073,P17612,1
DB02709,Q16678,1
DB06996,P00734,1
DB01264,P08684,1
DB00648,P15538,1
DB03226,P01112,1
DB03963,O60603,1
DB00997,P15559,1
DB00842,O14764,1
DB06016,P28223,1
DB06218,Q15858,1
DB06738,P10632,1
DB01075,P35367,1
DB01244,P54750,1
DB01032,Q8TCC7,1
DB01065,P33261,1
DB02141,P29474,1
DB01271,O60664,1
DB05367,P25101,1
DB05147,P68366,1
DB00045,O60603,1
DB01852,Q6NUS8,1
DB00818,P47870,1
DB04271,Q08499,1
DB00298,P35368,1
DB01215,Q99928,1
DB08906,P08684,1
DB04141,Q16134,1
DB06441,Q9H244,1
DB00300,P05177,1
DB07534,P20248,1
DB07311,O14757,1
DB00568,Q13698,1
DB00058,P08246,1
DB00917,P43115,1
DB08246,P52732,1
DB00608,P20815,1
DB00700,P24462,1
DB05420,P23921,1
DB07605,P00742,1
DB04743,P35354,1
DB01435,P11712,1
DB00434,P35367,1
DB00005,P02747,1
DB02296,P00797,1
DB04820,P21964,1
DB06854,P00749,1
DB00333,P46098,1
DB01280,P09884,1
DB00690,P05181,1
DB03867,P00390,1
DB06216,P05177,1
DB00142,Q05586,1
DB00493,Q16348,1
DB00786,P50281,1
DB00783,P05177,1
DB01321,P08684,1
DB03147,P22570,1
DB06838,P00734,1
DB01408,P06276,1
DB00002,P12318,1
DB00445,P16662,1
DB02507,P11712,1
DB00755,Q8NFJ5,1
DB05395,P13945,1
DB00411,P08172,1
DB01087,P08729,1
DB07985,P07477,1
DB00153,P08684,1
DB00721,Q9UGI6,1
DB00201,P04798,1
DB01388,P15538,1
DB05169,O14965,1
DB00130,O94808,1
DB00159,Q8NER1,1
DB00709,P27707,1
DB00559,P11712,1
DB00637,P20815,1
DB00157,O43678,1
DB00022,P48551,1
DB00726,P11229,1
DB03708,O43252,1
DB00420,P14416,1
DB00315,P05177,1
DB00344,P23975,1
DB00934,P34969,1
DB03222,P06746,1
DB00865,Q01959,1
DB09570,P10632,1
DB00490,P20815,1
DB00796,P30556,1
DB05206,P25101,1
DB00842,O00591,1
DB04574,P11712,1
DB09078,P11362,1
DB06738,P35372,1
DB00292,P18507,1
DB01352,P48169,1
DB01094,P35610,1
DB00463,P47870,1
DB06712,Q13936,1
DB00130,O15067,1
DB06151,Q03154,1
DB08371,P18031,1
DB04738,P36873,1
DB05141,O15392,1
DB05913,P17948,1
DB00191,P05177,1
DB07285,P14780,1
DB01100,P62158,1
DB00625,P05177,1
DB05412,P01375,1
DB00553,P08684,1
DB02895,P00390,1
DB00344,P31645,1
DB03661,P18031,1
DB00898,P23416,1
DB04872,P29371,1
DB00555,P35503,1
DB04149,Q07343,1
DB06288,P35462,1
DB00184,P27338,1
DB00665,P10632,1
DB01325,P55017,1
DB01104,P11712,1
DB07778,P31930,1
DB00266,P11712,1
DB00788,P35354,1
DB00656,P28223,1
DB03345,P01009,1
DB00357,P05177,1
DB01558,P28472,1
DB01268,P17948,1
DB00293,P04818,1
DB00882,P08684,1
DB08291,Q92831,1
DB04493,P16118,1
DB00503,P05181,1
DB00830,P23975,1
DB00250,P33261,1
DB00149,O60294,1
DB00106,P30968,1
DB00173,P24666,1
DB01181,P20813,1
DB00870,P22309,1
DB00943,P11712,1
DB08901,P22455,1
DB03461,P00325,1
DB07539,P20248,1
DB00513,Q06278,1
DB08504,P27487,1
DB00845,P08684,1
DB01229,P11712,1
DB00157,Q02252,1
DB06414,P08684,1
DB00297,P05177,1
DB00952,P08908,1
DB00409,P35462,1
DB05785,P10276,1
DB08194,P07900,1
DB01397,P23219,1
DB03374,P17612,1
DB08368,P15085,1
DB04272,Q9BZX2,1
DB00678,P08684,1
DB01124,P33261,1
DB00794,P36544,1
DB00155,P29474,1
DB02303,Q12882,1
DB03309,P19622,1
DB01244,Q01064,1
DB03384,P55210,1
DB00617,P10632,1
DB03465,P13929,1
DB01142,P20309,1
DB00408,P08172,1
DB03102,P18031,1
DB03667,P23219,1
DB01595,P48169,1
DB04505,P07900,1
DB00139,P31040,1
DB00829,Q8N1C3,1
DB00973,P54855,1
DB07017,P28845,1
DB00370,P21918,1
DB00897,P08684,1
DB01381,P14555,1
DB08348,Q9Y6F1,1
DB04513,P63316,1
DB01594,P24046,1
DB00163,Q9UDX3,1
DB01354,P34903,1
DB07477,P07711,1
DB08480,P27338,1
DB00114,P17735,1
DB06589,P09619,1
DB08695,O60760,1
DB00056,O75015,1
DB08740,P07339,1
DB00182,P11509,1
DB05191,P29274,1
DB00313,Q9UQD0,1
DB05399,P19320,1
DB08497,P42574,1
DB00934,P08173,1
DB00172,Q96EM0,1
DB01892,P09917,1
DB02457,P07098,1
DB00493,Q8TCC7,1
DB01905,P07477,1
DB00630,P23469,1
DB01167,P20813,1
DB00675,P10632,1
DB04016,P23946,1
DB00163,P15559,1
DB05133,P01584,1
DB00182,P27338,1
DB08077,P68871,1
DB02684,P07814,1
DB01213,P04040,1
DB07206,P56817,1
DB07500,Q9NZK7,1
DB00418,O60391,1
DB09128,P35368,1
DB01558,A8MPY1,1
DB01110,Q16558,1
DB01559,Q8N1C3,1
DB05281,P68366,1
DB05676,P60568,1
DB08068,Q16539,1
DB00843,P22303,1
DB04893,P49356,1
DB05216,P36888,1
DB00741,P15538,1
DB06287,P42345,1
DB05773,P04626,1
DB09068,P20813,1
DB07384,P25705,1
DB00157,P08559,1
DB00120,P00439,1
DB01175,P11229,1
DB00909,Q9ULX7,1
DB00306,P36544,1
DB03271,P17752,1
DB00674,P30532,1
DB08176,P27338,1
DB06678,P10635,1
DB01076,P16662,1
DB08239,P52732,1
DB00935,P18825,1
DB00722,Q9BYF1,1
DB01200,P14416,1
DB08437,P62913,1
DB00928,P26358,1
DB00991,P35354,1
DB01132,P23219,1
DB05297,P10415,1
DB08888,P01023,1
DB07929,Q13133,1
DB00245,P33261,1
DB00152,Q9H3S4,1
DB01215,P78334,1
DB01297,P08588,1
DB05459,P29460,1
DB04774,P68133,1
DB03765,P07998,1
DB01043,P11509,1
DB01212,Q8TCC7,1
DB04141,O14949,1
DB00579,Q01959,1
DB00184,P05181,1
DB03279,P13631,1
DB01236,P31644,1
DB06262,P35368,1
DB01085,P11229,1
DB01159,P34903,1
DB01003,Q12791,1
