,Drug1_ID,Drug2_ID,label
2152,DB00436,DB01120,1
2153,DB01181,DB06636,1
2154,DB01035,DB09065,1
2155,DB00956,DB01198,1
2156,DB00333,DB04884,1
2157,DB00205,DB00477,1
2158,DB00159,DB00977,1
2159,DB00520,DB00564,1
2160,DB00794,DB08907,1
2161,DB00773,DB01097,1
2162,DB01076,DB01232,1
2163,DB00252,DB05521,1
2164,DB00434,DB00472,1
2165,DB01211,DB08875,1
2166,DB00312,DB00949,1
2167,DB00252,DB00814,1
2168,DB01168,DB01623,1
2169,DB00523,DB02703,1
2170,DB00544,DB00586,1
2171,DB00808,DB08914,1
2172,DB00564,DB01356,1
2173,DB00317,DB00927,1
2174,DB00677,DB01049,1
2175,DB01623,DB04871,1
2176,DB03619,DB06695,1
2177,DB00343,DB04905,1
2178,DB00834,DB06636,1
2179,DB00498,DB01009,1
2180,DB00273,DB00623,1
2181,DB00708,DB01244,1
2182,DB04946,DB09117,1
2183,DB01558,DB05271,1
2184,DB01174,DB09099,1
2185,DB00396,DB06203,1
2186,DB01156,DB09068,1
2187,DB00065,DB05679,1
2188,DB00715,DB00802,1
2189,DB00108,DB00120,1
2190,DB00246,DB06700,1
2191,DB01409,DB09555,1
2192,DB00207,DB09268,1
2193,DB00472,DB00889,1
2194,DB00998,DB01403,1
2195,DB04855,DB09027,1
2196,DB00684,DB08976,1
2197,DB04905,DB09049,1
2198,DB00220,DB01166,1
2199,DB00609,DB00898,1
2200,DB01109,DB09125,1
2201,DB00264,DB00908,1
2202,DB00657,DB01627,1
2203,DB00976,DB06287,1
2204,DB01222,DB09048,1
2205,DB00188,DB00252,1
2206,DB00409,DB00696,1
2207,DB00338,DB01238,1
2208,DB00872,DB04855,1
2209,DB00408,DB00744,1
2210,DB00563,DB00948,1
2211,DB01075,DB06702,1
2212,DB00486,DB00679,1
2213,DB00862,DB01340,1
2214,DB00418,DB00470,1
2215,DB00184,DB01006,1
2216,DB00780,DB00887,1
2217,DB00796,DB01395,1
2218,DB01026,DB08439,1
2219,DB00794,DB09117,1
2220,DB01168,DB06808,1
2221,DB00040,DB00662,1
2222,DB00266,DB01254,1
2223,DB06788,DB08914,1
2224,DB00486,DB00921,1
2225,DB00736,DB06616,1
2226,DB00907,DB06717,1
2227,DB00459,DB00717,1
2228,DB00949,DB01083,1
2229,DB00246,DB00366,1
2230,DB00819,DB01192,1
2231,DB00065,DB08813,1
2232,DB00850,DB01069,1
2233,DB00773,DB09073,1
2234,DB00586,DB01418,1
2235,DB00421,DB09242,1
2236,DB00091,DB01100,1
2237,DB01211,DB06695,1
2238,DB01177,DB01656,1
2239,DB00318,DB00387,1
2240,DB00374,DB00554,1
2241,DB00571,DB09236,1
2242,DB01061,DB01082,1
2243,DB00773,DB01232,1
2244,DB01323,DB06212,1
2245,DB00014,DB00344,1
2246,DB00241,DB00717,1
2247,DB00041,DB01158,1
2248,DB00455,DB00486,1
2249,DB00861,DB09295,1
2250,DB00648,DB06789,1
2251,DB00472,DB08824,1
2252,DB00443,DB06717,1
2253,DB00585,DB01066,1
2254,DB00177,DB00346,1
2255,DB01221,DB09073,1
2256,DB00484,DB00598,1
2257,DB05239,DB09330,1
2258,DB01072,DB01323,1
2259,DB00554,DB01356,1
2260,DB00366,DB09272,1
2261,DB00318,DB00999,1
2262,DB00575,DB01244,1
2263,DB00268,DB00980,1
2264,DB00245,DB00470,1
2265,DB01394,DB08881,1
2266,DB06813,DB08976,1
2267,DB00661,DB01218,1
2268,DB06822,DB09030,1
2269,DB00521,DB01353,1
2270,DB00070,DB00959,1
2271,DB00673,DB01254,1
2272,DB00187,DB04855,1
2273,DB01175,DB01233,1
2274,DB00554,DB01109,1
2275,DB00046,DB01072,1
2276,DB00014,DB00289,1
2277,DB01181,DB01211,1
2278,DB00543,DB00752,1
2279,DB00798,DB01337,1
2280,DB00595,DB05528,1
2281,DB00972,DB05271,1
2282,DB00541,DB04868,1
2283,DB00728,DB01017,1
2284,DB00215,DB00976,1
2285,DB00343,DB06717,1
2286,DB00241,DB04841,1
2287,DB00887,DB01353,1
2288,DB00007,DB00308,1
2289,DB00220,DB01023,1
2290,DB00524,DB00806,1
2291,DB00862,DB01211,1
2292,DB00413,DB00683,1
2293,DB00682,DB01112,1
2294,DB04908,DB09065,1
2295,DB00073,DB00232,1
2296,DB00705,DB05109,1
2297,DB00390,DB04896,1
2298,DB00224,DB04855,1
2299,DB01234,DB06723,1
2300,DB00086,DB00784,1
2301,DB00763,DB04817,1
2302,DB00425,DB00872,1
2303,DB00396,DB01030,1
2304,DB01097,DB09278,1
2305,DB00726,DB01156,1
2306,DB00341,DB01403,1
2307,DB00176,DB06216,1
2308,DB00679,DB08883,1
2309,DB00783,DB04905,1
2310,DB00224,DB00559,1
2311,DB06684,DB09054,1
2312,DB00957,DB09119,1
2313,DB00301,DB00618,1
2314,DB01167,DB01198,1
2315,DB08865,DB09054,1
2316,DB00208,DB04861,1
2317,DB00331,DB00703,1
2318,DB00332,DB00397,1
2319,DB00946,DB09539,1
2320,DB00009,DB00784,1
2321,DB06700,DB06808,1
2322,DB00555,DB09117,1
2323,DB01215,DB05521,1
2324,DB00252,DB00366,1
2325,DB00715,DB06605,1
2326,DB00181,DB00502,1
2327,DB00814,DB06813,1
2328,DB01253,DB06290,1
2329,DB00956,DB01236,1
2330,DB00575,DB00862,1
2331,DB01095,DB02701,1
2332,DB00176,DB00503,1
2333,DB06636,DB09048,1
2334,DB00990,DB01045,1
2335,DB00780,DB04861,1
2336,DB01030,DB01656,1
2337,DB00216,DB00224,1
2338,DB00688,DB01097,1
2339,DB00250,DB01032,1
2340,DB00072,DB01042,1
2341,DB00307,DB00783,1
2342,DB00692,DB00996,1
2343,DB00450,DB01049,1
2344,DB00408,DB00972,1
2345,DB00333,DB00433,1
2346,DB01353,DB04861,1
2347,DB01306,DB09009,1
2348,DB00818,DB01041,1
2349,DB06145,DB08864,1
2350,DB00912,DB01398,1
2351,DB00187,DB01001,1
2352,DB01267,DB09072,1
2353,DB00780,DB00956,1
2354,DB00765,DB00835,1
2355,DB00717,DB09065,1
2356,DB00968,DB01119,1
2357,DB00615,DB00794,1
2358,DB00972,DB08897,1
2359,DB00802,DB09073,1
2360,DB00014,DB00222,1
2361,DB00489,DB00862,1
2362,DB00029,DB01104,1
2363,DB00790,DB01109,1
2364,DB00333,DB00409,1
2365,DB01621,DB06290,1
2366,DB00450,DB00669,1
2367,DB00387,DB09300,1
2368,DB00007,DB00916,1
2369,DB00220,DB00343,1
2370,DB00181,DB00423,1
2371,DB00370,DB00652,1
2372,DB00222,DB00334,1
2373,DB00295,DB00455,1
2374,DB00344,DB01403,1
2375,DB00186,DB00734,1
2376,DB00220,DB05239,1
2377,DB00261,DB01109,1
2378,DB01609,DB09083,1
2379,DB00180,DB06414,1
2380,DB00387,DB01062,1
2381,DB00232,DB00707,1
2382,DB00903,DB08935,1
2383,DB00635,DB00682,1
2384,DB00934,DB01178,1
2385,DB01120,DB08815,1
2386,DB00679,DB00706,1
2387,DB00788,DB06605,1
2388,DB00371,DB01173,1
2389,DB00482,DB08794,1
2390,DB00908,DB01238,1
2391,DB00373,DB01238,1
2392,DB00700,DB00705,1
2393,DB01609,DB09123,1
2394,DB00422,DB01178,1
2395,DB00508,DB09097,1
2396,DB01009,DB11249,1
2397,DB00031,DB00586,1
2398,DB00220,DB06684,1
2399,DB00679,DB01253,1
2400,DB01202,DB05271,1
2401,DB01045,DB01583,1
2402,DB00486,DB09071,1
2403,DB00679,DB09117,1
2404,DB01234,DB09036,1
2405,DB00387,DB00782,1
2406,DB01233,DB01247,1
2407,DB00304,DB01353,1
2408,DB00951,DB04861,1
2409,DB00501,DB00715,1
2410,DB00588,DB00932,1
2411,DB00641,DB01072,1
2412,DB00788,DB01208,1
2413,DB00335,DB08935,1
2414,DB00181,DB01075,1
2415,DB00374,DB01254,1
2416,DB00214,DB00794,1
2417,DB00802,DB06717,1
2418,DB00091,DB00446,1
2419,DB00346,DB00661,1
2420,DB01042,DB06688,1
2421,DB00334,DB01171,1
2422,DB00206,DB04861,1
2423,DB00734,DB01029,1
2424,DB00222,DB01261,1
2425,DB00384,DB06715,1
2426,DB01264,DB08931,1
2427,DB00671,DB00798,1
2428,DB00191,DB00388,1
2429,DB00436,DB01232,1
2430,DB00737,DB00972,1
2431,DB00651,DB00935,1
2432,DB00819,DB00909,1
2433,DB01197,DB01356,1
2434,DB00951,DB00959,1
2435,DB00823,DB04876,1
2436,DB00503,DB09075,1
2437,DB00441,DB08895,1
2438,DB00933,DB01151,1
2439,DB00806,DB00968,1
2440,DB01060,DB01082,1
2441,DB01255,DB01403,1
2442,DB00949,DB06148,1
2443,DB00220,DB00523,1
2444,DB00555,DB09034,1
2445,DB00181,DB00356,1
2446,DB00444,DB00794,1
2447,DB00367,DB01320,1
2448,DB00450,DB01219,1
2449,DB00749,DB00945,1
2450,DB00569,DB00715,1
2451,DB00270,DB00976,1
2452,DB00820,DB09065,1
2453,DB00484,DB00611,1
2454,DB00108,DB06643,1
2455,DB00903,DB01251,1
2456,DB01357,DB06335,1
2457,DB01069,DB09034,1
2458,DB00808,DB01353,1
2459,DB01064,DB01551,1
2460,DB00573,DB01032,1
2461,DB00014,DB00834,1
2462,DB01222,DB01390,1
2463,DB00423,DB08883,1
2464,DB01095,DB05521,1
2465,DB00277,DB00307,1
2466,DB00677,DB01319,1
2467,DB01142,DB01618,1
2468,DB00608,DB06697,1
2469,DB00437,DB09104,1
2470,DB01211,DB08873,1
2471,DB00564,DB01242,1
2472,DB00248,DB00831,1
2473,DB01394,DB02703,1
2474,DB01184,DB01264,1
2475,DB01590,DB09065,1
2476,DB00938,DB08873,1
2477,DB00313,DB00344,1
2478,DB00820,DB09118,1
2479,DB00989,DB01158,1
2480,DB00541,DB04908,1
2481,DB00933,DB01576,1
2482,DB00280,DB01021,1
2483,DB00472,DB00498,1
2484,DB00294,DB01306,1
2485,DB00628,DB08912,1
2486,DB00007,DB09564,1
2487,DB00248,DB00953,1
2488,DB00214,DB01339,1
2489,DB00582,DB01072,1
2490,DB00974,DB01254,1
2491,DB00557,DB01219,1
2492,DB00653,DB05246,1
2493,DB01208,DB09038,1
2494,DB00564,DB00677,1
2495,DB00159,DB00472,1
2496,DB00921,DB01247,1
2497,DB00273,DB00999,1
2498,DB00794,DB01242,1
2499,DB00186,DB00405,1
2500,DB00082,DB09043,1
2501,DB00009,DB00498,1
2502,DB01501,DB09272,1
2503,DB00163,DB00208,1
2504,DB00448,DB06616,1
2505,DB08870,DB09039,1
2506,DB00898,DB00956,1
2507,DB00224,DB00309,1
2508,DB00737,DB09290,1
2509,DB01627,DB09273,1
2510,DB00784,DB00932,1
2511,DB00420,DB01233,1
2512,DB00490,DB00972,1
2513,DB00484,DB00623,1
2514,DB00968,DB01355,1
2515,DB00454,DB04884,1
2516,DB01076,DB09102,1
2517,DB00864,DB01097,1
2518,DB00241,DB06711,1
2519,DB00880,DB01251,1
2520,DB00623,DB01377,1
2521,DB01264,DB09039,1
2522,DB00889,DB00952,1
2523,DB00031,DB06209,1
2524,DB00281,DB00521,1
2525,DB00216,DB00850,1
2526,DB00252,DB08875,1
2527,DB00557,DB00962,1
2528,DB00975,DB01030,1
2529,DB00956,DB01076,1
2530,DB06674,DB08879,1
2531,DB00220,DB00539,1
2532,DB00602,DB04905,1
2533,DB01285,DB03793,1
2534,DB01609,DB06589,1
2535,DB00237,DB00657,1
2536,DB08816,DB08912,1
2537,DB00468,DB01418,1
2538,DB00176,DB04951,1
2539,DB06237,DB06290,1
2540,DB01197,DB01592,1
2541,DB00835,DB01017,1
2542,DB00196,DB09053,1
2543,DB00026,DB06643,1
2544,DB00422,DB00501,1
2545,DB00070,DB06153,1
2546,DB00761,DB00850,1
2547,DB00661,DB08881,1
2548,DB01398,DB08976,1
2549,DB00861,DB01254,1
2550,DB00370,DB00611,1
2551,DB00104,DB00218,1
2552,DB00363,DB00801,1
2553,DB00040,DB01151,1
2554,DB00390,DB01359,1
2555,DB00041,DB01203,1
2556,DB00318,DB00705,1
2557,DB00737,DB01560,1
2558,DB00865,DB01407,1
2559,DB00214,DB00554,1
2560,DB00924,DB05812,1
2561,DB00206,DB00794,1
2562,DB00295,DB00424,1
2563,DB01072,DB08896,1
2564,DB00009,DB00476,1
2565,DB00479,DB01133,1
2566,DB01017,DB11354,1
2567,DB00199,DB00619,1
2568,DB00363,DB06335,1
2569,DB00788,DB09285,1
2570,DB00624,DB09038,1
2571,DB00627,DB01016,1
2572,DB00063,DB06271,1
2573,DB00448,DB01238,1
2574,DB00252,DB00949,1
2575,DB00588,DB00976,1
2576,DB00054,DB00715,1
2577,DB01418,DB01603,1
2578,DB00180,DB09118,1
2579,DB00972,DB01041,1
2580,DB01211,DB08816,1
2581,DB01149,DB06212,1
2582,DB00860,DB01232,1
2583,DB01142,DB09072,1
2584,DB00318,DB00436,1
2585,DB00422,DB00723,1
2586,DB00946,DB08813,1
2587,DB00470,DB04946,1
2588,DB00450,DB01253,1
2589,DB00564,DB01320,1
2590,DB00679,DB01377,1
2591,DB00898,DB09128,1
2592,DB00484,DB06148,1
2593,DB00572,DB01168,1
2594,DB00384,DB00802,1
2595,DB00959,DB03793,1
2596,DB00320,DB01224,1
2597,DB00571,DB00752,1
2598,DB00413,DB09118,1
2599,DB04908,DB08933,1
2600,DB00193,DB00696,1
2601,DB00595,DB01337,1
2602,DB00252,DB00520,1
2603,DB06218,DB08865,1
2604,DB00955,DB01415,1
2605,DB00266,DB01242,1
2606,DB06700,DB09241,1
2607,DB01357,DB06290,1
2608,DB00899,DB01041,1
2609,DB00605,DB00932,1
2610,DB00280,DB02703,1
2611,DB01248,DB09054,1
2612,DB00687,DB06412,1
2613,DB01126,DB09054,1
2614,DB00682,DB01285,1
2615,DB00382,DB00588,1
2616,DB00201,DB00214,1
2617,DB00312,DB06706,1
2618,DB05246,DB06201,1
2619,DB00046,DB00959,1
2620,DB00304,DB06271,1
2621,DB00224,DB08870,1
2622,DB00083,DB01151,1
2623,DB00220,DB09083,1
2624,DB00367,DB06697,1
2625,DB00908,DB01390,1
2626,DB00073,DB00381,1
2627,DB01062,DB01409,1
2628,DB00917,DB01282,1
2629,DB00484,DB06153,1
2630,DB00673,DB00862,1
2631,DB01178,DB01223,1
2632,DB01274,DB06704,1
2633,DB00266,DB00569,1
2634,DB00201,DB04841,1
2635,DB00563,DB00864,1
2636,DB00458,DB00752,1
2637,DB00818,DB01238,1
2638,DB01149,DB06144,1
2639,DB00425,DB00427,1
2640,DB00248,DB01614,1
2641,DB00250,DB01015,1
2642,DB00500,DB01296,1
2643,DB00535,DB09162,1
2644,DB01323,DB06228,1
2645,DB00500,DB06695,1
2646,DB00273,DB01043,1
2647,DB00337,DB01248,1
2648,DB06287,DB09054,1
2649,DB00956,DB01623,1
2650,DB01354,DB08931,1
2651,DB01064,DB01291,1
2652,DB00734,DB01253,1
2653,DB00370,DB08881,1
2654,DB00400,DB00717,1
2655,DB00204,DB05294,1
2656,DB00252,DB00916,1
2657,DB00918,DB01038,1
2658,DB00752,DB00925,1
2659,DB06589,DB09036,1
2660,DB00191,DB01579,1
2661,DB00623,DB01560,1
2662,DB00749,DB01609,1
2663,DB09330,DB09570,1
2664,DB00065,DB00214,1
2665,DB00193,DB01624,1
2666,DB00697,DB09117,1
2667,DB00794,DB00880,1
2668,DB01320,DB08815,1
2669,DB01072,DB09074,1
2670,DB00343,DB09128,1
2671,DB00246,DB01247,1
2672,DB00479,DB01607,1
2673,DB00346,DB01018,1
2674,DB00912,DB01234,1
2675,DB06603,DB09128,1
2676,DB00393,DB00925,1
2677,DB00586,DB09214,1
2678,DB01595,DB06204,1
2679,DB00490,DB06717,1
2680,DB00734,DB01264,1
2681,DB00420,DB01069,1
2682,DB00584,DB01119,1
2683,DB00376,DB06148,1
2684,DB00193,DB01075,1
2685,DB00178,DB00877,1
2686,DB00108,DB00541,1
2687,DB00031,DB00975,1
2688,DB01590,DB09063,1
2689,DB01016,DB08912,1
2690,DB00934,DB09117,1
2691,DB01130,DB01609,1
2692,DB00266,DB00788,1
2693,DB00768,DB01409,1
2694,DB00476,DB01012,1
2695,DB00736,DB00864,1
2696,DB00014,DB04953,1
2697,DB04844,DB09083,1
2698,DB00307,DB09065,1
2699,DB00307,DB00661,1
2700,DB00500,DB01398,1
2701,DB00232,DB09220,1
2702,DB00315,DB00734,1
2703,DB00611,DB00708,1
2704,DB01560,DB06153,1
2705,DB00598,DB09220,1
2706,DB00883,DB00898,1
2707,DB00177,DB00489,1
2708,DB00182,DB01618,1
2709,DB00047,DB01285,1
2710,DB00384,DB00700,1
2711,DB06415,DB08877,1
2712,DB00734,DB01307,1
2713,DB00231,DB00413,1
2714,DB00334,DB08897,1
2715,DB00620,DB06335,1
2716,DB00199,DB00220,1
2717,DB00216,DB00502,1
2718,DB00188,DB00224,1
2719,DB00860,DB01120,1
2720,DB01261,DB01306,1
2721,DB01232,DB08827,1
2722,DB00371,DB01083,1
2723,DB01268,DB08933,1
2724,DB01124,DB04938,1
2725,DB00341,DB01278,1
2726,DB00176,DB01038,1
2727,DB00595,DB00930,1
2728,DB01232,DB08901,1
2729,DB01223,DB09273,1
2730,DB00182,DB00458,1
2731,DB00059,DB08895,1
2732,DB00014,DB01195,1
2733,DB00065,DB01155,1
2734,DB00652,DB01560,1
2735,DB02703,DB06290,1
2736,DB00315,DB00391,1
2737,DB01239,DB04871,1
2738,DB00370,DB01589,1
2739,DB00187,DB01018,1
2740,DB00484,DB00594,1
2741,DB00065,DB00881,1
2742,DB00975,DB01359,1
2743,DB00241,DB00397,1
2744,DB00776,DB01083,1
2745,DB06789,DB08907,1
2746,DB00252,DB09065,1
2747,DB00559,DB08899,1
2748,DB01174,DB08895,1
2749,DB00708,DB06218,1
2750,DB01309,DB01395,1
2751,DB00181,DB00564,1
2752,DB00593,DB06290,1
2753,DB00201,DB01023,1
2754,DB00831,DB01579,1
2755,DB00361,DB01254,1
2756,DB00006,DB08935,1
2757,DB00015,DB01104,1
2758,DB00277,DB09073,1
2759,DB00675,DB04855,1
2760,DB00715,DB08883,1
2761,DB00559,DB09118,1
2762,DB00246,DB01104,1
2763,DB01259,DB08933,1
2764,DB00022,DB00831,1
2765,DB04868,DB08914,1
2766,DB00281,DB00571,1
2767,DB01167,DB01394,1
2768,DB00490,DB06684,1
2769,DB01109,DB01600,1
2770,DB06273,DB08904,1
2771,DB00418,DB01124,1
2772,DB00486,DB06711,1
2773,DB01072,DB08867,1
2774,DB01174,DB09048,1
2775,DB01021,DB01100,1
2776,DB00104,DB01114,1
2777,DB00921,DB00980,1
2778,DB00191,DB00368,1
2779,DB00440,DB00881,1
2780,DB00211,DB00458,1
2781,DB01050,DB09285,1
2782,DB00983,DB01577,1
2783,DB01012,DB09073,1
2784,DB01590,DB09118,1
2785,DB00166,DB11126,1
2786,DB00187,DB01214,1
2787,DB00278,DB01207,1
2788,DB00373,DB00457,1
2789,DB00468,DB01218,1
2790,DB00794,DB08901,1
2791,DB00887,DB01114,1
2792,DB00215,DB06779,1
2793,DB00434,DB00470,1
2794,DB00696,DB01203,1
2795,DB00425,DB00679,1
2796,DB00295,DB01171,1
2797,DB00656,DB01609,1
2798,DB00237,DB01203,1
2799,DB00668,DB01577,1
2800,DB00912,DB05521,1
2801,DB00461,DB09285,1
2802,DB00500,DB00569,1
2803,DB00254,DB00657,1
2804,DB04868,DB09083,1
2805,DB00176,DB00277,1
2806,DB00512,DB00788,1
2807,DB05812,DB09068,1
2808,DB00519,DB06692,1
2809,DB01158,DB01203,1
2810,DB00956,DB06700,1
2811,DB00237,DB09477,1
2812,DB00949,DB09123,1
2813,DB00503,DB01181,1
2814,DB00285,DB01367,1
2815,DB00314,DB06696,1
2816,DB00841,DB01407,1
2817,DB00472,DB00850,1
2818,DB00653,DB00829,1
2819,DB00412,DB05278,1
2820,DB00796,DB01143,1
2821,DB00648,DB06237,1
2822,DB00564,DB09034,1
2823,DB00273,DB00726,1
2824,DB00029,DB08813,1
2825,DB00682,DB01234,1
2826,DB00794,DB01018,1
2827,DB01351,DB09099,1
2828,DB00041,DB00697,1
2829,DB00408,DB09272,1
2830,DB01263,DB09227,1
2831,DB00177,DB08813,1
2832,DB00582,DB09083,1
2833,DB00974,DB01395,1
2834,DB01359,DB09242,1
2835,DB00232,DB01070,1
2836,DB00030,DB06789,1
2837,DB00350,DB00806,1
2838,DB00835,DB09290,1
2839,DB00035,DB00540,1
2840,DB00204,DB00289,1
2841,DB00312,DB09077,1
2842,DB06605,DB06754,1
2843,DB00559,DB05812,1
2844,DB00628,DB01609,1
2845,DB00224,DB10532,1
2846,DB00451,DB00658,1
2847,DB00424,DB06724,1
2848,DB00490,DB00976,1
2849,DB00850,DB01021,1
2850,DB00831,DB01142,1
2851,DB01098,DB06589,1
2852,DB00474,DB01023,1
2853,DB00975,DB01296,1
2854,DB00215,DB09054,1
2855,DB06413,DB09273,1
2856,DB00732,DB01627,1
2857,DB01196,DB11126,1
2858,DB00180,DB00705,1
2859,DB00945,DB01365,1
2860,DB00508,DB00601,1
2861,DB00285,DB11124,1
2862,DB00007,DB00285,1
2863,DB00695,DB01032,1
2864,DB00570,DB00864,1
2865,DB00341,DB00765,1
2866,DB00560,DB00682,1
2867,DB00648,DB08882,1
2868,DB00418,DB00808,1
2869,DB00715,DB08872,1
2870,DB00191,DB01224,1
2871,DB00604,DB01072,1
2872,DB00648,DB06290,1
2873,DB01002,DB01167,1
2874,DB00277,DB00389,1
2875,DB01403,DB08872,1
2876,DB00243,DB08931,1
2877,DB01621,DB04876,1
2878,DB01106,DB05271,1
2879,DB00536,DB01203,1
2880,DB00994,DB01415,1
2881,DB08899,DB09118,1
2882,DB00559,DB00906,1
2883,DB00252,DB01068,1
2884,DB00204,DB00246,1
2885,DB08914,DB09547,1
2886,DB00040,DB00245,1
2887,DB00717,DB00912,1
2888,DB00169,DB00682,1
2889,DB00295,DB01247,1
2890,DB00065,DB00384,1
2891,DB01109,DB04896,1
2892,DB01018,DB08873,1
2893,DB00108,DB01656,1
2894,DB00042,DB00875,1
2895,DB00320,DB09073,1
2896,DB00437,DB09477,1
2897,DB00393,DB11110,1
2898,DB00780,DB01120,1
2899,DB00040,DB01075,1
2900,DB00248,DB09042,1
2901,DB00436,DB00956,1
2902,DB00972,DB01017,1
2903,DB00734,DB01104,1
2904,DB00502,DB00557,1
2905,DB00193,DB00454,1
2906,DB00413,DB00747,1
2907,DB00539,DB09054,1
2908,DB00912,DB00945,1
2909,DB00033,DB00495,1
2910,DB00313,DB01018,1
2911,DB01142,DB01175,1
2912,DB00163,DB09030,1
2913,DB00552,DB01097,1
2914,DB00595,DB01164,1
2915,DB00245,DB00761,1
2916,DB00831,DB04844,1
2917,DB00736,DB06589,1
2918,DB00820,DB00903,1
2919,DB00780,DB06701,1
2920,DB00082,DB01278,1
2921,DB01397,DB08794,1
2922,DB01023,DB09242,1
2923,DB01624,DB04871,1
2924,DB00266,DB08935,1
2925,DB00749,DB01032,1
2926,DB00316,DB00972,1
2927,DB00834,DB01012,1
2928,DB00047,DB01232,1
2929,DB00187,DB00608,1
2930,DB00784,DB01356,1
2931,DB00752,DB06335,1
2932,DB01208,DB06724,1
2933,DB00816,DB00907,1
2934,DB01323,DB04855,1
2935,DB00865,DB06717,1
2936,DB00188,DB00969,1
2937,DB01263,DB06218,1
2938,DB00458,DB08933,1
2939,DB00528,DB01351,1
2940,DB00998,DB04884,1
2941,DB01618,DB06700,1
2942,DB00237,DB00401,1
2943,DB00224,DB08912,1
2944,DB01015,DB08882,1
2945,DB00603,DB08873,1
2946,DB00908,DB00932,1
2947,DB01173,DB01176,1
2948,DB01609,DB08896,1
2949,DB00610,DB01223,1
2950,DB00864,DB01201,1
2951,DB01041,DB08883,1
2952,DB00191,DB00734,1
2953,DB01268,DB09027,1
2954,DB01149,DB08903,1
2955,DB00054,DB09068,1
2956,DB01167,DB09227,1
2957,DB01224,DB01355,1
2958,DB01174,DB09083,1
2959,DB01397,DB01398,1
2960,DB00300,DB01264,1
2961,DB00741,DB00864,1
2962,DB00776,DB01238,1
2963,DB00673,DB08865,1
2964,DB00932,DB09039,1
2965,DB01097,DB01234,1
2966,DB00269,DB01223,1
2967,DB00188,DB00215,1
2968,DB00366,DB00433,1
2969,DB00687,DB01149,1
2970,DB00476,DB01203,1
2971,DB00673,DB06616,1
2972,DB02703,DB09143,1
2973,DB00065,DB00337,1
2974,DB00607,DB01054,1
2975,DB00245,DB09290,1
2976,DB01320,DB09102,1
2977,DB00672,DB00934,1
2978,DB00904,DB01323,1
2979,DB00363,DB04924,1
2980,DB00231,DB08883,1
2981,DB00381,DB00476,1
2982,DB00974,DB01399,1
2983,DB00320,DB01063,1
2984,DB00031,DB00712,1
2985,DB00872,DB06684,1
2986,DB00474,DB01045,1
2987,DB00186,DB04953,1
2988,DB00065,DB00542,1
2989,DB00537,DB00707,1
2990,DB00175,DB00266,1
2991,DB00218,DB00266,1
2992,DB01427,DB11093,1
2993,DB00309,DB00582,1
2994,DB06144,DB09068,1
2995,DB00220,DB00897,1
2996,DB00969,DB01149,1
2997,DB06204,DB09072,1
2998,DB00263,DB06335,1
2999,DB00382,DB00875,1
3000,DB00285,DB11249,1
3001,DB00839,DB01120,1
3002,DB01026,DB01590,1
3003,DB00949,DB09054,1
3004,DB00332,DB11315,1
3005,DB00193,DB00557,1
3006,DB01133,DB03615,1
3007,DB00366,DB00972,1
3008,DB00363,DB09076,1
3009,DB00312,DB00575,1
3010,DB00496,DB09054,1
3011,DB01142,DB06704,1
3012,DB00573,DB00955,1
3013,DB00476,DB01225,1
3014,DB00237,DB01427,1
3015,DB00237,DB09117,1
3016,DB00620,DB02901,1
3017,DB00407,DB00722,1
3018,DB00486,DB09034,1
3019,DB00808,DB01355,1
3020,DB00531,DB01118,1
3021,DB00277,DB01182,1
3022,DB00477,DB01149,1
3023,DB02703,DB06207,1
3024,DB00022,DB09071,1
3025,DB00333,DB01239,1
3026,DB00391,DB04896,1
3027,DB00477,DB06148,1
3028,DB04908,DB06290,1
3029,DB01288,DB01556,1
3030,DB00627,DB06203,1
3031,DB00482,DB00864,1
3032,DB00622,DB06695,1
3033,DB00331,DB00555,1
3034,DB00220,DB00590,1
3035,DB00661,DB08893,1
3036,DB00996,DB09407,1
3037,DB00904,DB06204,1
3038,DB00014,DB00468,1
3039,DB00682,DB01163,1
3040,DB00089,DB01128,1
3041,DB00889,DB01149,1
3042,DB00342,DB00503,1
3043,DB00753,DB11124,1
3044,DB00477,DB09068,1
3045,DB00040,DB00502,1
3046,DB00621,DB01306,1
3047,DB00898,DB01273,1
3048,DB01021,DB01340,1
3049,DB00598,DB03128,1
3050,DB00903,DB03615,1
3051,DB00211,DB00830,1
3052,DB00454,DB00774,1
3053,DB00748,DB06204,1
3054,DB00437,DB06723,1
3055,DB00938,DB01072,1
3056,DB00865,DB00867,1
3057,DB00438,DB00452,1
3058,DB01238,DB01253,1
3059,DB00712,DB01609,1
3060,DB00904,DB04905,1
3061,DB00363,DB08871,1
3062,DB01075,DB08897,1
3063,DB00252,DB01395,1
3064,DB00539,DB01264,1
3065,DB00344,DB00366,1
3066,DB00530,DB05521,1
3067,DB06717,DB09128,1
3068,DB01407,DB06413,1
3069,DB00474,DB00557,1
3070,DB00590,DB00673,1
3071,DB00564,DB09079,1
3072,DB00215,DB00753,1
3073,DB09073,DB09401,1
3074,DB06822,DB08935,1
3075,DB00620,DB01016,1
3076,DB00211,DB01407,1
3077,DB01036,DB01232,1
3078,DB00472,DB00767,1
3079,DB00181,DB01069,1
3080,DB00501,DB06701,1
3081,DB01112,DB03615,1
3082,DB00334,DB00761,1
3083,DB00295,DB00726,1
