,Gene_ID,Disease_ID,label
15201,5339,C2931072,1
15202,5581,C0009402,1
15203,2064,C0152013,1
15204,9951,C0236807,1
15205,5327,C0423682,1
15206,10463,C3714756,1
15207,3362,C0751295,1
15208,8790,C1306837,1
15209,18,C0751478,1
15210,4000,C0036420,1
15211,5518,C0038356,1
15212,26012,C3553842,1
15213,4292,C0919267,1
15214,5167,C0264955,1
15215,7298,C0018675,1
15216,5243,C1458155,1
15217,949,C0019196,1
15218,3845,C3714758,1
15219,5925,C1257925,1
15220,10483,C0271934,1
15221,51601,C4225379,1
15222,2064,C0016978,1
15223,2923,C0033578,1
15224,2707,C2673760,1
15225,4157,C0020429,1
15226,3557,C0030193,1
15227,4353,C0005684,1
15228,7157,C0007194,1
15229,2516,C2936419,1
15230,57192,C0026697,1
15231,23269,C0079772,1
15232,9156,C1112155,1
15233,6165,C0010828,1
15234,841,C0205643,1
15235,3146,C1262760,1
15236,4306,C0018801,1
15237,4061,C0021400,1
15238,1103,C0270824,1
15239,2346,C1527249,1
15240,2743,C0543888,1
15241,3557,C0011206,1
15242,57007,C0009404,1
15243,3767,C0342277,1
15244,8789,C0035410,1
15245,1958,C0853193,1
15246,23301,C0006142,1
15247,114788,C0038580,1
15248,9801,C1458155,1
15249,3329,C0037773,1
15250,100313923,C2711227,1
15251,63979,C0022665,1
15252,111,C0024667,1
15253,4524,C0002170,1
15254,6657,C0750977,1
15255,6231,C2931850,1
15256,5376,C3495591,1
15257,3417,C0280793,1
15258,340024,C0543541,1
15259,324,C0205644,1
15260,2100,C0280785,1
15261,9034,C0311375,1
15262,3480,C0752347,1
15263,60495,C3714756,1
15264,374569,C0018965,1
15265,3553,C4042891,1
15266,640,C0342276,1
15267,5054,C0032914,1
15268,4170,C0026764,1
15269,1471,C1565662,1
15270,6532,C1571983,1
15271,1066,C0600427,1
15272,2146,C0033578,1
15273,3060,C0011581,1
15274,7494,C2711227,1
15275,7545,C0221356,1
15276,2890,C3714756,1
15277,1440,C0746787,1
15278,4129,C0030567,1
15279,1956,C0205643,1
15280,4162,C0600467,1
15281,6499,C1857276,1
15282,836,C0011853,1
15283,54206,C0007621,1
15284,221037,C0220704,1
15285,4074,C1269683,1
15286,256471,C0543888,1
15287,672,C0158995,1
15288,1381,C0007134,1
15289,1906,C0235527,1
15290,1571,C0024306,1
15291,648,C0017636,1
15292,1139,C0036572,1
15293,2290,C0234535,1
15294,1277,C0239946,1
15295,83394,C0035334,1
15296,6414,C0205647,1
15297,6556,C4505456,1
15298,5610,C0393734,1
15299,114904,C3837958,1
15300,10257,C0236969,1
15301,6336,C0018794,1
15302,57716,C0011195,1
15303,9611,C0858252,1
15304,3612,C4316903,1
15305,1471,C1527338,1
15306,7010,C0019207,1
15307,6314,C3665347,1
15308,594,C0268568,1
15309,595,C0020502,1
15310,4771,C0259785,1
15311,846,C4048195,1
15312,7850,C0023895,1
15313,6648,C1571984,1
15314,135,C0234372,1
15315,147409,C1842839,1
15316,554210,C0019208,1
15317,10376,C0029459,1
15318,7177,C0022104,1
15319,1644,C0005586,1
15320,5728,C0543888,1
15321,729920,C0410174,1
15322,7148,C0268337,1
15323,5328,C0751848,1
15324,80317,C0009402,1
15325,1437,C3808553,1
15326,81552,C0023893,1
15327,6817,C0151744,1
15328,7422,C0752304,1
15329,1139,C0234535,1
15330,84668,C4316881,1
15331,6873,C0020796,1
15332,580,C1140680,1
15333,859,C1383860,1
15334,6208,C0242184,1
15335,9786,C4277690,1
15336,1133,C0038587,1
15337,4572,C0162672,1
15338,79813,C0751291,1
15339,6010,C1864869,1
15340,6750,C0006826,1
15341,5979,C0549473,1
15342,1902,C1879321,1
15343,140683,C4316881,1
15344,4705,C0023264,1
15345,3303,C0272945,1
15346,2512,C0025193,1
15347,10498,C0030246,1
15348,221037,C0010606,1
15349,3592,C0027659,1
15350,183,C0266313,1
15351,200894,C1691228,1
15352,6517,C0038433,1
15353,2004,C1458155,1
15354,1586,C3489396,1
15355,57192,C0268226,1
15356,10,C0860207,1
15357,2071,C0751851,1
15358,6240,C0206686,1
15359,2520,C0559031,1
15360,3817,C0033578,1
15361,494337,C0205646,1
15362,6497,C3714756,1
15363,3351,C0149958,1
15364,3553,C0521174,1
15365,7298,C0919267,1
15366,64218,C1333990,1
15367,6696,C0018824,1
15368,1847,C0020538,1
15369,79722,C2931171,1
15370,7124,C0029458,1
15371,23022,C0043094,1
15372,7040,C0034067,1
15373,2956,C0006142,1
15374,573,C0678222,1
15375,29119,C0236969,1
15376,5925,C0019207,1
15377,6640,C2751830,1
15378,22806,C1868683,1
15379,51142,C0030567,1
15380,9826,C0036341,1
15381,554,C3714756,1
15382,5315,C0027626,1
15383,3749,C0014558,1
15384,8802,C0235874,1
15385,3767,C0342276,1
15386,3356,C0036341,1
15387,596,C0037579,1
15388,1717,C0008370,1
15389,6925,C0751494,1
15390,63929,C1691228,1
15391,8639,C0011853,1
15392,389434,C0342195,1
15393,4879,C0085742,1
15394,221749,C0006142,1
15395,59,C1968949,1
15396,4547,C1970051,1
15397,256297,C1262760,1
15398,55117,C0041696,1
15399,2248,C0008924,1
15400,1908,C2750457,1
15401,6648,C0546837,1
15402,595,C0242379,1
15403,2064,C0021367,1
15404,2301,C2751822,1
15405,4851,C0023492,1
15406,140628,C0039685,1
15407,4508,C0917796,1
15408,10587,C0264886,1
15409,8318,C3714756,1
15410,2520,C1565321,1
15411,1355,C3554534,1
15412,5742,C0010093,1
15413,23101,C0006142,1
15414,7249,C0030297,1
15415,5460,C0018798,1
15416,8924,C0858252,1
15417,2146,C0265535,1
15418,1316,C0007112,1
15419,1268,C0346647,1
15420,1408,C0011581,1
15421,6558,C0024667,1
15422,6999,C0349204,1
15423,79633,C1708349,1
15424,653361,C0007766,1
15425,1836,C1847593,1
15426,5076,C1720887,1
15427,3426,C1852021,1
15428,6336,C0751213,1
15429,5770,C0220597,1
15430,407040,C0015695,1
15431,1896,C0025202,1
15432,10982,C3714756,1
15433,6898,C0268490,1
15434,5595,C0021361,1
15435,712,C0017662,1
15436,79694,C0032460,1
15437,3972,C0021364,1
15438,7048,C0002949,1
15439,84188,C4015344,1
15440,2023,C0002395,1
15441,3576,C0011581,1
15442,8354,C0017638,1
15443,5443,C0235527,1
15444,590,C1458155,1
15445,3569,C0949272,1
15446,2632,C2936914,1
15447,8412,C0013146,1
15448,331,C1845076,1
15449,547,C0011849,1
15450,56180,C0006142,1
15451,3292,C0033578,1
15452,55148,C3714756,1
15453,7056,C0035222,1
15454,7097,C0015404,1
15455,6714,C0009404,1
15456,2645,C2931832,1
15457,595,C2931822,1
15458,1029,C0006142,1
15459,5743,C0023212,1
15460,3963,C0205699,1
15461,4508,C4225415,1
15462,3242,C2931042,1
15463,6863,C1571984,1
15464,23411,C1959583,1
15465,3091,C1704230,1
15466,51083,C0751212,1
15467,7498,C0040034,1
15468,5172,C0018784,1
15469,9045,C0279702,1
15470,5295,C0001973,1
15471,7200,C4316903,1
15472,4036,C0018784,1
15473,64805,C0040053,1
15474,51324,C0023520,1
15475,972,C1458155,1
15476,109580095,C0002875,1
15477,29951,C1527249,1
15478,1135,C0011570,1
15479,1440,C0007131,1
15480,538,C3495874,1
15481,9473,C0678222,1
15482,59340,C0205643,1
15483,4502,C0038356,1
15484,7157,C0037286,1
15485,358,C2973725,1
15486,1414,C3714756,1
15487,389289,C0005695,1
15488,115426,C1527249,1
15489,2247,C4317123,1
15490,5663,C0011570,1
15491,8364,C0376634,1
15492,6648,C0003130,1
15493,10919,C4074771,1
15494,3082,C0040053,1
15495,6336,C0751214,1
15496,1280,C0162323,1
15497,3440,C0003123,1
15498,5008,C0087031,1
15499,6938,C1860819,1
15500,595,C0010606,1
15501,5970,C0917798,1
15502,57680,C1565321,1
15503,112939,C0025958,1
15504,4803,C0027765,1
15505,79807,C0376358,1
15506,1728,C0154659,1
15507,889,C1861785,1
15508,442910,C0678222,1
15509,3020,C0259783,1
15510,6138,C1708349,1
15511,57680,C3714756,1
15512,11154,C3714756,1
15513,7018,C0011265,1
15514,7249,C2750460,1
15515,55670,C1527231,1
15516,1938,C0205641,1
15517,10661,C1306589,1
15518,8575,C0242423,1
15519,358,C0024228,1
15520,2950,C0033941,1
15521,25942,C0270720,1
15522,4973,C0020538,1
15523,735,C1136209,1
15524,374462,C1846647,1
15525,3552,C0554591,1
15526,1786,C0027889,1
15527,79728,C1861028,1
15528,57670,C0205768,1
15529,3899,C0003873,1
15530,2697,C0024228,1
15531,6334,C3280415,1
15532,1268,C1263846,1
15533,1269,C0086133,1
15534,10256,C3714756,1
15535,2702,C2675897,1
15536,6722,C0015923,1
15537,4358,C0036305,1
15538,3689,C0032300,1
15539,64093,C0599973,1
15540,57190,C0546264,1
15541,5605,C3714756,1
15542,80185,C0025363,1
15543,5894,C0017638,1
15544,6352,C0524610,1
15545,258,C0002452,1
15546,5728,C0205699,1
15547,4780,C1565662,1
15548,1345,C0751651,1
15549,5562,C0271650,1
15550,2911,C0038220,1
15551,6623,C0205698,1
15552,324,C0346647,1
15553,50937,C0751617,1
15554,51738,C4317123,1
15555,5340,C1274789,1
15556,2936,C0020615,1
15557,57016,C0027651,1
15558,5859,C0376358,1
15559,1911,C0027654,1
15560,50616,C0751846,1
15561,1789,C0006142,1
15562,324,C0004991,1
15563,4162,C0031149,1
15564,191,C3151058,1
15565,2773,C3714756,1
15566,407020,C0019163,1
15567,3552,C0001973,1
15568,7416,C0014544,1
15569,10280,C0234533,1
15570,7170,C0151468,1
15571,5034,C3714756,1
15572,627,C0014549,1
15573,26191,C3495801,1
15574,2188,C3469526,1
15575,5743,C0345905,1
15576,1191,C0270824,1
15577,5972,C0001925,1
15578,6648,C0003493,1
15579,284086,C1968949,1
15580,2895,C0752125,1
15581,3586,C0086541,1
15582,5737,C0269102,1
15583,368,C3279392,1
15584,471,C0003873,1
15585,5594,C0178417,1
15586,6606,C0043116,1
15587,3845,C0205641,1
15588,2248,C1704330,1
15589,4915,C0751522,1
15590,10743,C0752292,1
15591,6342,C0393610,1
15592,4842,C0751123,1
15593,7260,C0013146,1
15594,1662,C0006142,1
15595,15,C0751760,1
15596,5901,C0024667,1
15597,847,C4317123,1
15598,155,C1959583,1
15599,80312,C1510586,1
15600,2077,C2931150,1
15601,328,C3495874,1
15602,5444,C1961112,1
15603,406910,C0282313,1
15604,947,C1269683,1
15605,2166,C0525045,1
15606,348327,C0036341,1
15607,160418,C4310646,1
15608,318,C1458155,1
15609,406934,C0019193,1
15610,177,C0036341,1
15611,6925,C0422855,1
15612,8968,C0017638,1
15613,6687,C0023520,1
15614,55280,C0752123,1
15615,56945,C1458155,1
15616,7048,C0036341,1
15617,673,C0235974,1
15618,50616,C0860207,1
15619,4487,C1708349,1
15620,4846,C0021845,1
15621,229,C0008370,1
15622,6376,C3714636,1
15623,4161,C0036341,1
15624,10320,C0023452,1
15625,3845,C0038002,1
15626,2658,C0039445,1
15627,183,C3850148,1
15628,1440,C0007097,1
15629,6753,C0525045,1
15630,50856,C1527304,1
15631,2778,C0011573,1
15632,1950,C0205642,1
15633,6571,C0752101,1
15634,5245,C0024623,1
15635,3925,C0024667,1
15636,2010,C0007193,1
15637,3356,C0024517,1
15638,83259,C0036337,1
15639,442910,C1257931,1
15640,8575,C0393598,1
15641,10533,C2239176,1
15642,3688,C0014175,1
15643,150000,C0009404,1
15644,4901,C1834329,1
15645,3620,C0678222,1
15646,8563,C0006142,1
15647,43,C0751294,1
15648,2674,C0751373,1
15649,468,C0021367,1
15650,5727,C0008924,1
15651,100847054,C0019193,1
15652,1636,C0205644,1
15653,23780,C0024809,1
15654,9378,C0454655,1
15655,940,C0019693,1
15656,4853,C0242379,1
15657,4853,C1956125,1
15658,1460,C0037286,1
15659,10347,C0002395,1
15660,5611,C0376358,1
15661,142,C0264956,1
15662,7157,C0030297,1
15663,7415,C0002736,1
15664,7352,C0033578,1
15665,79152,C3496228,1
15666,5290,C0334082,1
15667,10588,C1837218,1
15668,3105,C3658290,1
15669,5053,C0036341,1
15670,4846,C0751012,1
15671,50615,C0242380,1
15672,5245,C0205696,1
15673,858,C0033578,1
15674,3579,C0032300,1
15675,8359,C0006142,1
15676,5267,C2239176,1
15677,841,C0751523,1
15678,3135,C0005586,1
15679,672,C0496920,1
15680,9968,C0011570,1
15681,4552,C0598608,1
15682,2705,C0205649,1
15683,10787,C1535926,1
15684,5932,C0265202,1
15685,1588,C0016059,1
15686,1269,C0020429,1
15687,3458,C3887645,1
15688,7366,C0033578,1
15689,5587,C0205644,1
15690,4514,C0917796,1
15691,51067,C0003886,1
15692,55644,C4540266,1
15693,26270,C3658302,1
15694,5443,C0751120,1
15695,5310,C0085413,1
15696,898,C0006142,1
15697,1769,C0038580,1
15698,345611,C1969665,1
15699,11253,C3714756,1
15700,51561,C0033860,1
15701,7249,C3495874,1
15702,5176,C0010606,1
15703,43,C4316903,1
15704,4744,C1862941,1
15705,55740,C1879321,1
15706,4869,C0038356,1
15707,23203,C0266470,1
15708,43,C4317123,1
15709,151,C0024115,1
15710,7169,C3661489,1
15711,645,C1708349,1
15712,54739,C0007102,1
15713,1649,C0206634,1
15714,5444,C0009806,1
15715,406968,C0007095,1
15716,26154,C0079154,1
15717,351,C0023186,1
15718,590,C0750900,1
15719,100126327,C0600176,1
15720,2833,C0751956,1
15721,4118,C0018675,1
15722,7040,C0521174,1
15723,2737,C2931760,1
15724,7341,C0008925,1
15725,356,C1563937,1
15726,5595,C0086189,1
15727,347,C0751701,1
15728,3726,C0751849,1
15729,50937,C0431363,1
15730,2166,C0041696,1
15731,6514,C0011860,1
15732,2335,C0007621,1
15733,27063,C0007959,1
15734,55651,C0010828,1
15735,9896,C4025414,1
15736,7443,C0004138,1
15737,2737,C0543888,1
15738,7040,C1527304,1
15739,23217,C0028754,1
15740,627,C0009171,1
15741,2475,C0005684,1
15742,5443,C4048158,1
15743,590,C1306837,1
15744,10752,C1527249,1
15745,2180,C0038433,1
15746,673,C0024623,1
15747,5903,C0334121,1
15748,3458,C0023241,1
15749,4868,C3714756,1
15750,4650,C0036341,1
15751,8353,C0017638,1
15752,5023,C0154659,1
15753,116115,C0025363,1
15754,4982,C0026141,1
15755,50944,C1306837,1
15756,222256,C0004096,1
15757,23095,C0344456,1
15758,7170,C2750414,1
15759,4566,C0342289,1
15760,4353,C0005398,1
15761,5770,C1334968,1
15762,9247,C0079541,1
15763,5396,C3494425,1
15764,2886,C0242379,1
15765,1959,C0004352,1
15766,55906,C3853041,1
15767,11253,C0020796,1
15768,7048,C0007852,1
15769,154,C0235083,1
15770,1137,C4505436,1
15771,30000,C0032460,1
15772,25923,C0007959,1
15773,2153,C0887799,1
15774,1815,C0041671,1
15775,3458,C0857501,1
15776,843,C0699791,1
15777,201595,C3714756,1
15778,1565,C0013146,1
15779,22926,C4225297,1
15780,3814,C0034012,1
15781,3274,C4277682,1
15782,5367,C0028754,1
15783,4363,C0020538,1
15784,7046,C1836635,1
15785,3553,C0024799,1
15786,6622,C0033941,1
15787,7157,C0030849,1
15788,100500847,C0019193,1
15789,2263,C0678222,1
15790,84662,C3179349,1
15791,7015,C0010314,1
15792,9748,C0236969,1
15793,84668,C0236969,1
15794,8905,C0020255,1
15795,7782,C0011265,1
15796,5894,C0242379,1
15797,283120,C2930471,1
15798,2944,C1266043,1
15799,1374,C0678222,1
15800,1395,C0178417,1
15801,472,C0025202,1
15802,844,C4011726,1
15803,1281,C0268338,1
15804,7871,C1142166,1
15805,283989,C0026650,1
15806,355,C1328840,1
15807,3219,C0033578,1
15808,5806,C0751852,1
15809,25939,C3280721,1
15810,10084,C3714756,1
15811,7422,C0030246,1
15812,129880,C4277690,1
15813,3397,C0038433,1
15814,5970,C0750974,1
15815,4763,C1704230,1
15816,2051,C1621958,1
15817,4615,C0887898,1
15818,1616,C0017636,1
15819,10452,C0152013,1
15820,9844,C0014518,1
15821,6347,C0086565,1
15822,7274,C0151889,1
15823,6286,C1136382,1
15824,9782,C1853723,1
15825,29108,C0024121,1
15826,5460,C0236804,1
15827,3572,C0740391,1
15828,4143,C2239176,1
15829,1471,C1565950,1
15830,23315,C0497327,1
15831,6185,C0376358,1
15832,151531,C1510586,1
15833,64423,C0086432,1
15834,30835,C1969665,1
15835,3091,C1257931,1
15836,29801,C0005586,1
15837,2064,C0004114,1
15838,3785,C0751494,1
15839,3280,C1257931,1
15840,1806,C0028754,1
15841,4982,C0751212,1
15842,29072,C0175695,1
15843,23338,C0011860,1
15844,348932,C0020538,1
15845,154,C0376358,1
15846,2495,C0017638,1
15847,10733,C3502492,1
15848,4089,C2931038,1
15849,1327,C0751651,1
15850,80222,C0751651,1
15851,4881,C0236664,1
15852,79728,C0010828,1
15853,2317,C0086543,1
15854,55806,C0263505,1
15855,140907,C0037773,1
15856,9149,C0278883,1
15857,2668,C0751524,1
15858,27344,C0220636,1
15859,23603,C0017661,1
15860,12,C0033578,1
15861,3192,C4479319,1
15862,6334,C0020796,1
15863,79912,C4310645,1
15864,22891,C0751362,1
15865,8454,C0014518,1
15866,50604,C0205734,1
15867,3123,C0009324,1
15868,161582,C0022521,1
15869,1523,C0006826,1
15870,2272,C0205697,1
15871,2138,C3551443,1
15872,8989,C0010200,1
15873,4893,C0473574,1
15874,6556,C0023343,1
15875,1026,C0007102,1
15876,723779,C4277682,1
15877,64067,C0036341,1
15878,2212,C0040053,1
15879,1629,C1621920,1
15880,51655,C0376358,1
15881,3087,C0011860,1
15882,4842,C0751523,1
15883,10057,C1527249,1
15884,9370,C4505390,1
15885,8682,C0041696,1
15886,11330,C0238339,1
15887,8869,C1836824,1
15888,3141,C0006142,1
15889,650,C0332712,1
15890,673,C0699791,1
15891,596,C0751292,1
15892,9456,C0233762,1
15893,23248,C0376358,1
15894,1340,C3714756,1
15895,23411,C0005586,1
15896,3737,C0751257,1
15897,51151,C0007117,1
15898,6558,C0205697,1
15899,18,C0277850,1
15900,54715,C0270844,1
15901,1268,C0422855,1
15902,8419,C1969032,1
15903,5979,C0238463,1
15904,2147,C3852986,1
15905,1528,C2673427,1
15906,4790,C0205643,1
15907,7476,C0042065,1
15908,5728,C0206669,1
15909,308,C0026998,1
15910,5253,C1535926,1
15911,2022,C1832940,1
15912,3861,C0343111,1
15913,1138,C4316903,1
15914,9271,C0038586,1
15915,4803,C0014549,1
15916,2099,C0007852,1
15917,5191,C0020305,1
15918,374654,C0009363,1
15919,867,C0543888,1
15920,551,C0033141,1
15921,1555,C1262760,1
15922,1356,C0342302,1
15923,9080,C0376358,1
15924,644,C3279964,1
15925,506,C1846707,1
15926,801,C0024809,1
15927,1543,C0428977,1
15928,10939,C3714756,1
15929,2057,C1458155,1
15930,2050,C1458155,1
15931,2810,C0152013,1
15932,7201,C0020676,1
15933,6869,C0087169,1
15934,7040,C0243026,1
15935,1643,C0151779,1
15936,5245,C0205641,1
15937,8289,C0279702,1
15938,23731,C0036341,1
15939,7454,C1839164,1
15940,5733,C1282359,1
15941,2263,C0007103,1
15942,2743,C3553291,1
15943,55768,C3714756,1
15944,407017,C0085786,1
15945,114781,C0036341,1
15946,60,C0751093,1
15947,5340,C1269683,1
15948,5406,C3280528,1
15949,154,C0033141,1
15950,58505,C0006142,1
15951,2625,C1257925,1
15952,1958,C0007786,1
15953,8242,C0025363,1
15954,6573,C1961102,1
15955,5818,C1298692,1
15956,1813,C0234535,1
15957,7259,C0036875,1
15958,57412,C0751852,1
15959,26504,C0002452,1
15960,7442,C0751408,1
15961,2492,C3494162,1
15962,406986,C0011860,1
15963,55862,C4277682,1
15964,969,C0000822,1
15965,406914,C3501844,1
15966,3598,C0085742,1
15967,7298,C0033578,1
15968,2247,C0035126,1
15969,210,C0422850,1
15970,3612,C4048158,1
15971,4897,C1458155,1
15972,35,C3714756,1
15973,5376,C0205713,1
15974,1610,C0005586,1
15975,2006,C0007820,1
15976,1540,C0007131,1
15977,5604,C0007131,1
15978,7078,C0000822,1
15979,5121,C0007102,1
15980,11040,C0026998,1
15981,288,C0178417,1
15982,4548,C1855128,1
15983,4292,C1321489,1
15984,7517,C0678222,1
15985,4843,C1527311,1
15986,2289,C0525041,1
15987,301,C0022658,1
15988,80739,C0158995,1
15989,6356,C0032285,1
15990,710,C0398776,1
15991,4988,C0751494,1
15992,406942,C4277682,1
15993,1031,C0025267,1
15994,54927,C1510472,1
15995,598,C0205648,1
15996,55690,C4316881,1
15997,9745,C1266043,1
15998,667,C3539003,1
15999,4891,C0010828,1
16000,2033,C0235974,1
16001,5743,C0751123,1
16002,6584,C0220994,1
16003,1804,C0220693,1
16004,55717,C3714756,1
16005,841,C0013604,1
16006,1565,C0751119,1
16007,2206,C0020523,1
16008,1788,C3714756,1
16009,1141,C0750901,1
16010,1950,C0032927,1
16011,407029,C0242379,1
16012,355,C0027540,1
16013,11128,C0037773,1
16014,5443,C1527306,1
16015,3717,C0023418,1
16016,338567,C3150908,1
16017,7099,C0279628,1
16018,55344,C3714756,1
16019,51750,C0555198,1
16020,3569,C0023434,1
16021,2875,C0019193,1
16022,23418,C0339546,1
16023,2185,C0025202,1
16024,1965,C0751524,1
16025,64240,C0043325,1
16026,100422867,C4279912,1
16027,3090,C0006142,1
16028,494329,C0236736,1
16029,6240,C0266453,1
16030,6934,C0020507,1
16031,8481,C0029434,1
16032,3569,C0376358,1
16033,51635,C3658290,1
16034,38,C0270844,1
16035,6667,C0007621,1
16036,5268,C0006142,1
16037,183,C0027051,1
16038,3984,C0175702,1
16039,7297,C0236736,1
16040,3604,C0009375,1
16041,412,C4274085,1
16042,7262,C0001973,1
16043,1200,C3714756,1
16044,4803,C0751524,1
16045,5621,C0525045,1
16046,633,C0013720,1
16047,9173,C0993582,1
16048,2355,C3714758,1
16049,57338,C0030567,1
16050,1440,C0546837,1
16051,6144,C4014563,1
16052,6648,C0033941,1
16053,5460,C0205851,1
16054,6354,C0017658,1
16055,1281,C0023890,1
16056,54919,C0022521,1
16057,5900,C0020796,1
16058,8218,C0007959,1
16059,574506,C0027627,1
16060,7057,C0678222,1
16061,4983,C0004138,1
16062,26524,C0750935,1
16063,7124,C0242379,1
16064,6340,C2751324,1
16065,2194,C0279626,1
16066,116519,C0020481,1
16067,8772,C2750325,1
16068,3084,C1136382,1
16069,10333,C0033578,1
16070,8495,C0033578,1
16071,3032,C0220994,1
16072,3559,C0342302,1
16073,1861,C0013423,1
16074,50944,C1266042,1
16075,9499,C0003886,1
16076,3123,C0086445,1
16077,3952,C0494475,1
16078,93986,C0023012,1
16079,210,C0270824,1
16080,406962,C0023904,1
16081,2916,C1864877,1
16082,114788,C0004352,1
16083,28514,C0750977,1
16084,1281,C1623038,1
16085,6622,C1851958,1
16086,875,C0598608,1
16087,220,C3714756,1
16088,131965,C1458155,1
16089,4736,C0152013,1
16090,6049,C0154059,1
16091,10908,C0271683,1
16092,9228,C0004352,1
16093,5205,C0008370,1
16094,7846,C1969029,1
16095,1493,C0079773,1
16096,5015,C0543888,1
16097,2877,C0023903,1
16098,55806,C0086873,1
16099,282617,C0085742,1
16100,1760,C0007193,1
16101,6873,C0025363,1
16102,4683,C0010828,1
16103,4233,C1836723,1
16104,3265,C0376358,1
16105,5444,C1563937,1
16106,5244,C1865643,1
16107,7490,C0950122,1
16108,1080,C0001973,1
16109,4297,C2239176,1
16110,331,C1140680,1
16111,729230,C0751522,1
16112,406903,C0015695,1
16113,5583,C4316881,1
16114,2261,C4025414,1
16115,8913,C4225205,1
16116,11277,C0024141,1
16117,57096,C0854723,1
16118,56952,C0023893,1
16119,335,C0205643,1
16120,257202,C0677886,1
16121,2815,C1856447,1
16122,5764,C0205699,1
16123,3155,C0751651,1
16124,3784,C3277700,1
16125,3248,C3714756,1
16126,56997,C0023520,1
16127,1786,C0751291,1
16128,23345,C0264886,1
16129,1143,C0270824,1
16130,57016,C2239176,1
16131,6505,C0431380,1
16132,84687,C0037199,1
16133,5609,C1458155,1
16134,472,C0496920,1
16135,9788,C0038356,1
16136,3481,C0028754,1
16137,57451,C0029231,1
16138,779,C3714580,1
16139,84942,C0431350,1
16140,117,C0004096,1
16141,4988,C0027497,1
16142,400916,C0003886,1
16143,2557,C0278161,1
16144,5020,C0235229,1
16145,54822,C0023890,1
16146,5116,C1847572,1
16147,1641,C1848199,1
16148,3954,C0270824,1
16149,5979,C0031511,1
16150,23327,C4310669,1
16151,102465802,C0011860,1
16152,57212,C0344461,1
16153,7200,C0422853,1
16154,117,C0011581,1
16155,3725,C0036341,1
16156,4646,C0029231,1
16157,7253,C0001624,1
16158,6578,C2678439,1
16159,6647,C1140680,1
16160,66037,C0009404,1
16161,5589,C0022680,1
16162,4143,C0006111,1
16163,100048912,C0026640,1
16164,5213,C0010828,1
16165,2146,C0079744,1
16166,54361,C0033578,1
16167,2778,C3494506,1
16168,5896,C1832322,1
16169,9145,C0023467,1
16170,5193,C0751594,1
16171,10420,C3165106,1
16172,26047,C2750246,1
16173,126410,C1858133,1
16174,5591,C1319315,1
16175,65217,C3275872,1
16176,10815,C0011570,1
16177,4072,C0205699,1
16178,5950,C0152455,1
16179,2664,C1862939,1
16180,1636,C0007820,1
16181,7010,C0027686,1
16182,2353,C0740392,1
16183,80339,C0023896,1
16184,9895,C0270724,1
16185,6531,C0040702,1
16186,208,C0271694,1
16187,3845,C0265329,1
16188,3565,C0032226,1
16189,100507436,C0029172,1
16190,3553,C0037274,1
16191,3265,C0027626,1
16192,5993,C2931418,1
16193,57534,C4048158,1
16194,83939,C0151744,1
16195,8074,C1876187,1
16196,6391,C0154040,1
16197,9961,C0023893,1
16198,79731,C0751651,1
16199,7048,C0332712,1
16200,6584,C0010246,1
16201,10269,C3714756,1
16202,861,C0033578,1
16203,574034,C0027055,1
16204,406952,C0860207,1
16205,3929,C0043094,1
16206,3315,C1306837,1
16207,2322,C0023467,1
16208,2534,C0085762,1
16209,255239,C0600427,1
16210,4988,C0029231,1
16211,57538,C0007194,1
16212,3458,C3837958,1
16213,8797,C0009375,1
16214,1026,C0035126,1
16215,6497,C0376634,1
16216,8031,C0040136,1
16217,221458,C0027051,1
16218,9230,C0023520,1
16219,831,C0162557,1
16220,590,C0751117,1
16221,6647,C0002152,1
16222,114134,C0013146,1
16223,6336,C0042656,1
16224,672,C0024667,1
16225,3265,C0343114,1
16226,51466,C0009402,1
16227,6469,C0751617,1
16228,815,C0458247,1
16229,836,C0433900,1
16230,5617,C0023212,1
16231,5166,C0002152,1
16232,84909,C0235480,1
16233,10522,C4014414,1
16234,7200,C0269102,1
16235,2597,C2239176,1
16236,3785,C0751110,1
16237,607,C1140680,1
16238,55343,C0398739,1
16239,475,C0019189,1
16240,51014,C0860207,1
16241,9855,C0023434,1
16242,2969,C0175702,1
16243,2018,C2931870,1
16244,9839,C0018798,1
16245,79147,C0686353,1
16246,3973,C2930619,1
16247,9997,C0752110,1
16248,2554,C0005586,1
16249,11186,C0242379,1
16250,4488,C1868598,1
16251,8622,C1836694,1
16252,343930,C1266044,1
16253,2147,C0887799,1
16254,2782,C0086133,1
16255,494326,C0238463,1
16256,5332,C0025202,1
16257,5970,C0027659,1
16258,90,C3714756,1
16259,3440,C0079765,1
16260,2879,C0006635,1
16261,57523,C0020445,1
16262,7486,C0549473,1
16263,4359,C0751213,1
16264,2068,C2931277,1
16265,2778,C0038587,1
16266,4163,C0917816,1
16267,2534,C0149782,1
16268,5991,C0274862,1
16269,3759,C0274861,1
16270,4524,C0524702,1
16271,1266,C0376358,1
16272,6426,C0006142,1
16273,27185,C0917816,1
16274,4915,C0270823,1
16275,7040,C0041948,1
16276,9668,C1527249,1
16277,4968,C1333985,1
16278,3356,C0751211,1
16279,59,C0340630,1
16280,79042,C0025958,1
16281,3205,C0025202,1
16282,2557,C0270496,1
16283,3759,C0023976,1
16284,9863,C0751293,1
