Drug1_ID,Drug2_ID,label
DB00604,DB06290,1
DB00898,DB01558,1
DB00671,DB01418,1
DB04842,DB04896,1
DB00104,DB00261,1
DB00252,DB01011,1
DB00715,DB01100,1
DB01020,DB01353,1
DB01211,DB05773,1
DB00540,DB09290,1
DB00414,DB06825,1
DB00608,DB09048,1
DB00327,DB09042,1
DB00672,DB09545,1
DB00269,DB06605,1
DB00461,DB00502,1
DB00368,DB00668,1
DB01248,DB06290,1
DB01320,DB06218,1
DB00808,DB00956,1
DB00206,DB01069,1
DB00906,DB08820,1
DB00321,DB00363,1
DB00737,DB01041,1
DB00806,DB00876,1
DB00907,DB01407,1
DB08865,DB08867,1
DB01095,DB05109,1
DB00682,DB06717,1
DB00736,DB06589,1
DB00387,DB01021,1
DB00503,DB00700,1
DB00708,DB00765,1
DB00956,DB00962,1
DB00898,DB01026,1
DB01247,DB04842,1
DB00328,DB00465,1
DB00834,DB00938,1
DB00091,DB08860,1
DB00565,DB04825,1
DB00450,DB00794,1
DB00559,DB00783,1
DB00433,DB01253,1
DB00571,DB00997,1
DB01151,DB09220,1
DB01323,DB06702,1
DB00653,DB06153,1
DB00559,DB00906,1
DB04896,DB06605,1
DB00382,DB01242,1
DB01285,DB09063,1
DB00196,DB06772,1
DB00328,DB06813,1
DB00619,DB00682,1
DB06636,DB09049,1
DB06643,DB08879,1
DB00196,DB06212,1
DB00717,DB00755,1
DB00470,DB00979,1
DB00762,DB06717,1
DB04908,DB09075,1
DB00333,DB06717,1
DB00193,DB04871,1
DB00499,DB09118,1
DB00468,DB00613,1
DB00648,DB09039,1
DB01207,DB09075,1
DB00312,DB00876,1
DB00615,DB00758,1
DB00344,DB00413,1
DB00080,DB01095,1
DB00678,DB00862,1
DB00009,DB01600,1
DB06273,DB09049,1
DB00252,DB00343,1
DB00313,DB01440,1
DB00384,DB01600,1
DB00528,DB00615,1
DB00222,DB00624,1
DB00266,DB01174,1
DB00391,DB06216,1
DB01612,DB06237,1
DB08822,DB09242,1
DB00310,DB01070,1
DB00515,DB01229,1
DB00177,DB00346,1
DB00046,DB06287,1
DB00661,DB00862,1
DB01234,DB08903,1
DB04868,DB06212,1
DB01124,DB01251,1
DB00237,DB04861,1
DB00865,DB06707,1
DB01026,DB09036,1
DB00007,DB01236,1
DB00582,DB08912,1
DB00951,DB01238,1
DB00159,DB00991,1
DB01024,DB01060,1
DB00381,DB01392,1
DB00434,DB06204,1
DB00367,DB00459,1
DB00007,DB01151,1
DB00304,DB00418,1
DB00202,DB00314,1
DB00211,DB09080,1
DB00593,DB01323,1
DB00420,DB00972,1
DB00528,DB00976,1
DB00007,DB00374,1
DB00988,DB09009,1
DB00282,DB03615,1
DB00263,DB06203,1
DB00872,DB01221,1
DB00672,DB01267,1
DB00370,DB00497,1
DB05246,DB06201,1
DB00413,DB08883,1
DB00454,DB06204,1
DB06290,DB08860,1
DB00196,DB00864,1
DB00607,DB09073,1
DB00294,DB05521,1
DB00333,DB01178,1
DB00418,DB01162,1
DB00191,DB05039,1
DB00224,DB00860,1
DB00585,DB00705,1
DB00333,DB09272,1
DB00613,DB06684,1
DB00232,DB01124,1
DB05271,DB06204,1
DB00175,DB08873,1
DB00269,DB00990,1
DB09036,DB09401,1
DB00381,DB00780,1
DB00246,DB00564,1
DB00285,DB00974,1
DB00930,DB01067,1
DB04884,DB09065,1
DB00201,DB01207,1
DB06290,DB06616,1
DB00193,DB00998,1
DB01320,DB01553,1
DB00216,DB00623,1
DB00496,DB09290,1
DB00390,DB00445,1
DB00477,DB01142,1
DB00612,DB09118,1
DB00788,DB06779,1
DB00737,DB05271,1
DB00490,DB01037,1
DB01242,DB01623,1
DB00542,DB00780,1
DB00437,DB00695,1
DB00177,DB00310,1
DB00019,DB09208,1
DB00316,DB00996,1
DB00344,DB01409,1
DB01004,DB01048,1
DB00007,DB01263,1
DB04884,DB09063,1
DB00682,DB01276,1
DB00682,DB01601,1
DB00590,DB04884,1
DB00468,DB09242,1
DB01133,DB06723,1
DB00232,DB00474,1
DB00201,DB09272,1
DB00623,DB00953,1
DB00391,DB01242,1
DB00610,DB01274,1
DB00502,DB01071,1
DB00422,DB06723,1
DB00196,DB00199,1
DB00382,DB00543,1
DB01009,DB01356,1
DB01399,DB01418,1
DB00307,DB00608,1
DB00696,DB01254,1
DB00465,DB03615,1
DB00831,DB04844,1
DB00962,DB09117,1
DB01021,DB01222,1
DB01403,DB09300,1
DB01394,DB05521,1
DB01045,DB01132,1
DB01173,DB01440,1
DB00564,DB06228,1
DB00631,DB08895,1
DB00404,DB03880,1
DB00608,DB00960,1
DB00784,DB01275,1
DB00384,DB08935,1
DB00706,DB01232,1
DB00477,DB00898,1
DB00813,DB06714,1
DB00196,DB00773,1
DB00214,DB01222,1
DB01609,DB08815,1
DB01167,DB06695,1
DB02703,DB05239,1
DB06145,DB08820,1
DB00054,DB00788,1
DB01109,DB08794,1
DB00201,DB00988,1
DB00382,DB00405,1
DB00835,DB00921,1
DB00608,DB09083,1
DB00277,DB01214,1
DB00366,DB06216,1
DB00625,DB08903,1
DB08897,DB09555,1
DB00476,DB01296,1
DB00490,DB00601,1
DB00790,DB00877,1
DB00615,DB05521,1
DB01398,DB01600,1
DB00252,DB01255,1
DB00782,DB08897,1
DB00325,DB00418,1
DB00794,DB01020,1
DB00484,DB01275,1
DB00818,DB01238,1
DB00620,DB00672,1
DB00974,DB01240,1
DB06273,DB06688,1
DB00177,DB00991,1
DB00014,DB01118,1
DB00590,DB00862,1
DB00601,DB00723,1
DB01026,DB08896,1
DB08897,DB11315,1
DB00418,DB00622,1
DB00498,DB00957,1
DB00238,DB09274,1
DB00065,DB08895,1
DB00209,DB08893,1
DB00784,DB01014,1
DB00187,DB00332,1
DB00215,DB01167,1
DB00502,DB00780,1
DB00673,DB01323,1
DB00191,DB00780,1
DB00363,DB04844,1
DB01238,DB01254,1
DB00269,DB00302,1
DB01320,DB06204,1
DB01173,DB04844,1
DB00112,DB01268,1
DB00563,DB01060,1
DB00622,DB00653,1
DB00780,DB06292,1
DB00414,DB01124,1
DB00450,DB00477,1
DB00104,DB01601,1
DB00661,DB03880,1
DB00191,DB00907,1
DB00559,DB06616,1
DB00648,DB00700,1
DB00227,DB06273,1
DB00420,DB01233,1
DB00613,DB00683,1
DB00252,DB06626,1
DB00014,DB01137,1
DB00897,DB09054,1
DB00615,DB00622,1
DB04855,DB09036,1
DB00418,DB00794,1
DB01072,DB08875,1
DB00297,DB00960,1
DB00177,DB00542,1
DB00508,DB01576,1
DB00220,DB06702,1
DB00924,DB09290,1
DB01600,DB09053,1
DB00400,DB01355,1
DB00252,DB06414,1
DB00252,DB09273,1
DB00346,DB06714,1
DB01038,DB01171,1
DB04946,DB06203,1
DB00569,DB04272,1
DB00181,DB00341,1
DB00864,DB04817,1
DB00031,DB00063,1
DB00668,DB08914,1
DB00575,DB09220,1
DB04843,DB09076,1
DB00041,DB00331,1
DB01268,DB08820,1
DB00180,DB00582,1
DB00830,DB00983,1
DB00408,DB09271,1
DB00561,DB01577,1
DB00468,DB01018,1
DB00999,DB08882,1
DB01223,DB08931,1
DB00307,DB00864,1
DB00207,DB00661,1
DB06273,DB09143,1
DB00400,DB09123,1
DB00211,DB00612,1
DB00565,DB01082,1
DB00344,DB01323,1
DB00073,DB00590,1
DB01621,DB09118,1
DB00649,DB00811,1
DB00661,DB05109,1
DB00704,DB06204,1
DB08918,DB09053,1
DB00929,DB09104,1
DB01247,DB09076,1
DB00816,DB00935,1
DB00091,DB09027,1
DB00829,DB09072,1
DB08815,DB09054,1
DB01058,DB08933,1
DB00104,DB00246,1
DB00537,DB01656,1
DB00196,DB00285,1
DB00700,DB08820,1
DB00069,DB00333,1
DB00993,DB08895,1
DB01219,DB05271,1
DB08813,DB09075,1
DB05109,DB08873,1
DB00570,DB00864,1
DB00564,DB08933,1
DB00903,DB01307,1
DB01015,DB01033,1
DB01203,DB10675,1
DB00335,DB09220,1
DB00696,DB06717,1
DB00906,DB08933,1
DB00437,DB00808,1
DB00560,DB00682,1
DB00657,DB01067,1
DB00021,DB00557,1
DB00283,DB00653,1
DB00264,DB00374,1
DB09242,DB09477,1
DB00682,DB00715,1
DB00482,DB00700,1
DB00683,DB09034,1
DB00159,DB00605,1
DB00881,DB01354,1
DB01149,DB09039,1
DB00918,DB01038,1
DB00641,DB09064,1
DB00015,DB01104,1
DB00684,DB01061,1
DB00543,DB01624,1
DB00635,DB09063,1
DB00490,DB01609,1
DB00857,DB01100,1
DB00266,DB01607,1
DB00404,DB08873,1
DB00204,DB09082,1
DB00268,DB09300,1
DB00014,DB00334,1
DB00452,DB00586,1
DB06204,DB09118,1
DB00199,DB00938,1
DB00388,DB00830,1
DB00303,DB00313,1
DB04908,DB08870,1
DB00367,DB08912,1
DB01072,DB01624,1
DB00104,DB00556,1
DB00269,DB00503,1
DB00121,DB01061,1
DB00408,DB00983,1
DB00450,DB01068,1
DB00497,DB00765,1
DB01609,DB09128,1
DB00433,DB01017,1
DB04817,DB09330,1
DB00844,DB00887,1
DB01149,DB04845,1
DB00980,DB01017,1
DB00337,DB01234,1
DB00252,DB00404,1
DB01214,DB08868,1
DB00653,DB01164,1
DB00555,DB01337,1
DB00561,DB01365,1
DB06702,DB09063,1
DB00232,DB01309,1
DB01232,DB06203,1
DB00660,DB06204,1
DB00186,DB04844,1
DB00470,DB00850,1
DB00813,DB09119,1
DB00790,DB08822,1
DB00433,DB01037,1
DB00246,DB04876,1
DB01255,DB06288,1
DB00449,DB04861,1
DB00956,DB04844,1
DB00956,DB01624,1
DB01463,DB01577,1
DB00761,DB04843,1
DB01340,DB09026,1
DB00418,DB00691,1
DB00309,DB00619,1
DB00196,DB00444,1
DB00523,DB00595,1
DB00393,DB02703,1
DB01178,DB04896,1
DB01232,DB06589,1
DB01264,DB06335,1
DB00186,DB00408,1
DB00588,DB01264,1
DB00687,DB01406,1
DB06203,DB09128,1
DB00104,DB04876,1
DB01168,DB04339,1
DB00054,DB01609,1
DB00823,DB08882,1
DB00557,DB00899,1
DB00541,DB09065,1
DB00136,DB01234,1
DB01203,DB09280,1
DB00029,DB00285,1
DB00501,DB09068,1
DB00508,DB00865,1
DB05521,DB09053,1
DB00040,DB00782,1
DB00461,DB06696,1
DB00470,DB01202,1
DB01285,DB01309,1
DB01288,DB09272,1
DB00204,DB01263,1
DB00752,DB01356,1
DB00503,DB01395,1
DB09039,DB09128,1
DB01173,DB01198,1
DB03619,DB06209,1
DB00214,DB00295,1
DB00912,DB05812,1
DB00136,DB00635,1
DB00325,DB04920,1
DB01026,DB04884,1
DB00047,DB00440,1
DB00938,DB09009,1
DB01120,DB01621,1
DB00215,DB00767,1
DB00454,DB00474,1
DB00220,DB00705,1
DB01244,DB05521,1
DB00422,DB00850,1
DB00358,DB08883,1
DB00857,DB09128,1
DB00705,DB00813,1
DB00484,DB01197,1
DB00672,DB09063,1
DB00054,DB01088,1
DB00983,DB01556,1
DB01166,DB09118,1
DB00726,DB04842,1
DB00186,DB00906,1
DB01018,DB01143,1
DB00458,DB00677,1
DB00997,DB01232,1
DB00333,DB00366,1
DB01624,DB08897,1
DB00196,DB00908,1
DB00332,DB00768,1
DB00169,DB01083,1
DB00014,DB01624,1
DB04908,DB09117,1
DB00237,DB00966,1
DB00307,DB09570,1
DB00887,DB00956,1
DB00196,DB04845,1
DB00425,DB01026,1
DB05521,DB08870,1
DB01200,DB06663,1
DB06702,DB08873,1
DB01130,DB09063,1
DB00316,DB00622,1
DB01109,DB01609,1
DB01063,DB09068,1
DB01037,DB04844,1
DB01026,DB01268,1
DB01354,DB09026,1
DB00214,DB00252,1
DB00648,DB00783,1
DB00765,DB00897,1
DB01164,DB08930,1
DB00450,DB01037,1
DB00496,DB09048,1
DB00912,DB01234,1
DB00648,DB06616,1
DB00414,DB00443,1
DB00537,DB00893,1
DB00070,DB00972,1
DB00717,DB01323,1
DB00908,DB06616,1
DB00401,DB01339,1
DB00706,DB00715,1
DB00814,DB01275,1
DB00237,DB00880,1
DB00897,DB09036,1
DB00413,DB01215,1
DB00245,DB00391,1
DB00590,DB01392,1
DB00557,DB00611,1
DB00335,DB08896,1
DB00921,DB06273,1
DB00652,DB00715,1
DB00742,DB00955,1
DB01070,DB06410,1
DB01026,DB04855,1
DB00465,DB00930,1
DB01621,DB09036,1
DB00059,DB06643,1
DB00862,DB04884,1
DB00950,DB01238,1
DB00420,DB01255,1
DB01041,DB08910,1
DB00472,DB01115,1
DB09067,DB09547,1
DB00415,DB00798,1
DB00390,DB00681,1
DB00753,DB06204,1
DB00283,DB08893,1
DB00715,DB01173,1
DB01017,DB01100,1
DB01326,DB01418,1
DB00540,DB00672,1
DB00408,DB01409,1
DB00831,DB06723,1
DB00259,DB00396,1
DB06335,DB09048,1
DB00361,DB09048,1
DB00220,DB00222,1
DB00898,DB01267,1
DB01242,DB08883,1
DB00765,DB00831,1
DB06702,DB09073,1
DB01072,DB08912,1
DB00344,DB00972,1
DB00949,DB00972,1
DB00612,DB06709,1
DB00468,DB00876,1
DB00470,DB00950,1
DB00195,DB00277,1
DB00682,DB06206,1
DB00801,DB01223,1
DB04574,DB06779,1
DB00206,DB00765,1
DB00201,DB00983,1
DB00700,DB00752,1
DB00021,DB04843,1
DB00482,DB00563,1
DB00030,DB00959,1
DB00624,DB01306,1
DB08899,DB09102,1
DB00434,DB00601,1
DB00564,DB08815,1
DB01232,DB06702,1
DB00186,DB01215,1
DB00601,DB01064,1
DB00745,DB08934,1
DB00104,DB08877,1
DB09065,DB09075,1
DB00404,DB06201,1
DB00009,DB01050,1
DB00367,DB04908,1
DB00541,DB01045,1
DB00243,DB05109,1
DB04868,DB09079,1
DB01624,DB09072,1
DB00418,DB09026,1
DB00861,DB09214,1
DB00753,DB09117,1
DB00737,DB00956,1
DB00476,DB06702,1
DB08883,DB09300,1
DB00082,DB01276,1
DB04908,DB09036,1
DB00065,DB00612,1
DB00070,DB06781,1
DB05812,DB08916,1
DB00376,DB01021,1
DB00622,DB01263,1
DB00351,DB09277,1
DB00696,DB00889,1
DB00224,DB01120,1
DB00720,DB00893,1
DB01109,DB04911,1
DB00767,DB00813,1
DB00844,DB01614,1
DB00108,DB00860,1
DB00224,DB06273,1
DB01222,DB04855,1
DB00541,DB00794,1
DB00186,DB00962,1
DB00488,DB01171,1
DB02703,DB09039,1
DB00745,DB09143,1
DB01009,DB01208,1
DB01359,DB06218,1
DB00908,DB08899,1
DB00472,DB06144,1
DB00668,DB00745,1
DB00333,DB00801,1
DB00384,DB00861,1
DB00484,DB01037,1
DB00908,DB09036,1
DB00470,DB04844,1
DB01320,DB05109,1
DB00275,DB00484,1
DB00648,DB00909,1
DB00246,DB00425,1
DB00072,DB00773,1
DB00273,DB06335,1
DB00472,DB06702,1
DB00555,DB00794,1
DB00328,DB01203,1
DB00503,DB08820,1
DB00872,DB00921,1
DB01021,DB01501,1
DB00543,DB01353,1
DB00182,DB06413,1
DB00333,DB00484,1
DB00602,DB09268,1
DB00241,DB00653,1
DB00918,DB01624,1
DB00921,DB01041,1
DB00945,DB06767,1
DB00382,DB11315,1
DB06209,DB06779,1
DB00390,DB01158,1
DB00204,DB00757,1
DB00269,DB00959,1
DB01263,DB09123,1
DB00674,DB00933,1
DB00564,DB00752,1
DB00065,DB00880,1
DB00182,DB00734,1
DB00570,DB01232,1
DB00695,DB01235,1
DB00564,DB00603,1
DB00501,DB01074,1
DB00599,DB00623,1
DB00269,DB06717,1
DB00454,DB01063,1
DB00601,DB00983,1
DB00959,DB00976,1
DB01029,DB01355,1
DB08875,DB09065,1
DB00305,DB00361,1
DB05521,DB06708,1
DB00208,DB01323,1
DB00672,DB00715,1
DB00449,DB00841,1
DB00252,DB01234,1
DB00273,DB00310,1
DB00543,DB01224,1
DB00186,DB09034,1
DB00341,DB00761,1
DB00790,DB01261,1
DB00452,DB08976,1
DB00897,DB01211,1
DB00468,DB00657,1
DB00458,DB09241,1
DB06636,DB08899,1
DB01211,DB09030,1
DB00806,DB01223,1
DB00295,DB00408,1
DB01045,DB01595,1
DB00880,DB06203,1
DB00880,DB00921,1
DB00994,DB08795,1
DB00443,DB03793,1
DB00393,DB01232,1
DB00213,DB00282,1
DB00722,DB00734,1
DB01236,DB01403,1
DB00222,DB06203,1
DB00501,DB01558,1
DB00454,DB04884,1
DB00540,DB09271,1
DB01002,DB09054,1
DB01151,DB09271,1
DB00423,DB00765,1
DB09027,DB09053,1
DB01118,DB05521,1
DB00594,DB00862,1
DB01224,DB01356,1
DB00745,DB01365,1
DB00413,DB00484,1
DB01365,DB06711,1
DB00264,DB00411,1
DB01320,DB04835,1
DB01225,DB08907,1
DB00449,DB06700,1
DB00734,DB01041,1
DB00252,DB08916,1
DB00283,DB01041,1
DB01082,DB08795,1
DB01208,DB11093,1
DB00083,DB00850,1
DB00273,DB01083,1
DB01609,DB06594,1
DB00250,DB00608,1
DB00752,DB09256,1
DB01041,DB01075,1
DB00468,DB00519,1
DB00461,DB01225,1
DB08820,DB09039,1
DB00774,DB00813,1
DB00871,DB01576,1
DB01045,DB06176,1
DB01144,DB01551,1
DB00391,DB01253,1
DB00181,DB00962,1
DB00201,DB00871,1
DB00834,DB01268,1
DB00202,DB00956,1
DB00479,DB00958,1
DB00273,DB00768,1
DB00806,DB09030,1
DB01323,DB09330,1
DB00758,DB01098,1
DB00752,DB11124,1
DB00945,DB06711,1
DB00519,DB09026,1
DB00554,DB00686,1
DB00691,DB00945,1
DB01224,DB01320,1
DB00425,DB00899,1
DB00715,DB09128,1
DB00554,DB01109,1
DB01259,DB06273,1
DB01235,DB04861,1
DB00641,DB01238,1
DB00207,DB09049,1
DB00395,DB09072,1
DB01133,DB01172,1
DB00191,DB04842,1
DB00388,DB00397,1
DB00619,DB01218,1
DB00177,DB00612,1
DB00413,DB01242,1
DB00203,DB04884,1
DB01067,DB01261,1
DB01259,DB01264,1
DB00312,DB09477,1
DB00421,DB00440,1
DB00422,DB00668,1
DB01556,DB09009,1
DB05521,DB09065,1
DB00803,DB06696,1
DB01263,DB04938,1
DB00458,DB08897,1
DB00497,DB01323,1
DB00325,DB01023,1
DB04865,DB11095,1
DB00620,DB00648,1
DB01174,DB09099,1
DB00370,DB00477,1
DB00248,DB00449,1
DB00700,DB00705,1
DB00421,DB01337,1
DB01264,DB06626,1
DB01023,DB01143,1
DB00031,DB00682,1
DB00177,DB01015,1
DB01234,DB08864,1
DB00378,DB00569,1
DB00391,DB00918,1
DB00333,DB01173,1
DB00047,DB00304,1
DB08932,DB09036,1
DB00370,DB01068,1
DB00475,DB00486,1
DB00653,DB04841,1
DB00968,DB08877,1
DB05109,DB08860,1
DB00450,DB00683,1
DB00933,DB09097,1
DB00252,DB09068,1
DB00401,DB09063,1
DB00564,DB01395,1
DB00594,DB00945,1
DB00834,DB08896,1
DB00065,DB00310,1
DB00006,DB04865,1
DB01045,DB04845,1
DB00222,DB09063,1
DB00798,DB01339,1
DB06779,DB11095,1
DB00323,DB00780,1
DB00956,DB01351,1
DB01306,DB06287,1
DB01026,DB04339,1
DB00242,DB08895,1
DB06603,DB08895,1
DB00230,DB00425,1
DB08794,DB09123,1
DB00201,DB01054,1
DB00752,DB00782,1
DB00477,DB00865,1
DB00252,DB09072,1
DB01320,DB09214,1
DB01119,DB09477,1
DB01151,DB04861,1
DB01062,DB08897,1
DB04908,DB06204,1
DB00334,DB00366,1
DB00661,DB00773,1
DB00176,DB01264,1
DB00465,DB00788,1
DB01394,DB02703,1
DB00734,DB06335,1
DB00937,DB01556,1
DB00682,DB06789,1
DB00214,DB00734,1
DB00007,DB06216,1
DB01067,DB09280,1
DB08976,DB11249,1
DB00285,DB01323,1
DB00041,DB00575,1
DB00312,DB09288,1
DB00468,DB00678,1
DB00280,DB09083,1
DB00237,DB00726,1
DB00252,DB01337,1
DB00363,DB01247,1
DB00450,DB00601,1
DB00687,DB01072,1
DB00252,DB01173,1
DB00732,DB01236,1
DB00199,DB00604,1
DB04845,DB05521,1
DB00054,DB00977,1
DB00621,DB01277,1
DB00499,DB00564,1
DB00875,DB01151,1
DB01238,DB01259,1
DB06209,DB06228,1
DB00476,DB00564,1
DB00906,DB01323,1
DB00841,DB01291,1
DB00273,DB00358,1
DB00968,DB01037,1
DB00258,DB04841,1
DB00834,DB01200,1
DB01181,DB01263,1
DB01042,DB06643,1
DB00418,DB00457,1
DB00908,DB06207,1
DB01142,DB09117,1
DB00780,DB00968,1
DB00745,DB06273,1
DB01215,DB05521,1
DB01356,DB01560,1
DB01353,DB01357,1
DB00625,DB01320,1
DB01072,DB04845,1
DB00677,DB01200,1
DB00007,DB00358,1
DB00255,DB00323,1
DB00307,DB01232,1
DB00280,DB01323,1
DB01418,DB08880,1
DB01656,DB08899,1
DB00514,DB00623,1
DB05812,DB06216,1
DB00391,DB01247,1
DB00540,DB00623,1
DB01320,DB06335,1
DB00204,DB00871,1
DB00976,DB01184,1
DB00687,DB00930,1
DB00334,DB00601,1
DB01432,DB02659,1
DB00726,DB00752,1
DB00381,DB09054,1
DB00371,DB00921,1
DB00359,DB00414,1
DB00687,DB00981,1
DB00041,DB00270,1
DB00440,DB00519,1
DB00565,DB00994,1
DB06282,DB09272,1
DB04868,DB08916,1
DB00582,DB00996,1
DB00366,DB01114,1
DB00784,DB06695,1
DB00956,DB01623,1
DB00041,DB01222,1
DB00918,DB01167,1
DB00438,DB00684,1
DB01222,DB09118,1
DB00503,DB06480,1
DB00615,DB09071,1
DB00104,DB00331,1
DB06695,DB09065,1
DB00214,DB00563,1
DB00136,DB06273,1
DB00687,DB05039,1
DB00398,DB01167,1
DB00186,DB00333,1
DB00396,DB01418,1
DB00248,DB01063,1
DB00041,DB00271,1
DB00454,DB00486,1
DB00831,DB01367,1
DB00820,DB00898,1
DB00474,DB01023,1
DB00186,DB01173,1
DB00408,DB04871,1
DB00220,DB00976,1
DB00465,DB01050,1
DB00881,DB01398,1
DB00628,DB01392,1
DB01018,DB01320,1
DB00503,DB09128,1
DB00502,DB01021,1
DB01263,DB06684,1
DB00541,DB09048,1
DB00788,DB06228,1
DB01074,DB01174,1
DB01320,DB09073,1
DB01232,DB09128,1
DB00204,DB00537,1
DB00233,DB00313,1
DB00491,DB02901,1
DB00692,DB01203,1
DB00186,DB00945,1
DB00384,DB00700,1
DB00661,DB00898,1
DB00946,DB01397,1
DB00498,DB08887,1
DB00337,DB08910,1
DB00673,DB00908,1
DB00933,DB00952,1
DB00363,DB08897,1
DB00705,DB01238,1
DB00388,DB06711,1
DB00564,DB00703,1
DB00072,DB01254,1
DB00898,DB01115,1
DB00976,DB04884,1
DB00448,DB00758,1
DB08912,DB09101,1
DB01050,DB09211,1
DB00395,DB01017,1
DB00860,DB08907,1
DB00850,DB00918,1
DB08873,DB08899,1
DB01232,DB09227,1
DB01320,DB09054,1
DB00389,DB00860,1
DB00387,DB00850,1
DB00557,DB00690,1
DB00266,DB09050,1
DB09030,DB09211,1
DB00047,DB04574,1
DB00794,DB08815,1
DB00266,DB00715,1
DB00620,DB01309,1
DB00070,DB00427,1
DB00393,DB01162,1
DB06290,DB08881,1
DB00765,DB00842,1
DB00682,DB09288,1
DB01132,DB02901,1
DB01203,DB11124,1
DB00968,DB01158,1
DB00969,DB00976,1
DB01319,DB01590,1
DB00206,DB00216,1
DB00222,DB01319,1
DB00524,DB01235,1
DB01016,DB01264,1
DB00180,DB00503,1
DB00717,DB04272,1
DB00648,DB09547,1
DB00312,DB00790,1
DB00997,DB09053,1
DB01149,DB06702,1
DB00014,DB06699,1
DB00421,DB00474,1
DB00030,DB00808,1
DB00427,DB01144,1
DB01166,DB02703,1
DB00283,DB01278,1
DB00997,DB06772,1
DB00559,DB06772,1
DB01200,DB06290,1
DB00790,DB06715,1
DB01106,DB09117,1
DB00472,DB01239,1
DB01193,DB06413,1
DB01026,DB06603,1
DB00285,DB01168,1
DB00266,DB00945,1
DB00749,DB09211,1
DB00295,DB01037,1
DB00047,DB00468,1
DB00974,DB01609,1
DB00312,DB09401,1
DB00398,DB00994,1
DB00975,DB00981,1
DB01203,DB01288,1
DB01353,DB08867,1
DB00080,DB01098,1
DB00335,DB00390,1
DB01196,DB06643,1
DB00932,DB09128,1
DB00613,DB01039,1
DB00860,DB00976,1
DB01203,DB01354,1
DB00445,DB06643,1
DB00494,DB09034,1
DB00237,DB01395,1
DB00476,DB00903,1
DB00374,DB00542,1
DB00745,DB01407,1
DB01274,DB01365,1
DB00604,DB00932,1
DB00065,DB00682,1
DB00196,DB00608,1
DB00641,DB01320,1
DB00794,DB00820,1
DB00737,DB00921,1
DB01189,DB09034,1
DB00266,DB01330,1
DB00366,DB00425,1
DB00564,DB09118,1
DB00621,DB00731,1
DB00863,DB01156,1
DB01397,DB04272,1
DB00503,DB01238,1
DB00307,DB01018,1
DB05259,DB06688,1
DB00472,DB04844,1
DB01167,DB01194,1
DB00187,DB01210,1
DB00611,DB00903,1
DB04896,DB11249,1
DB06201,DB09118,1
DB00829,DB09036,1
DB00582,DB04908,1
DB00610,DB01364,1
DB00897,DB00898,1
DB00295,DB01062,1
DB00741,DB06643,1
DB00458,DB01463,1
DB00623,DB01071,1
DB03619,DB08816,1
DB04905,DB08870,1
DB00230,DB01403,1
DB00390,DB01339,1
DB00877,DB00912,1
DB00726,DB01323,1
DB00794,DB09034,1
DB00014,DB01100,1
DB00039,DB06822,1
DB00047,DB00974,1
DB00112,DB00720,1
DB00182,DB00972,1
DB00408,DB04924,1
DB00682,DB06268,1
DB00605,DB11249,1
DB00996,DB01041,1
DB00653,DB01133,1
DB00046,DB00635,1
DB01403,DB06723,1
DB00311,DB00333,1
DB00363,DB00557,1
DB00297,DB00489,1
DB00745,DB01288,1
DB00220,DB00346,1
DB00073,DB00887,1
DB00246,DB01577,1
DB00007,DB00246,1
DB00661,DB00677,1
DB08933,DB09049,1
DB00388,DB06707,1
DB00391,DB00850,1
DB00977,DB06779,1
DB00413,DB00794,1
DB00503,DB08815,1
DB00535,DB09268,1
DB01009,DB01395,1
DB00351,DB00912,1
DB00013,DB11095,1
DB00204,DB06719,1
DB00909,DB09048,1
DB00998,DB06288,1
DB00921,DB01202,1
DB00474,DB00700,1
DB00304,DB06203,1
DB00872,DB06772,1
DB00653,DB01403,1
DB01263,DB08439,1
DB00715,DB04842,1
DB00452,DB00833,1
DB00921,DB06690,1
DB00543,DB06148,1
DB00502,DB00986,1
DB00187,DB08976,1
DB00767,DB01576,1
DB00204,DB00331,1
DB00761,DB00782,1
DB00266,DB00814,1
DB00932,DB01026,1
DB01340,DB01392,1
DB00794,DB04861,1
DB00178,DB00877,1
DB01264,DB06414,1
DB00206,DB00418,1
DB00214,DB01124,1
DB00334,DB06288,1
DB00537,DB11354,1
DB00678,DB01045,1
DB00930,DB06777,1
DB01016,DB01277,1
DB00371,DB00898,1
DB00083,DB01069,1
DB09054,DB09083,1
DB01167,DB04868,1
DB00908,DB09118,1
DB00780,DB01255,1
DB00396,DB00912,1
DB00393,DB00418,1
DB00935,DB09080,1
DB00268,DB00425,1
DB01201,DB04868,1
DB00605,DB00864,1
DB00013,DB01009,1
DB00575,DB09282,1
DB00188,DB00316,1
DB00661,DB00813,1
DB00818,DB01045,1
DB00390,DB08896,1
DB01600,DB08976,1
DB00220,DB00877,1
DB00479,DB00657,1
DB00904,DB09042,1
DB00320,DB03880,1
DB00615,DB08870,1
DB01418,DB04896,1
DB00623,DB08893,1
DB01174,DB01579,1
DB00484,DB06704,1
DB00393,DB00661,1
DB00484,DB00972,1
DB06273,DB08867,1
DB00503,DB01136,1
DB00390,DB00749,1
DB00187,DB01354,1
DB00661,DB01394,1
DB00607,DB00653,1
DB00673,DB09034,1
DB00605,DB01398,1
DB00007,DB00864,1
DB00412,DB00780,1
