Drug1_ID,Drug2_ID,label
DB00356,DB00470,1
DB00862,DB01167,1
DB01263,DB01427,1
DB08880,DB08910,1
DB00653,DB09117,1
DB00295,DB00496,1
DB00388,DB09273,1
DB00598,DB08896,1
DB00220,DB04938,1
DB01609,DB06789,1
DB00904,DB00924,1
DB00989,DB01463,1
DB00195,DB01354,1
DB00196,DB06616,1
DB00176,DB00543,1
DB00684,DB01603,1
DB00806,DB00960,1
DB06603,DB08912,1
DB00932,DB08914,1
DB00584,DB00877,1
DB00758,DB01045,1
DB00475,DB00557,1
DB06695,DB06724,1
DB00216,DB00220,1
DB00717,DB01016,1
DB00285,DB09054,1
DB00204,DB00404,1
DB00366,DB00844,1
DB01020,DB04884,1
DB00246,DB01560,1
DB00603,DB08914,1
DB00715,DB00738,1
DB00582,DB00910,1
DB00300,DB00798,1
DB00263,DB00470,1
DB00903,DB01392,1
DB00321,DB00391,1
DB00312,DB00436,1
DB06684,DB11133,1
DB00381,DB01119,1
DB00248,DB01403,1
DB00919,DB01600,1
DB00409,DB04871,1
DB04817,DB09053,1
DB01174,DB08930,1
DB00601,DB01288,1
DB00015,DB06695,1
DB01149,DB06636,1
DB00294,DB00559,1
DB00524,DB01114,1
DB00986,DB01278,1
DB00363,DB01200,1
DB06237,DB09065,1
DB00280,DB01045,1
DB00285,DB03619,1
DB00540,DB08883,1
DB00186,DB01104,1
DB00540,DB01264,1
DB00932,DB04844,1
DB00374,DB00796,1
DB00588,DB00816,1
DB00266,DB01357,1
DB00484,DB04920,1
DB01045,DB08899,1
DB00804,DB01409,1
DB00988,DB01255,1
DB00007,DB06708,1
DB00445,DB00864,1
DB04905,DB09063,1
DB00343,DB00820,1
DB01263,DB06287,1
DB01595,DB09072,1
DB00029,DB06822,1
DB00252,DB00395,1
DB00834,DB08864,1
DB00342,DB01072,1
DB00196,DB04938,1
DB01104,DB08794,1
DB01621,DB08907,1
DB00569,DB06822,1
DB01393,DB09064,1
DB00615,DB00783,1
DB00332,DB09076,1
DB01041,DB01281,1
DB00136,DB09104,1
DB00065,DB00195,1
DB00450,DB00909,1
DB00722,DB01354,1
DB00472,DB00697,1
DB00021,DB06702,1
DB00648,DB06684,1
DB01018,DB01232,1
DB01323,DB09053,1
DB00951,DB09039,1
DB00535,DB00684,1
DB00078,DB00176,1
DB00331,DB06216,1
DB01232,DB08875,1
DB01394,DB06290,1
DB00408,DB00934,1
DB00615,DB08881,1
DB00477,DB08918,1
DB00672,DB00731,1
DB00508,DB00543,1
DB00648,DB01182,1
DB00414,DB01285,1
DB00248,DB00408,1
DB00320,DB01403,1
DB01238,DB09117,1
DB00007,DB00604,1
DB00188,DB00213,1
DB00661,DB11093,1
DB00202,DB03615,1
DB00366,DB00906,1
DB00465,DB01009,1
DB00749,DB01356,1
DB01008,DB01263,1
DB00391,DB00679,1
DB01219,DB09036,1
DB00042,DB00798,1
DB01598,DB01610,1
DB00108,DB01254,1
DB00748,DB01021,1
DB00281,DB01193,1
DB00434,DB01171,1
DB00268,DB08881,1
DB00564,DB01254,1
DB00790,DB00876,1
DB04855,DB06605,1
DB00752,DB06764,1
DB00401,DB05521,1
DB04908,DB06636,1
DB00498,DB06441,1
DB00311,DB01114,1
DB00270,DB00307,1
DB01238,DB06636,1
DB00211,DB00277,1
DB00843,DB09063,1
DB00864,DB00993,1
DB00802,DB05271,1
DB00673,DB06207,1
DB00621,DB06335,1
DB00268,DB01558,1
DB00972,DB08883,1
DB00366,DB01151,1
DB01201,DB09143,1
DB00314,DB00798,1
DB00865,DB00961,1
DB00202,DB01356,1
DB00387,DB08893,1
DB00618,DB00739,1
DB01041,DB01558,1
DB06204,DB06690,1
DB00054,DB06754,1
DB00307,DB08931,1
DB00470,DB01142,1
DB00258,DB06724,1
DB00607,DB00996,1
DB01024,DB11110,1
DB01068,DB01392,1
DB01232,DB09262,1
DB00798,DB01603,1
DB00182,DB00937,1
DB00484,DB00999,1
DB00035,DB00564,1
DB00514,DB01239,1
DB01232,DB05773,1
DB00723,DB01223,1
DB00390,DB00575,1
DB00537,DB08827,1
DB00204,DB00477,1
DB01238,DB04844,1
DB00564,DB01017,1
DB00564,DB09083,1
DB00974,DB06441,1
DB00648,DB09128,1
DB00715,DB00731,1
DB00991,DB01208,1
DB00388,DB00895,1
DB04835,DB09063,1
DB00651,DB09273,1
DB00601,DB01193,1
DB00484,DB00831,1
DB06795,DB09268,1
DB00727,DB00750,1
DB00108,DB00322,1
DB00681,DB00741,1
DB06216,DB08907,1
DB00543,DB00908,1
DB00450,DB08910,1
DB00653,DB04908,1
DB00758,DB00951,1
DB00622,DB00834,1
DB01016,DB01267,1
DB01076,DB01323,1
DB00559,DB00904,1
DB00514,DB01168,1
DB00425,DB09034,1
DB00425,DB00737,1
DB00814,DB00994,1
DB00254,DB01320,1
DB00204,DB00889,1
DB00715,DB01075,1
DB00972,DB01242,1
DB00898,DB06700,1
DB01232,DB01319,1
DB00072,DB06287,1
DB00136,DB11110,1
DB00252,DB00996,1
DB00320,DB00449,1
DB01203,DB09083,1
DB01100,DB09117,1
DB00379,DB01320,1
DB01259,DB06207,1
DB00448,DB01323,1
DB00046,DB06719,1
DB08865,DB08916,1
DB01016,DB06788,1
DB06688,DB08904,1
DB00734,DB00876,1
DB00215,DB06271,1
DB00586,DB00749,1
DB00316,DB00723,1
DB00648,DB00829,1
DB00231,DB01017,1
DB00758,DB06779,1
DB00321,DB00461,1
DB00331,DB00407,1
DB00341,DB00425,1
DB00734,DB06684,1
DB00540,DB00677,1
DB00277,DB02703,1
DB00847,DB06723,1
DB00285,DB00586,1
DB00559,DB05676,1
DB00834,DB06237,1
DB00243,DB00673,1
DB00252,DB09034,1
DB00884,DB01397,1
DB00241,DB01074,1
DB00252,DB01174,1
DB00673,DB00745,1
DB00999,DB01124,1
DB01377,DB04841,1
DB00734,DB08882,1
DB00346,DB01609,1
DB00181,DB06282,1
DB00254,DB01607,1
DB00871,DB01364,1
DB00569,DB01357,1
DB00203,DB00418,1
DB06218,DB08865,1
DB06335,DB08865,1
DB00673,DB00959,1
DB00425,DB00831,1
DB00178,DB00780,1
DB00322,DB00440,1
DB00418,DB00575,1
DB00344,DB00831,1
DB00503,DB01251,1
DB00358,DB00819,1
DB00682,DB01150,1
DB00515,DB01097,1
DB00932,DB01120,1
DB00818,DB06201,1
DB00476,DB00999,1
DB00573,DB00686,1
DB00387,DB01233,1
DB00422,DB08822,1
DB09100,DB09210,1
DB00363,DB00765,1
DB00601,DB01100,1
DB00387,DB00782,1
DB01166,DB04908,1
DB01041,DB04844,1
DB00612,DB00734,1
DB00980,DB09065,1
DB06730,DB09075,1
DB00912,DB00945,1
DB00186,DB00349,1
DB00555,DB00976,1
DB06216,DB06288,1
DB00321,DB00831,1
DB00477,DB00679,1
DB00454,DB00501,1
DB06335,DB06700,1
DB00312,DB00486,1
DB00193,DB00623,1
DB08827,DB09036,1
DB00283,DB00895,1
DB06822,DB09079,1
DB00319,DB00759,1
DB00635,DB09065,1
DB00355,DB09268,1
DB00752,DB01340,1
DB00267,DB01418,1
DB00421,DB01432,1
DB01062,DB01264,1
DB04868,DB09053,1
DB00880,DB09214,1
DB00312,DB00444,1
DB00834,DB09054,1
DB00254,DB00578,1
DB00682,DB04574,1
DB00653,DB04946,1
DB00268,DB00391,1
DB00674,DB06144,1
DB00531,DB01072,1
DB00030,DB01251,1
DB00216,DB00391,1
DB00409,DB00476,1
DB00423,DB06204,1
DB00476,DB01018,1
DB00337,DB01008,1
DB00997,DB04871,1
DB00213,DB08934,1
DB04924,DB11315,1
DB00767,DB01049,1
DB00884,DB06724,1
DB00957,DB06404,1
DB01224,DB01263,1
DB00409,DB01049,1
DB00007,DB01072,1
DB00907,DB01556,1
DB00065,DB00554,1
DB00768,DB05271,1
DB01174,DB01656,1
DB00624,DB01016,1
DB00081,DB06441,1
DB06290,DB08916,1
DB00366,DB00413,1
DB00022,DB00726,1
DB01211,DB09036,1
DB00006,DB00974,1
DB01259,DB06616,1
DB00243,DB00341,1
DB00285,DB08933,1
DB00252,DB08931,1
DB00375,DB01222,1
DB00571,DB06695,1
DB00310,DB01120,1
DB00176,DB04951,1
DB01023,DB01353,1
DB00343,DB01238,1
DB00571,DB01238,1
DB04953,DB09117,1
DB00768,DB09272,1
DB00526,DB01097,1
DB00672,DB00808,1
DB05109,DB06636,1
DB00684,DB01416,1
DB00610,DB01576,1
DB01112,DB09268,1
DB00619,DB01182,1
DB00613,DB01104,1
DB00889,DB06684,1
DB00651,DB01068,1
DB01149,DB08875,1
DB00414,DB00887,1
DB00040,DB00726,1
DB01234,DB08875,1
DB00364,DB01165,1
DB00351,DB01309,1
DB01319,DB01624,1
DB00040,DB00572,1
DB00584,DB09220,1
DB00007,DB00710,1
DB00338,DB06817,1
DB00321,DB06603,1
DB00193,DB00606,1
DB00612,DB01323,1
DB00300,DB00955,1
DB00393,DB00862,1
DB00418,DB01320,1
DB00433,DB00490,1
DB01203,DB09063,1
DB00321,DB01392,1
DB00409,DB00540,1
DB00682,DB01263,1
DB00041,DB04817,1
DB01049,DB01238,1
DB00535,DB00893,1
DB00450,DB01175,1
DB00376,DB06148,1
DB00320,DB00450,1
DB01261,DB02901,1
DB04865,DB08976,1
DB00497,DB09036,1
DB00311,DB01397,1
DB01021,DB01234,1
DB00006,DB00081,1
DB01023,DB11093,1
DB00370,DB00625,1
DB00420,DB00450,1
DB00237,DB00903,1
DB00502,DB00712,1
DB00327,DB00898,1
DB01120,DB01398,1
DB00163,DB00215,1
DB00181,DB00829,1
DB00295,DB00715,1
DB00514,DB09042,1
DB00202,DB01082,1
DB00182,DB09294,1
DB00318,DB09039,1
DB00180,DB08820,1
DB01200,DB06288,1
DB00279,DB01432,1
DB01193,DB09242,1
DB00819,DB01192,1
DB00908,DB06589,1
DB00559,DB00865,1
DB00204,DB00557,1
DB00285,DB00852,1
DB00830,DB06413,1
DB00390,DB00910,1
DB00615,DB09102,1
DB01380,DB06724,1
DB01211,DB01232,1
DB00325,DB00622,1
DB00188,DB00349,1
DB00648,DB01118,1
DB00363,DB00928,1
DB06335,DB06636,1
DB00715,DB11249,1
DB01167,DB08881,1
DB00056,DB04817,1
DB00206,DB01253,1
DB00070,DB01399,1
DB00091,DB00919,1
DB00615,DB04855,1
DB01601,DB06335,1
DB00623,DB00752,1
DB00820,DB01359,1
DB00945,DB01307,1
DB00484,DB04841,1
DB00220,DB00918,1
DB00915,DB01156,1
DB01022,DB09222,1
DB00073,DB00393,1
DB00294,DB06404,1
DB00180,DB00220,1
DB00486,DB00753,1
DB00195,DB05812,1
DB00623,DB00765,1
DB00193,DB00503,1
DB00215,DB08820,1
DB00381,DB00607,1
DB01045,DB06616,1
DB06271,DB09079,1
DB00344,DB00904,1
DB06822,DB08907,1
DB00956,DB01406,1
DB00499,DB02703,1
DB00726,DB09242,1
DB00232,DB00820,1
DB00208,DB01320,1
DB00641,DB08912,1
DB01251,DB06663,1
DB00952,DB06808,1
DB01579,DB08824,1
DB00321,DB09065,1
DB00359,DB08439,1
DB00653,DB00875,1
DB00958,DB04817,1
DB00389,DB00390,1
DB00277,DB00349,1
DB00201,DB01353,1
DB00761,DB00835,1
DB01162,DB08935,1
DB00474,DB01197,1
DB00007,DB01254,1
DB00999,DB08914,1
DB00672,DB09123,1
DB00622,DB00780,1
DB00691,DB00700,1
DB04884,DB06207,1
DB04861,DB08976,1
DB00425,DB01173,1
DB00188,DB00277,1
DB01268,DB06480,1
DB00673,DB04835,1
DB00584,DB00862,1
DB00030,DB01399,1
DB00187,DB01359,1
DB00333,DB00834,1
DB08935,DB08976,1
DB00104,DB00757,1
DB00877,DB04817,1
DB00472,DB04884,1
DB00366,DB04844,1
DB08899,DB09034,1
DB00277,DB00418,1
DB00774,DB01114,1
DB01359,DB01392,1
DB00750,DB09401,1
DB00051,DB06688,1
DB00186,DB00366,1
DB00806,DB01109,1
DB00465,DB01551,1
DB00091,DB00482,1
DB00808,DB00898,1
DB00642,DB00814,1
DB05521,DB08896,1
DB00370,DB00950,1
DB00582,DB01259,1
DB01176,DB06698,1
DB06271,DB11095,1
DB00484,DB00966,1
DB01014,DB01600,1
DB00413,DB08872,1
DB00893,DB06724,1
DB00358,DB08933,1
DB00422,DB01018,1
DB00370,DB08820,1
DB00648,DB06702,1
DB00705,DB08867,1
DB01072,DB01215,1
DB00727,DB01354,1
DB00196,DB00813,1
DB00367,DB01354,1
DB00788,DB03619,1
DB00912,DB00957,1
DB00565,DB01023,1
DB00932,DB01104,1
DB00613,DB06636,1
DB00530,DB06717,1
DB01164,DB01244,1
DB00945,DB09043,1
DB00047,DB00443,1
DB00498,DB00573,1
DB01045,DB08865,1
DB00078,DB00266,1
DB01054,DB09104,1
DB00860,DB04876,1
DB00321,DB01050,1
DB00408,DB01151,1
DB00316,DB04841,1
DB00374,DB00834,1
DB00673,DB06616,1
DB00361,DB00872,1
DB00091,DB00339,1
DB00444,DB00872,1
DB00561,DB00935,1
DB00425,DB08872,1
DB00932,DB01175,1
DB00214,DB01234,1
DB00109,DB00677,1
DB00215,DB08912,1
DB01403,DB01558,1
DB00588,DB01556,1
DB00040,DB00986,1
DB01232,DB01256,1
DB00393,DB04946,1
DB00924,DB08883,1
DB00519,DB00877,1
DB04855,DB08870,1
DB04897,DB08895,1
DB00668,DB01168,1
DB00745,DB06335,1
DB00618,DB01377,1
DB00195,DB08877,1
DB01288,DB01556,1
DB00842,DB09034,1
DB00976,DB05109,1
DB00470,DB01219,1
DB00621,DB00682,1
DB00367,DB06206,1
DB00557,DB04953,1
DB06719,DB08914,1
DB00472,DB01149,1
DB00193,DB01253,1
DB01124,DB01234,1
DB00159,DB00554,1
DB08820,DB09102,1
DB00678,DB09242,1
DB01181,DB09063,1
DB00656,DB01100,1
DB00188,DB09071,1
DB00310,DB00687,1
DB00022,DB01367,1
DB00454,DB06201,1
DB00769,DB09067,1
DB01072,DB04868,1
DB08868,DB08877,1
DB00945,DB01285,1
DB00732,DB00919,1
DB00391,DB09068,1
DB00477,DB09290,1
DB08895,DB10829,1
DB00575,DB00862,1
DB00642,DB04817,1
DB01100,DB09118,1
DB00503,DB00623,1
DB00378,DB06779,1
DB00686,DB00712,1
DB04272,DB09030,1
DB06688,DB06772,1
DB01099,DB04817,1
DB00458,DB00794,1
DB00196,DB05239,1
DB00351,DB01109,1
DB00541,DB08895,1
DB01263,DB09073,1
DB00434,DB00972,1
DB00337,DB01149,1
DB00887,DB08935,1
DB00524,DB00564,1
DB01320,DB09071,1
DB00932,DB09123,1
DB00224,DB06684,1
DB00834,DB06772,1
DB00907,DB08824,1
DB00193,DB00486,1
DB00422,DB01403,1
DB00661,DB01184,1
DB00780,DB01274,1
DB01165,DB06594,1
DB00559,DB00759,1
DB00515,DB00955,1
DB00325,DB00996,1
DB00269,DB00673,1
DB00343,DB09063,1
DB00956,DB01595,1
DB01026,DB08901,1
DB00440,DB01208,1
DB00653,DB01224,1
DB01101,DB08895,1
DB00177,DB08880,1
DB00780,DB09477,1
DB00338,DB06701,1
DB00515,DB01030,1
DB01254,DB09102,1
DB01390,DB08931,1
DB00307,DB01118,1
DB00602,DB00682,1
DB00783,DB00930,1
DB01397,DB09214,1
DB00601,DB00841,1
DB00918,DB01233,1
DB00889,DB06603,1
DB00452,DB00461,1
DB00227,DB00307,1
DB00455,DB01118,1
DB01118,DB08916,1
DB00297,DB00571,1
DB00408,DB06700,1
DB00514,DB00850,1
DB00962,DB01045,1
DB06273,DB09102,1
DB00294,DB06335,1
DB01340,DB08935,1
DB00956,DB01215,1
DB00500,DB00798,1
DB00708,DB00956,1
DB01242,DB09241,1
DB00327,DB00601,1
DB00582,DB01601,1
DB00752,DB01620,1
DB00281,DB06414,1
DB00227,DB01394,1
DB00500,DB00563,1
DB00295,DB00606,1
DB00934,DB09076,1
DB00979,DB01409,1
DB01225,DB08918,1
DB01264,DB09079,1
DB00035,DB00461,1
DB00195,DB00608,1
DB00206,DB00953,1
DB00906,DB01017,1
DB00333,DB01201,1
DB00363,DB00989,1
DB00280,DB01306,1
DB01223,DB01587,1
DB00104,DB08868,1
DB00006,DB08935,1
DB00295,DB00704,1
DB01151,DB09065,1
DB00266,DB01175,1
DB01319,DB04905,1
DB00387,DB01148,1
DB00418,DB00436,1
DB00571,DB09083,1
DB00540,DB00956,1
DB00686,DB08918,1
DB00181,DB00420,1
DB00661,DB00675,1
DB06789,DB08882,1
DB00180,DB00999,1
DB00692,DB09282,1
DB00279,DB11354,1
DB00269,DB00949,1
DB01068,DB05271,1
DB00436,DB08907,1
DB00935,DB09082,1
DB00468,DB00692,1
DB00559,DB00909,1
DB00765,DB09117,1
DB01235,DB09038,1
DB00346,DB00988,1
DB01607,DB06696,1
DB00484,DB00557,1
DB01274,DB01556,1
DB00796,DB01354,1
DB01167,DB09054,1
DB00220,DB00700,1
DB01211,DB08895,1
DB00393,DB05521,1
DB01076,DB01393,1
DB00484,DB00876,1
DB00452,DB00710,1
DB00108,DB04868,1
DB00209,DB08897,1
DB00175,DB01394,1
DB01067,DB01251,1
DB00248,DB00623,1
DB00166,DB01278,1
DB08882,DB08912,1
DB00182,DB00289,1
DB00662,DB00761,1
DB00788,DB00798,1
DB00450,DB00734,1
DB01167,DB01624,1
DB00206,DB01247,1
DB00732,DB00860,1
DB00472,DB00608,1
DB01184,DB01264,1
DB00269,DB06695,1
DB00343,DB06335,1
DB00683,DB01609,1
DB00325,DB01054,1
DB00206,DB01394,1
DB01251,DB09009,1
DB01263,DB05773,1
DB01100,DB01577,1
DB00648,DB09054,1
DB00540,DB01104,1
DB00688,DB01060,1
DB00248,DB00315,1
DB00598,DB01118,1
DB00208,DB01036,1
DB00460,DB00850,1
DB01614,DB09042,1
DB06616,DB09073,1
DB00250,DB01233,1
DB00199,DB00393,1
DB01045,DB01656,1
DB01320,DB06212,1
DB09046,DB09123,1
DB00726,DB01017,1
DB00373,DB01118,1
DB00530,DB01264,1
DB00452,DB00861,1
DB01254,DB08875,1
DB00220,DB00307,1
DB00047,DB09123,1
DB00224,DB01045,1
DB00220,DB00277,1
DB00328,DB01082,1
DB00624,DB06292,1
DB00798,DB00803,1
DB01202,DB06201,1
DB00877,DB04905,1
DB00565,DB00884,1
DB01409,DB06148,1
DB00040,DB00831,1
DB00520,DB00625,1
DB00833,DB00919,1
DB00015,DB00784,1
DB00052,DB00783,1
DB00980,DB09054,1
DB01377,DB06701,1
DB00182,DB00983,1
DB00490,DB00559,1
DB06290,DB06335,1
DB00334,DB00697,1
DB01354,DB01418,1
DB00214,DB00564,1
DB00007,DB08912,1
DB00864,DB05679,1
DB00715,DB04861,1
DB00593,DB00872,1
DB00690,DB06290,1
DB01041,DB01224,1
DB00136,DB01418,1
DB01045,DB09071,1
DB00280,DB01193,1
DB00648,DB08827,1
DB01225,DB01551,1
DB00784,DB06605,1
DB00321,DB00451,1
DB00215,DB00757,1
DB00244,DB06723,1
DB08794,DB09030,1
DB00861,DB03619,1
DB00177,DB00275,1
DB00318,DB00484,1
DB00468,DB01016,1
DB00070,DB00783,1
DB00752,DB01364,1
DB00042,DB00780,1
DB00813,DB00852,1
DB00904,DB01168,1
DB00022,DB01151,1
DB00834,DB06636,1
DB00945,DB01254,1
DB00673,DB06589,1
DB01026,DB01194,1
DB00312,DB00598,1
DB01100,DB09063,1
DB01238,DB06700,1
DB00211,DB00590,1
DB00248,DB00668,1
DB00863,DB06589,1
DB01203,DB04905,1
DB00802,DB00808,1
DB08881,DB09054,1
DB00503,DB01151,1
DB00912,DB01268,1
DB00222,DB00877,1
DB00788,DB01208,1
DB00498,DB00749,1
DB00343,DB09083,1
DB00343,DB00393,1
DB00030,DB00738,1
DB00559,DB01229,1
DB00268,DB00269,1
DB00461,DB01398,1
DB00213,DB00625,1
DB00374,DB06695,1
DB00277,DB00794,1
DB00294,DB06717,1
DB00531,DB06290,1
DB00176,DB08893,1
DB00715,DB01106,1
DB01037,DB06706,1
DB00054,DB06822,1
DB00502,DB09048,1
DB01259,DB09118,1
DB05812,DB09049,1
DB06695,DB11133,1
DB06817,DB09545,1
DB00243,DB09063,1
DB01080,DB01403,1
DB00571,DB01614,1
DB01115,DB01210,1
DB00374,DB09539,1
DB00679,DB09128,1
DB01017,DB04841,1
DB00830,DB00938,1
DB01068,DB09036,1
DB00246,DB01069,1
DB00412,DB01132,1
DB00541,DB01254,1
DB01018,DB01119,1
DB01023,DB01201,1
DB00367,DB01276,1
DB00387,DB06204,1
DB00945,DB01577,1
DB01264,DB09053,1
DB00206,DB00540,1
DB00289,DB00988,1
DB00227,DB00677,1
DB00563,DB08976,1
DB00488,DB01247,1
DB00248,DB04861,1
DB00661,DB01026,1
DB00814,DB09053,1
DB00218,DB00266,1
DB00945,DB04865,1
DB00672,DB01418,1
DB01259,DB06695,1
DB00679,DB00918,1
DB00908,DB01151,1
DB01054,DB01162,1
DB00564,DB00715,1
DB00968,DB01171,1
DB00028,DB00783,1
DB00030,DB01268,1
DB00204,DB08912,1
DB00834,DB01095,1
DB01098,DB05521,1
DB00887,DB01032,1
DB00684,DB00720,1
DB00461,DB01207,1
DB00201,DB06271,1
DB00831,DB04896,1
DB00176,DB00933,1
DB01026,DB01045,1
DB00687,DB00912,1
DB00503,DB00683,1
DB00648,DB01211,1
DB05246,DB08883,1
DB00470,DB00497,1
DB01224,DB06684,1
DB01219,DB09054,1
DB01614,DB09104,1
DB00436,DB08882,1
DB01380,DB01609,1
DB00722,DB01119,1
DB01016,DB01261,1
DB01017,DB01075,1
DB01171,DB01403,1
DB08904,DB08910,1
DB00603,DB08882,1
DB00266,DB00621,1
DB00374,DB01175,1
DB01174,DB06701,1
DB00938,DB00988,1
DB00765,DB06144,1
DB00181,DB01176,1
DB00690,DB09118,1
DB00715,DB05278,1
DB00543,DB01403,1
DB00390,DB00788,1
DB01132,DB08912,1
DB00136,DB09073,1
DB00222,DB00503,1
DB00712,DB06228,1
DB09054,DB09401,1
DB00371,DB00557,1
DB00337,DB01072,1
DB00266,DB01009,1
DB00752,DB06148,1
DB01208,DB09407,1
DB01156,DB04871,1
DB00285,DB00749,1
DB00414,DB00620,1
DB00374,DB00393,1
DB00889,DB01242,1
DB00398,DB00582,1
DB00181,DB00193,1
DB00872,DB04868,1
DB06754,DB08935,1
DB00623,DB01233,1
DB00861,DB01172,1
DB00503,DB06589,1
DB00343,DB05109,1
DB00988,DB08815,1
DB00266,DB00975,1
DB00715,DB01551,1
DB00454,DB00601,1
DB00321,DB00420,1
DB01184,DB05521,1
DB00668,DB06707,1
DB00413,DB00611,1
DB01026,DB01323,1
DB01356,DB01577,1
DB00211,DB01244,1
DB00575,DB01203,1
DB00086,DB01397,1
DB01263,DB06616,1
DB00195,DB01353,1
DB00615,DB00641,1
DB00715,DB01038,1
DB00966,DB06212,1
DB00031,DB00749,1
DB00673,DB01018,1
DB00593,DB06290,1
DB00181,DB00909,1
DB00070,DB00860,1
DB06684,DB06695,1
DB00108,DB09073,1
DB01114,DB01278,1
DB01211,DB04868,1
DB00424,DB00470,1
DB00440,DB00722,1
DB00862,DB04861,1
DB00897,DB01026,1
DB00959,DB01072,1
DB00586,DB00930,1
DB00715,DB01156,1
DB00224,DB08914,1
DB00390,DB01319,1
DB00227,DB01254,1
DB00974,DB01088,1
DB00715,DB00844,1
DB06413,DB08933,1
DB00121,DB00485,1
DB00877,DB01232,1
DB00182,DB00726,1
DB00871,DB01556,1
DB01171,DB09076,1
DB00040,DB00427,1
DB00224,DB00918,1
DB01015,DB01124,1
DB00175,DB05521,1
DB01137,DB09267,1
DB00409,DB01233,1
DB00811,DB00879,1
DB00559,DB00622,1
DB04868,DB06273,1
DB00730,DB01223,1
DB00834,DB04884,1
DB00206,DB00601,1
DB00722,DB00820,1
DB00391,DB01036,1
DB00999,DB04876,1
DB00213,DB00688,1
DB09097,DB09128,1
DB01114,DB01264,1
DB04896,DB11133,1
DB00215,DB08868,1
DB00398,DB09288,1
DB00384,DB00407,1
DB01045,DB09063,1
DB06210,DB09162,1
DB01083,DB01511,1
DB01560,DB06153,1
DB00250,DB01612,1
DB06207,DB08865,1
DB00690,DB09054,1
DB01263,DB09049,1
DB00788,DB01203,1
DB00388,DB00422,1
DB00794,DB00898,1
DB00559,DB00820,1
DB00862,DB00925,1
DB00280,DB00672,1
DB00543,DB00898,1
DB01223,DB09080,1
DB00607,DB01181,1
DB00269,DB00688,1
DB01156,DB04946,1
DB00635,DB00930,1
DB00248,DB01267,1
DB00312,DB00964,1
DB00765,DB00956,1
DB00390,DB09287,1
DB00177,DB00964,1
DB00206,DB01232,1
DB00820,DB01320,1
DB01118,DB01244,1
DB00820,DB01612,1
DB06228,DB09036,1
DB00559,DB00625,1
DB00672,DB01136,1
DB00425,DB05246,1
DB00726,DB09271,1
DB00470,DB04843,1
DB01319,DB09039,1
DB00072,DB00488,1
DB00976,DB01394,1
DB00277,DB01407,1
DB00758,DB01109,1
DB00864,DB04572,1
DB00208,DB01223,1
DB00237,DB09123,1
DB00470,DB00854,1
DB00237,DB01418,1
DB00927,DB08864,1
DB01045,DB06290,1
DB00924,DB00972,1
DB00986,DB04924,1
DB00479,DB00578,1
DB01288,DB01576,1
DB00378,DB09075,1
DB00897,DB02703,1
DB00283,DB00765,1
DB00722,DB00945,1
DB00474,DB01357,1
DB00619,DB01050,1
DB01049,DB06144,1
DB00514,DB01264,1
DB01614,DB09068,1
DB00620,DB01656,1
DB06335,DB06791,1
DB00268,DB00564,1
DB00080,DB00641,1
DB00195,DB00422,1
DB00177,DB01359,1
DB00615,DB06212,1
DB00749,DB00974,1
DB00070,DB00394,1
DB00503,DB02703,1
DB00196,DB01181,1
DB05521,DB06480,1
DB00898,DB00911,1
DB01026,DB09054,1
DB00865,DB01267,1
DB00820,DB09477,1
DB00752,DB01063,1
DB01359,DB09282,1
DB00956,DB01609,1
DB00342,DB01232,1
DB00425,DB00559,1
DB01072,DB08865,1
DB00503,DB00641,1
DB00921,DB01021,1
DB08877,DB09118,1
DB00008,DB00697,1
DB00668,DB00752,1
DB00623,DB06288,1
DB01151,DB01624,1
DB00418,DB00612,1
DB00461,DB00955,1
DB00486,DB00543,1
DB00333,DB00765,1
DB00648,DB06287,1
DB00390,DB01600,1
DB00572,DB01037,1
DB00159,DB00726,1
DB00653,DB01201,1
DB00418,DB00571,1
DB00401,DB04884,1
DB00436,DB01354,1
DB00956,DB01106,1
DB00988,DB11124,1
DB00559,DB09068,1
DB00454,DB00875,1
DB00656,DB01609,1
DB00612,DB00975,1
DB00370,DB01017,1
DB00541,DB09073,1
DB00007,DB06616,1
DB00994,DB01163,1
DB00957,DB04876,1
DB01251,DB06789,1
DB00091,DB01764,1
DB00794,DB11256,1
DB00783,DB00912,1
DB00503,DB09027,1
DB00215,DB00409,1
DB00486,DB00497,1
DB00657,DB09220,1
DB00695,DB01306,1
DB05812,DB08899,1
DB00648,DB08820,1
DB01024,DB09323,1
DB00315,DB00889,1
DB00783,DB08882,1
DB00266,DB01098,1
DB00241,DB01023,1
DB00181,DB00540,1
DB00252,DB00503,1
DB00677,DB00977,1
DB00501,DB00675,1
DB00218,DB09267,1
DB01418,DB03619,1
DB01307,DB02546,1
DB00031,DB00261,1
DB00047,DB00246,1
DB00550,DB09293,1
DB01254,DB08813,1
DB00081,DB06228,1
DB00932,DB06271,1
DB00312,DB00594,1
DB00363,DB00958,1
DB00026,DB01041,1
DB06287,DB06290,1
DB00091,DB00749,1
DB01394,DB09073,1
DB00224,DB05773,1
DB00476,DB01210,1
DB00755,DB05812,1
DB00820,DB09073,1
DB00961,DB01556,1
DB01037,DB01224,1
DB00215,DB09036,1
DB00839,DB06335,1
DB00177,DB01275,1
DB00502,DB00865,1
DB01403,DB06690,1
DB00215,DB01614,1
