Drug1_ID,Drug2_ID,label
DB00331,DB01203,1
DB00593,DB06148,1
DB00408,DB00484,1
DB01247,DB09271,1
DB00208,DB00648,1
DB00063,DB01418,1
DB01041,DB09300,1
DB00804,DB06148,1
DB01224,DB09065,1
DB00557,DB01353,1
DB00199,DB00381,1
DB00708,DB01247,1
DB00924,DB01267,1
DB00484,DB00906,1
DB00806,DB01165,1
DB00601,DB00875,1
DB00252,DB00586,1
DB00341,DB00387,1
DB00679,DB09291,1
DB00191,DB00875,1
DB01124,DB01319,1
DB00021,DB00543,1
DB00543,DB00904,1
DB01600,DB04272,1
DB01609,DB06786,1
DB01267,DB01309,1
DB09039,DB09291,1
DB00270,DB01174,1
DB00083,DB00967,1
DB00875,DB08883,1
DB00975,DB01225,1
DB00682,DB01083,1
DB01211,DB08881,1
DB00222,DB01016,1
DB00177,DB00494,1
DB00104,DB00204,1
DB00346,DB00590,1
DB00310,DB00752,1
DB00273,DB11181,1
DB01357,DB06404,1
DB06626,DB09118,1
DB00502,DB00674,1
DB00648,DB00908,1
DB00356,DB01017,1
DB00440,DB01340,1
DB00214,DB00790,1
DB01235,DB01320,1
DB01050,DB01395,1
DB00333,DB01589,1
DB00976,DB08881,1
DB00269,DB08912,1
DB00524,DB00854,1
DB00622,DB08916,1
DB00468,DB06723,1
DB00734,DB01251,1
DB00834,DB00912,1
DB00343,DB06237,1
DB01174,DB05294,1
DB00374,DB00519,1
DB00165,DB01353,1
DB01075,DB09272,1
DB00345,DB08880,1
DB00834,DB01166,1
DB00950,DB09104,1
DB04946,DB09054,1
DB00360,DB01235,1
DB01030,DB01264,1
DB01264,DB09166,1
DB00204,DB01166,1
DB00423,DB06201,1
DB00328,DB08794,1
DB01418,DB01607,1
DB00661,DB08931,1
DB00310,DB00657,1
DB00331,DB00715,1
DB01070,DB01164,1
DB00315,DB01614,1
DB00474,DB00582,1
DB05521,DB09073,1
DB00177,DB00661,1
DB00601,DB00668,1
DB00277,DB00783,1
DB00613,DB01217,1
DB00457,DB00961,1
DB00802,DB08883,1
DB00275,DB01109,1
DB00384,DB00749,1
DB00222,DB09123,1
DB00323,DB00921,1
DB00409,DB00422,1
DB00332,DB01224,1
DB00440,DB00876,1
DB01418,DB02901,1
DB00325,DB08935,1
DB00752,DB09241,1
DB06589,DB06717,1
DB00176,DB00898,1
DB00224,DB00700,1
DB00455,DB00972,1
DB06271,DB08816,1
DB01016,DB01268,1
DB00775,DB00932,1
DB00967,DB09076,1
DB00761,DB00972,1
DB01101,DB01656,1
DB00178,DB00537,1
DB00520,DB00864,1
DB00203,DB00346,1
DB00444,DB08820,1
DB00413,DB01080,1
DB00697,DB06218,1
DB00543,DB00767,1
DB00749,DB06228,1
DB00273,DB00752,1
DB00163,DB00814,1
DB00595,DB09407,1
DB00828,DB09268,1
DB00484,DB04953,1
DB00007,DB00889,1
DB00864,DB09049,1
DB00252,DB01076,1
DB00637,DB01026,1
DB00673,DB09053,1
DB00490,DB00623,1
DB01225,DB06228,1
DB00813,DB01323,1
DB00047,DB01132,1
DB01236,DB09117,1
DB00363,DB06204,1
DB00359,DB01306,1
DB00752,DB06706,1
DB00208,DB00458,1
DB00861,DB08935,1
DB00780,DB01021,1
DB06145,DB09118,1
DB06207,DB08893,1
DB00257,DB08827,1
DB00390,DB00872,1
DB00780,DB01214,1
DB00615,DB01238,1
DB00237,DB00370,1
DB00688,DB06643,1
DB00086,DB09075,1
DB00687,DB00834,1
DB00041,DB00264,1
DB00176,DB00601,1
DB01288,DB01577,1
DB00350,DB01235,1
DB00188,DB04839,1
DB01124,DB01208,1
DB00813,DB00898,1
DB00314,DB01172,1
DB00350,DB00752,1
DB00390,DB06636,1
DB01203,DB08976,1
DB00717,DB01201,1
DB00615,DB00648,1
DB00470,DB01267,1
DB01255,DB01618,1
DB00440,DB00796,1
DB00648,DB01036,1
DB09063,DB09083,1
DB00715,DB04908,1
DB00278,DB09070,1
DB00248,DB00933,1
DB01143,DB09242,1
DB00208,DB01149,1
DB00615,DB00717,1
DB00450,DB00754,1
DB00500,DB00955,1
DB04924,DB09555,1
DB01244,DB01397,1
DB00499,DB01609,1
DB00872,DB00906,1
DB00445,DB06688,1
DB00243,DB09079,1
DB00273,DB05271,1
DB00408,DB00843,1
DB00706,DB09048,1
DB01129,DB08864,1
DB00484,DB06153,1
DB00736,DB01066,1
DB00331,DB09123,1
DB01016,DB01309,1
DB00752,DB09026,1
DB00760,DB01032,1
DB00414,DB00440,1
DB00575,DB09083,1
DB01238,DB01251,1
DB00230,DB00268,1
DB00864,DB06813,1
DB01076,DB01319,1
DB00604,DB03880,1
DB00503,DB01601,1
DB00864,DB01005,1
DB00216,DB00582,1
DB01203,DB01600,1
DB00176,DB00316,1
DB00502,DB09068,1
DB00598,DB00989,1
DB00202,DB00989,1
DB00605,DB06695,1
DB01241,DB06817,1
DB00091,DB01115,1
DB00924,DB09117,1
DB06808,DB09068,1
DB00333,DB01614,1
DB00193,DB00349,1
DB01193,DB01355,1
DB00041,DB00519,1
DB00974,DB00977,1
DB00195,DB01182,1
DB00366,DB01068,1
DB01124,DB06717,1
DB00571,DB00734,1
DB00930,DB08880,1
DB01406,DB06410,1
DB04897,DB06218,1
DB06288,DB06700,1
DB01309,DB01403,1
DB06212,DB06717,1
DB00436,DB01355,1
DB00575,DB01158,1
DB00938,DB00976,1
DB00215,DB00379,1
DB00834,DB09078,1
DB00672,DB01268,1
DB00482,DB09026,1
DB00521,DB00780,1
DB01418,DB04272,1
DB01068,DB01223,1
DB00823,DB09057,1
DB06290,DB08899,1
DB00883,DB09112,1
DB01339,DB01627,1
DB00425,DB01167,1
DB00180,DB06290,1
DB00607,DB01032,1
DB00582,DB09063,1
DB00762,DB00864,1
DB01201,DB08870,1
DB01251,DB05278,1
DB00104,DB00912,1
DB00366,DB05246,1
DB00530,DB01149,1
DB00813,DB09063,1
DB00213,DB01263,1
DB00343,DB00708,1
DB01294,DB04272,1
DB00390,DB00999,1
DB00612,DB09083,1
DB01323,DB09570,1
DB00620,DB00681,1
DB00924,DB01623,1
DB00771,DB02703,1
DB00224,DB00683,1
DB00202,DB00382,1
DB00252,DB00930,1
DB00409,DB00454,1
DB01212,DB01418,1
DB06605,DB09068,1
DB00163,DB00476,1
DB00497,DB01367,1
DB00945,DB09068,1
DB00468,DB06207,1
DB00521,DB01354,1
DB00015,DB00775,1
DB00277,DB00690,1
DB01076,DB09027,1
DB00615,DB00860,1
DB00946,DB08935,1
DB01018,DB01203,1
DB01036,DB09063,1
DB00364,DB01208,1
DB00046,DB06203,1
DB00950,DB06204,1
DB00266,DB00784,1
DB00396,DB01030,1
DB00586,DB00991,1
DB00121,DB00930,1
DB00266,DB00569,1
DB06282,DB08897,1
DB00451,DB09146,1
DB00409,DB01168,1
DB00363,DB01030,1
DB00679,DB04861,1
DB04843,DB08893,1
DB00523,DB06717,1
DB00503,DB00910,1
DB00203,DB01201,1
DB01418,DB09280,1
DB00182,DB01624,1
DB00593,DB00834,1
DB00007,DB09038,1
DB00872,DB00883,1
DB00215,DB00540,1
DB00994,DB09060,1
DB00595,DB00930,1
DB00906,DB09072,1
DB00650,DB08898,1
DB00323,DB11124,1
DB06414,DB06616,1
DB00277,DB01558,1
DB01398,DB09068,1
DB00359,DB09268,1
DB00750,DB09112,1
DB00187,DB01182,1
DB06237,DB09242,1
DB00672,DB00726,1
DB06799,DB09104,1
DB00422,DB00601,1
DB00370,DB04908,1
DB00588,DB01203,1
DB00344,DB01175,1
DB00268,DB00628,1
DB00543,DB01560,1
DB00508,DB01168,1
DB00682,DB06730,1
DB00258,DB00653,1
DB00086,DB01104,1
DB00625,DB00898,1
DB00932,DB01167,1
DB00277,DB00867,1
DB01255,DB06808,1
DB00956,DB01238,1
DB00839,DB01016,1
DB00956,DB04953,1
DB00898,DB01223,1
DB04861,DB04871,1
DB00026,DB00051,1
DB00241,DB01427,1
DB01024,DB01604,1
DB01278,DB06153,1
DB00470,DB00540,1
DB00559,DB00921,1
DB01009,DB09214,1
DB00722,DB01590,1
DB00541,DB06643,1
DB00177,DB01353,1
DB01268,DB01307,1
DB06605,DB06754,1
DB00474,DB01201,1
DB00307,DB01223,1
DB00387,DB09076,1
DB06145,DB08933,1
DB00418,DB01021,1
DB00215,DB00338,1
DB00186,DB01018,1
DB00424,DB06148,1
DB00872,DB08918,1
DB00367,DB01319,1
DB00468,DB00501,1
DB00935,DB00945,1
DB00679,DB01242,1
DB01211,DB09074,1
DB01264,DB08903,1
DB00904,DB01579,1
DB06237,DB08820,1
DB06702,DB09118,1
DB01118,DB06589,1
DB00182,DB00899,1
DB00427,DB09271,1
DB01181,DB09280,1
DB00794,DB00966,1
DB00563,DB04905,1
DB00199,DB00468,1
DB00607,DB00622,1
DB01036,DB04924,1
DB00220,DB00969,1
DB00373,DB00457,1
DB06273,DB09039,1
DB00765,DB00854,1
DB00542,DB08907,1
DB00215,DB01591,1
DB00007,DB04868,1
DB00029,DB08816,1
DB00839,DB01208,1
DB00387,DB01624,1
DB00673,DB01182,1
DB00480,DB09107,1
DB01201,DB04835,1
DB01576,DB09042,1
DB00476,DB09477,1
DB06168,DB06688,1
DB06216,DB08882,1
DB00374,DB08887,1
DB00765,DB01018,1
DB00458,DB00601,1
DB00588,DB00723,1
DB00924,DB04884,1
DB00331,DB00418,1
DB00021,DB00420,1
DB00108,DB08935,1
DB00220,DB01020,1
DB00844,DB00898,1
DB01577,DB09080,1
DB00470,DB00673,1
DB00181,DB05246,1
DB06413,DB08820,1
DB00040,DB06702,1
DB00932,DB01323,1
DB00193,DB01239,1
DB00176,DB01551,1
DB00270,DB00732,1
DB01114,DB06204,1
DB00368,DB00486,1
DB00270,DB06207,1
DB00415,DB01082,1
DB00474,DB01158,1
DB01418,DB01605,1
DB00224,DB09063,1
DB00220,DB09074,1
DB01225,DB04839,1
DB00063,DB01398,1
DB01172,DB01416,1
DB00214,DB01354,1
DB00250,DB00482,1
DB00898,DB00934,1
DB01174,DB08815,1
DB00186,DB00540,1
DB04574,DB06404,1
DB00734,DB01210,1
DB00208,DB00559,1
DB00860,DB01320,1
DB00820,DB00883,1
DB01211,DB09079,1
DB01577,DB06799,1
DB00564,DB09102,1
DB01203,DB01274,1
DB00222,DB09128,1
DB00897,DB09034,1
DB01024,DB01603,1
DB01600,DB06813,1
DB00199,DB00864,1
DB00648,DB09123,1
DB00387,DB01278,1
DB00872,DB04845,1
DB00798,DB01150,1
DB00706,DB09036,1
DB01167,DB09166,1
DB00543,DB01392,1
DB00761,DB09026,1
DB00653,DB08910,1
DB01232,DB08870,1
DB01100,DB01253,1
DB00679,DB00932,1
DB09290,DB11315,1
DB00898,DB01104,1
DB01239,DB01576,1
DB00500,DB00642,1
DB00563,DB00749,1
DB00503,DB00916,1
DB00421,DB01353,1
DB00484,DB00494,1
DB00476,DB00543,1
DB00331,DB06719,1
DB00373,DB09282,1
DB00908,DB06637,1
DB00570,DB09073,1
DB06218,DB06791,1
DB00312,DB09117,1
DB00363,DB01558,1
DB00673,DB01218,1
DB01590,DB06636,1
DB00494,DB00780,1
DB00246,DB09034,1
DB00420,DB06684,1
DB01618,DB06700,1
DB00363,DB00387,1
DB02703,DB04839,1
DB01067,DB01211,1
DB00872,DB00908,1
DB00098,DB01097,1
DB00621,DB00860,1
DB06287,DB09477,1
DB01059,DB06723,1
DB00091,DB01015,1
DB00310,DB00422,1
DB00382,DB01075,1
DB00446,DB00582,1
DB00519,DB00945,1
DB00277,DB00834,1
DB00334,DB01233,1
DB01323,DB08912,1
DB01234,DB09054,1
DB01579,DB06808,1
DB00281,DB08912,1
DB00472,DB05812,1
DB00206,DB00344,1
DB00269,DB09119,1
DB01254,DB09030,1
DB00864,DB01008,1
DB00021,DB01069,1
DB00280,DB01251,1
DB00282,DB01609,1
DB00694,DB01229,1
DB00780,DB00796,1
DB00563,DB00861,1
DB01169,DB08882,1
DB04908,DB06290,1
DB01026,DB08820,1
DB01037,DB01038,1
DB00734,DB00934,1
DB00643,DB01320,1
DB00521,DB01118,1
DB00166,DB01120,1
DB00073,DB00903,1
DB00814,DB03615,1
DB00959,DB01377,1
DB00252,DB06702,1
DB00407,DB01029,1
DB00765,DB01189,1
DB00961,DB01365,1
DB00252,DB00333,1
DB00802,DB00999,1
DB01069,DB09272,1
DB00021,DB06282,1
DB00310,DB00539,1
DB01176,DB09076,1
DB00661,DB01238,1
DB00072,DB00642,1
DB01264,DB10532,1
DB00955,DB01337,1
DB00607,DB01017,1
DB00912,DB04839,1
DB00206,DB00997,1
DB00864,DB08873,1
DB05246,DB09034,1
DB00371,DB01173,1
DB00741,DB09280,1
DB01319,DB08827,1
DB00136,DB08933,1
DB00176,DB09291,1
DB00656,DB00734,1
DB00731,DB00834,1
DB00268,DB01173,1
DB00220,DB00603,1
DB00776,DB08930,1
DB00601,DB00610,1
DB00498,DB06695,1
DB00414,DB01016,1
DB00957,DB09057,1
DB08879,DB09302,1
DB00877,DB06203,1
DB00366,DB00780,1
DB00458,DB00623,1
DB00648,DB01198,1
DB00752,DB01104,1
DB00104,DB00834,1
DB05521,DB08895,1
DB01367,DB04844,1
DB00040,DB00366,1
DB00621,DB01016,1
DB00519,DB01119,1
DB00557,DB01151,1
DB00834,DB01026,1
DB00250,DB06795,1
DB00613,DB08880,1
DB00264,DB09282,1
DB01142,DB08883,1
DB00586,DB00642,1
DB01095,DB01432,1
DB01407,DB01576,1
DB00238,DB00762,1
DB00887,DB00945,1
DB00065,DB01250,1
DB00806,DB01029,1
DB00489,DB00794,1
DB00250,DB06290,1
DB00035,DB00215,1
DB00731,DB00945,1
DB01036,DB01211,1
DB00700,DB09036,1
DB00484,DB04837,1
DB00202,DB00781,1
DB01609,DB06335,1
DB00541,DB04905,1
DB06589,DB09291,1
DB01623,DB06201,1
DB00159,DB06271,1
DB00881,DB11354,1
DB00806,DB08816,1
DB00450,DB00674,1
DB00280,DB00373,1
DB00752,DB01239,1
DB00073,DB00401,1
DB01023,DB01323,1
DB00248,DB00388,1
DB00794,DB04908,1
DB00108,DB08879,1
DB00397,DB00865,1
DB00468,DB01223,1
DB00748,DB01560,1
DB01072,DB06218,1
DB00852,DB01365,1
DB01359,DB08935,1
DB00261,DB01296,1
DB00843,DB01224,1
DB00490,DB00752,1
DB00682,DB01182,1
DB00013,DB00233,1
DB00013,DB00063,1
DB00427,DB01403,1
DB00932,DB00945,1
DB01148,DB06148,1
DB04855,DB08916,1
DB00673,DB01229,1
DB00252,DB08934,1
DB00081,DB08976,1
DB00564,DB00962,1
DB09042,DB09289,1
DB00864,DB08904,1
DB01236,DB06204,1
DB00181,DB00771,1
DB00938,DB01264,1
DB00418,DB00999,1
DB00690,DB01017,1
DB00178,DB01353,1
DB00163,DB00712,1
DB01162,DB01244,1
DB00813,DB01263,1
DB00831,DB04839,1
DB00091,DB08870,1
DB00521,DB00708,1
DB00715,DB00933,1
DB00268,DB01589,1
DB00176,DB00780,1
DB00311,DB01043,1
DB01577,DB01620,1
DB00006,DB00945,1
DB00457,DB00734,1
DB00474,DB04920,1
DB00031,DB00285,1
DB00946,DB01609,1
DB00610,DB09009,1
DB00370,DB00748,1
DB00657,DB05245,1
DB00728,DB00994,1
DB00573,DB00682,1
DB00601,DB00745,1
DB00762,DB01045,1
DB00363,DB00801,1
DB00955,DB01112,1
DB00300,DB00452,1
DB00041,DB00722,1
DB00932,DB08912,1
DB00508,DB01151,1
DB00422,DB00477,1
DB00598,DB00780,1
DB01024,DB08895,1
DB00675,DB08820,1
DB00205,DB00470,1
DB00359,DB00707,1
DB00831,DB01017,1
DB00951,DB06724,1
DB00605,DB00798,1
DB00956,DB08883,1
DB00231,DB00557,1
DB00241,DB04825,1
DB00865,DB05039,1
DB00387,DB00780,1
DB00930,DB01357,1
DB00041,DB00288,1
DB00381,DB00393,1
DB00414,DB00999,1
DB01118,DB06290,1
DB00196,DB00672,1
DB00420,DB08893,1
DB00231,DB01403,1
DB00421,DB00802,1
DB00802,DB09272,1
DB06688,DB06813,1
DB00559,DB04835,1
DB00864,DB01229,1
DB00503,DB00877,1
DB00461,DB01109,1
DB00042,DB00543,1
DB00294,DB04876,1
DB00308,DB08868,1
DB00268,DB00418,1
DB01197,DB06212,1
DB00490,DB08824,1
DB00682,DB01147,1
DB01120,DB02546,1
DB00269,DB01024,1
DB00537,DB06594,1
DB00648,DB08873,1
DB01193,DB03128,1
DB00163,DB08918,1
DB00363,DB09290,1
DB00823,DB04876,1
DB01082,DB01413,1
DB06704,DB09009,1
DB00014,DB01307,1
DB00263,DB08907,1
DB00121,DB01147,1
DB00312,DB00367,1
DB09220,DB09547,1
DB00041,DB00484,1
DB00393,DB09242,1
DB00850,DB04871,1
DB00187,DB00281,1
DB00418,DB00472,1
DB00214,DB00586,1
DB00806,DB00880,1
DB00178,DB01355,1
DB00731,DB04876,1
DB00083,DB01224,1
DB00477,DB08883,1
DB06589,DB09065,1
DB01203,DB08907,1
DB00182,DB00397,1
DB00215,DB08881,1
DB00030,DB00214,1
DB00612,DB06290,1
DB00949,DB09034,1
DB08820,DB09053,1
DB04839,DB06273,1
DB00349,DB09072,1
DB00196,DB00588,1
DB00559,DB08816,1
DB00623,DB00669,1
DB01211,DB09118,1
DB00047,DB01203,1
DB00341,DB09076,1
DB00697,DB09220,1
DB00293,DB11256,1
DB06643,DB09073,1
DB00747,DB05271,1
DB09273,DB11124,1
DB00458,DB00477,1
DB00974,DB06605,1
DB00484,DB01236,1
DB00535,DB00798,1
DB00304,DB01354,1
DB00104,DB00624,1
DB00368,DB00745,1
DB00956,DB09128,1
DB00715,DB01236,1
DB00065,DB00861,1
DB00266,DB01137,1
DB08826,DB11110,1
DB00559,DB01029,1
DB00854,DB00880,1
DB00710,DB01609,1
DB00865,DB01407,1
DB06271,DB06695,1
DB00834,DB00997,1
DB01174,DB04825,1
DB00872,DB01232,1
DB01030,DB08880,1
DB00350,DB01143,1
DB00041,DB01612,1
DB00327,DB00903,1
DB01577,DB06706,1
DB06695,DB09291,1
DB00909,DB06273,1
DB00252,DB00656,1
DB00618,DB00881,1
DB00747,DB01403,1
DB00278,DB06605,1
DB08822,DB09220,1
DB00857,DB01242,1
DB00401,DB01254,1
DB06290,DB06603,1
DB00967,DB05271,1
DB00215,DB00818,1
DB00165,DB00488,1
DB01255,DB01407,1
DB00484,DB06201,1
DB01440,DB01544,1
DB01151,DB01267,1
DB00630,DB00994,1
DB00957,DB01323,1
DB00460,DB00982,1
DB00554,DB01021,1
DB00613,DB01241,1
DB00813,DB09065,1
DB00224,DB06702,1
DB00312,DB00555,1
DB00564,DB09119,1
DB00831,DB06724,1
DB00865,DB01239,1
DB00397,DB06413,1
DB01254,DB08976,1
DB00503,DB04908,1
DB06605,DB06730,1
DB01072,DB01224,1
DB04272,DB06779,1
DB00260,DB00951,1
DB00484,DB00842,1
DB01296,DB04896,1
DB00489,DB06218,1
DB01018,DB01355,1
DB06603,DB09083,1
DB00653,DB01069,1
DB00398,DB00976,1
DB00862,DB00968,1
DB00248,DB00368,1
DB00974,DB09068,1
DB01074,DB01164,1
DB04572,DB08895,1
DB00181,DB00950,1
DB01118,DB05528,1
DB00839,DB06203,1
DB01609,DB06290,1
DB06335,DB08881,1
DB00312,DB01403,1
DB00295,DB00780,1
DB06290,DB06480,1
DB00346,DB01323,1
DB00366,DB00924,1
DB06605,DB09030,1
DB00907,DB04844,1
DB00363,DB00898,1
DB00683,DB00872,1
DB01590,DB08907,1
DB00030,DB01200,1
DB00398,DB00834,1
DB00972,DB01114,1
DB00669,DB00780,1
DB00398,DB01174,1
DB00420,DB06702,1
DB00361,DB08933,1
DB00621,DB09564,1
DB00976,DB08932,1
DB00465,DB00932,1
DB00715,DB01109,1
DB01323,DB09128,1
DB01045,DB01583,1
DB00864,DB10829,1
DB01201,DB09039,1
DB00031,DB00991,1
DB00213,DB00564,1
DB00850,DB04896,1
DB00852,DB01556,1
DB01656,DB08868,1
DB00949,DB08933,1
DB06663,DB08882,1
DB00400,DB00460,1
DB00477,DB01041,1
DB00182,DB00723,1
DB04884,DB04920,1
DB00246,DB00972,1
DB00384,DB00806,1
DB00773,DB01097,1
DB06808,DB09042,1
DB00243,DB01394,1
DB06589,DB08899,1
DB00195,DB00411,1
DB00323,DB09072,1
DB00411,DB01136,1
DB00211,DB01200,1
DB00623,DB08883,1
DB00833,DB01418,1
DB00798,DB01133,1
DB01021,DB01409,1
DB00390,DB05294,1
DB00350,DB09242,1
DB00035,DB00295,1
DB01067,DB01203,1
DB00748,DB09072,1
DB00479,DB00554,1
DB00673,DB08933,1
DB00648,DB01656,1
DB00945,DB01207,1
DB00104,DB06589,1
DB00486,DB01558,1
DB00775,DB01398,1
DB01247,DB06764,1
DB00397,DB11124,1
DB00307,DB08895,1
DB01201,DB08934,1
DB00834,DB04845,1
DB00310,DB01309,1
DB00413,DB00921,1
DB00648,DB00932,1
DB00578,DB00684,1
DB00396,DB00648,1
DB01182,DB01232,1
DB00332,DB06711,1
DB00668,DB00780,1
DB00972,DB01621,1
DB00359,DB00834,1
DB00420,DB09076,1
DB06779,DB09123,1
DB00669,DB01267,1
DB00776,DB09123,1
DB00633,DB00780,1
DB00484,DB00708,1
DB00243,DB09291,1
DB00679,DB06702,1
DB00759,DB01603,1
DB00850,DB01037,1
DB00796,DB04884,1
DB00480,DB04574,1
DB00215,DB00434,1
DB00321,DB00500,1
DB00370,DB01254,1
DB01320,DB09074,1
DB00196,DB01067,1
DB00613,DB01095,1
DB00451,DB00893,1
DB00368,DB00422,1
DB01063,DB04896,1
DB00465,DB00479,1
DB00177,DB00476,1
DB00363,DB00382,1
DB00540,DB01353,1
DB00624,DB09043,1
DB00496,DB09271,1
DB00889,DB01200,1
DB01068,DB02703,1
DB00468,DB06589,1
DB01200,DB09128,1
DB01115,DB01354,1
DB00363,DB00972,1
DB00748,DB00761,1
DB00409,DB01175,1
DB01041,DB01236,1
DB00400,DB00794,1
DB00715,DB01261,1
DB00813,DB00903,1
DB00409,DB01253,1
DB00318,DB09271,1
DB00728,DB01190,1
DB00503,DB01306,1
DB00829,DB01392,1
DB01656,DB08910,1
DB00420,DB01278,1
DB00246,DB00696,1
DB00434,DB00895,1
DB01294,DB08794,1
DB00252,DB00317,1
DB00181,DB00413,1
DB00367,DB06273,1
DB00679,DB00953,1
DB00266,DB04911,1
DB00381,DB01143,1
DB00317,DB01129,1
DB05278,DB08914,1
DB00515,DB01082,1
DB00285,DB01178,1
DB00035,DB00991,1
DB00182,DB01403,1
DB00474,DB01427,1
DB00166,DB00284,1
DB00041,DB00418,1
DB00932,DB04946,1
DB00014,DB00691,1
DB00537,DB01320,1
DB00582,DB00900,1
DB00204,DB04946,1
DB00273,DB00653,1
DB06789,DB08867,1
DB00863,DB01273,1
DB00559,DB00897,1
DB00956,DB06700,1
DB01377,DB01416,1
DB00492,DB00877,1
DB00544,DB00864,1
DB00945,DB01015,1
DB01100,DB01142,1
DB00363,DB01215,1
DB01175,DB01225,1
DB00829,DB01254,1
DB01208,DB09547,1
DB00021,DB00768,1
DB00203,DB01264,1
DB00542,DB09026,1
DB00672,DB00783,1
DB00541,DB00675,1
DB00241,DB00830,1
DB00613,DB00897,1
DB01120,DB08907,1
DB01026,DB08439,1
DB01197,DB09292,1
DB00199,DB00661,1
DB00108,DB00531,1
DB01215,DB09034,1
DB00220,DB05773,1
DB08896,DB09036,1
DB00435,DB01174,1
DB00108,DB01257,1
DB00402,DB00648,1
DB00331,DB00703,1
DB00687,DB00957,1
DB00388,DB00745,1
DB00349,DB00651,1
DB00346,DB00976,1
DB00872,DB08912,1
DB00368,DB06262,1
DB00691,DB01021,1
DB00014,DB00263,1
DB00376,DB01409,1
DB01097,DB06273,1
DB00030,DB01309,1
DB00196,DB09063,1
DB08873,DB08896,1
DB00661,DB00692,1
DB00379,DB01242,1
DB00497,DB00648,1
DB00582,DB01182,1
DB00361,DB09118,1
DB00862,DB04920,1
DB09072,DB09300,1
DB00903,DB03615,1
DB00407,DB00761,1
DB06688,DB08910,1
DB00333,DB01463,1
DB00472,DB09083,1
DB00301,DB01172,1
DB01264,DB06237,1
DB00420,DB01264,1
DB00717,DB06206,1
DB00204,DB00872,1
DB01241,DB04938,1
DB00834,DB01068,1
DB00382,DB00450,1
DB00918,DB01100,1
DB00425,DB00494,1
DB00454,DB01171,1
DB04876,DB09564,1
DB00720,DB06724,1
DB00641,DB09118,1
DB00912,DB09036,1
DB01098,DB09272,1
DB01263,DB06414,1
DB09102,DB09119,1
DB01221,DB01254,1
DB00972,DB09272,1
DB00182,DB00561,1
DB00268,DB00557,1
DB00956,DB01151,1
DB00266,DB00564,1
DB00559,DB01198,1
DB00230,DB05271,1
DB05294,DB06695,1
DB00214,DB00312,1
DB00282,DB01172,1
DB00625,DB01181,1
DB00344,DB01017,1
DB00384,DB00881,1
DB00433,DB01577,1
DB00964,DB01235,1
DB01263,DB09071,1
DB00089,DB00687,1
DB00333,DB01046,1
DB09119,DB09123,1
DB00232,DB10675,1
DB01026,DB06695,1
DB00474,DB00695,1
DB00674,DB06684,1
DB00605,DB01418,1
DB06415,DB08895,1
DB00054,DB00285,1
DB00367,DB06480,1
DB01024,DB01097,1
DB00726,DB01354,1
DB00374,DB01241,1
DB00991,DB06695,1
DB00393,DB00625,1
DB01255,DB01403,1
DB01254,DB08895,1
DB01609,DB09039,1
DB01037,DB01589,1
DB00484,DB01081,1
DB00612,DB01115,1
DB00046,DB01169,1
DB00610,DB01288,1
DB00569,DB00749,1
DB00358,DB00608,1
DB00370,DB00502,1
DB00388,DB09082,1
DB00458,DB00715,1
DB01232,DB09030,1
DB01560,DB08824,1
DB01072,DB01182,1
DB00334,DB04924,1
DB00615,DB04841,1
DB00136,DB00390,1
DB01124,DB01306,1
DB00007,DB06402,1
DB00678,DB08912,1
DB00661,DB01351,1
DB00007,DB00489,1
DB01017,DB09034,1
DB00679,DB01233,1
DB00191,DB00470,1
DB00601,DB04844,1
DB00232,DB09083,1
DB00734,DB04871,1
DB00015,DB00285,1
DB00029,DB00215,1
DB00238,DB08912,1
DB00461,DB01395,1
DB00274,DB01032,1
DB00559,DB00612,1
DB01115,DB02703,1
DB00390,DB00994,1
DB00530,DB00863,1
DB01076,DB06589,1
DB01222,DB05521,1
DB01254,DB06335,1
DB01208,DB01600,1
DB01235,DB01359,1
DB00270,DB00806,1
DB04272,DB04896,1
DB00408,DB01175,1
DB08933,DB09073,1
DB01165,DB09083,1
DB01021,DB01288,1
DB01232,DB08893,1
DB00864,DB09082,1
DB00637,DB01128,1
DB00222,DB01398,1
DB01142,DB09076,1
DB01041,DB01202,1
DB00041,DB09220,1
DB00250,DB09401,1
DB00960,DB00989,1
DB00571,DB00908,1
DB00046,DB00999,1
DB00407,DB00594,1
DB01247,DB06701,1
DB00358,DB00872,1
DB00668,DB08815,1
DB00492,DB00806,1
DB00790,DB09282,1
DB01120,DB09547,1
DB00280,DB00661,1
DB00605,DB06779,1
DB00390,DB00573,1
DB00337,DB08880,1
DB00864,DB09054,1
DB00611,DB00808,1
DB00332,DB00387,1
DB00343,DB00945,1
DB00241,DB00435,1
DB00176,DB00476,1
DB00530,DB00582,1
DB00696,DB08933,1
DB01035,DB01182,1
DB01296,DB01600,1
DB01591,DB09036,1
DB01223,DB08880,1
DB00047,DB01067,1
DB00972,DB06201,1
DB01038,DB01579,1
DB01100,DB08933,1
DB00065,DB06826,1
DB00679,DB00989,1
DB00586,DB08794,1
DB00865,DB00907,1
DB01129,DB01238,1
DB00421,DB00565,1
DB00912,DB06203,1
DB01242,DB01353,1
DB01356,DB06684,1
DB00337,DB00531,1
DB00470,DB00661,1
DB00281,DB06273,1
DB00540,DB03880,1
DB00191,DB01178,1
DB00485,DB00595,1
