,Drug1_ID,Drug2_ID,label
2258,DB00180,DB01263,1
2259,DB00007,DB06699,1
2260,DB00928,DB04817,1
2261,DB00413,DB01173,1
2262,DB00731,DB08820,1
2263,DB00682,DB08918,1
2264,DB01101,DB06218,1
2265,DB00648,DB00834,1
2266,DB00975,DB04861,1
2267,DB00949,DB01017,1
2268,DB00163,DB00498,1
2269,DB00344,DB01560,1
2270,DB00909,DB01403,1
2271,DB00494,DB09117,1
2272,DB00048,DB00054,1
2273,DB00216,DB01178,1
2274,DB00835,DB01021,1
2275,DB00573,DB01172,1
2276,DB00728,DB00798,1
2277,DB00186,DB00490,1
2278,DB00715,DB01418,1
2279,DB00420,DB01278,1
2280,DB01247,DB01623,1
2281,DB01210,DB08896,1
2282,DB00333,DB01038,1
2283,DB00193,DB00224,1
2284,DB00889,DB00934,1
2285,DB00321,DB00767,1
2286,DB00460,DB00465,1
2287,DB00433,DB00601,1
2288,DB00541,DB06688,1
2289,DB00335,DB06709,1
2290,DB00196,DB00672,1
2291,DB00608,DB00675,1
2292,DB00344,DB00413,1
2293,DB00358,DB09036,1
2294,DB00813,DB09072,1
2295,DB00875,DB08918,1
2296,DB00668,DB00937,1
2297,DB00444,DB01323,1
2298,DB00790,DB01109,1
2299,DB00349,DB00972,1
2300,DB00390,DB00503,1
2301,DB00897,DB08912,1
2302,DB00374,DB00876,1
2303,DB00280,DB01409,1
2304,DB00484,DB00752,1
2305,DB00042,DB00986,1
2306,DB00091,DB00421,1
2307,DB00325,DB00401,1
2308,DB00331,DB01224,1
2309,DB00603,DB08867,1
2310,DB01100,DB04844,1
2311,DB01016,DB01238,1
2312,DB02901,DB06663,1
2313,DB00950,DB09104,1
2314,DB00224,DB01624,1
2315,DB01076,DB08820,1
2316,DB00653,DB01017,1
2317,DB00921,DB08873,1
2318,DB00333,DB00900,1
2319,DB00991,DB06779,1
2320,DB00341,DB00761,1
2321,DB09063,DB09073,1
2322,DB00557,DB01219,1
2323,DB00051,DB00091,1
2324,DB01030,DB01167,1
2325,DB00571,DB09027,1
2326,DB00691,DB00697,1
2327,DB00472,DB09053,1
2328,DB00502,DB00765,1
2329,DB00035,DB08918,1
2330,DB00907,DB01182,1
2331,DB01072,DB01076,1
2332,DB01309,DB06788,1
2333,DB00738,DB08912,1
2334,DB00449,DB01200,1
2335,DB00391,DB06702,1
2336,DB00091,DB02703,1
2337,DB00734,DB04844,1
2338,DB01224,DB06684,1
2339,DB00477,DB00656,1
2340,DB00476,DB09039,1
2341,DB00215,DB09330,1
2342,DB01072,DB09118,1
2343,DB01285,DB09067,1
2344,DB01323,DB06145,1
2345,DB00246,DB00918,1
2346,DB00233,DB01398,1
2347,DB00628,DB01609,1
2348,DB00959,DB01021,1
2349,DB00673,DB00682,1
2350,DB00524,DB00531,1
2351,DB06413,DB09042,1
2352,DB00696,DB01624,1
2353,DB00956,DB01351,1
2354,DB00503,DB00829,1
2355,DB00030,DB00877,1
2356,DB00598,DB09009,1
2357,DB00227,DB04905,1
2358,DB01247,DB04924,1
2359,DB00199,DB00541,1
2360,DB00749,DB03615,1
2361,DB00015,DB01600,1
2362,DB00208,DB00686,1
2363,DB01167,DB01218,1
2364,DB04861,DB04868,1
2365,DB00331,DB00834,1
2366,DB00598,DB00752,1
2367,DB00091,DB01590,1
2368,DB00333,DB01558,1
2369,DB04843,DB06148,1
2370,DB00613,DB00834,1
2371,DB00564,DB01238,1
2372,DB06643,DB08870,1
2373,DB00458,DB01624,1
2374,DB01201,DB06817,1
2375,DB00404,DB01319,1
2376,DB00734,DB01168,1
2377,DB06168,DB08895,1
2378,DB00952,DB01239,1
2379,DB00413,DB00753,1
2380,DB01166,DB06228,1
2381,DB00263,DB01418,1
2382,DB00072,DB01281,1
2383,DB01233,DB01356,1
2384,DB00381,DB00956,1
2385,DB01018,DB06273,1
2386,DB00361,DB00872,1
2387,DB01208,DB09043,1
2388,DB00204,DB00374,1
2389,DB00063,DB01109,1
2390,DB00304,DB01309,1
2391,DB00393,DB06636,1
2392,DB00806,DB09242,1
2393,DB00224,DB06616,1
2394,DB01219,DB09048,1
2395,DB00588,DB09054,1
2396,DB00316,DB01021,1
2397,DB00486,DB00610,1
2398,DB00752,DB01214,1
2399,DB00461,DB00994,1
2400,DB00414,DB00695,1
2401,DB00653,DB00720,1
2402,DB01211,DB09074,1
2403,DB00346,DB01319,1
2404,DB00418,DB00603,1
2405,DB01032,DB01399,1
2406,DB01173,DB01224,1
2407,DB06795,DB09112,1
2408,DB00484,DB01355,1
2409,DB00243,DB00622,1
2410,DB00363,DB08897,1
2411,DB00338,DB00884,1
2412,DB00752,DB00912,1
2413,DB00850,DB01071,1
2414,DB00196,DB00401,1
2415,DB00346,DB00935,1
2416,DB00344,DB00409,1
2417,DB08883,DB09117,1
2418,DB01166,DB06605,1
2419,DB00794,DB08883,1
2420,DB00790,DB00876,1
2421,DB04837,DB09271,1
2422,DB00921,DB01072,1
2423,DB00474,DB00727,1
2424,DB00177,DB01193,1
2425,DB00612,DB08933,1
2426,DB00712,DB00790,1
2427,DB08899,DB09063,1
2428,DB00584,DB01392,1
2429,DB04868,DB05521,1
2430,DB00086,DB00328,1
2431,DB00993,DB01656,1
2432,DB06414,DB08873,1
2433,DB00500,DB00715,1
2434,DB00244,DB00863,1
2435,DB00263,DB01306,1
2436,DB00187,DB00280,1
2437,DB00501,DB01118,1
2438,DB00747,DB09117,1
2439,DB00220,DB00717,1
2440,DB01024,DB09123,1
2441,DB00695,DB00780,1
2442,DB00047,DB01276,1
2443,DB00758,DB09053,1
2444,DB01109,DB09067,1
2445,DB01220,DB09268,1
2446,DB00305,DB01656,1
2447,DB00768,DB00921,1
2448,DB02546,DB08882,1
2449,DB00215,DB00391,1
2450,DB00976,DB08870,1
2451,DB00622,DB01220,1
2452,DB04855,DB08933,1
2453,DB00976,DB08865,1
2454,DB00661,DB01397,1
2455,DB00559,DB00773,1
2456,DB00604,DB00872,1
2457,DB00582,DB09039,1
2458,DB00263,DB06799,1
2459,DB01359,DB09220,1
2460,DB00573,DB01109,1
2461,DB00269,DB00860,1
2462,DB00524,DB01119,1
2463,DB00396,DB08870,1
2464,DB00254,DB11354,1
2465,DB01196,DB06724,1
2466,DB01264,DB09054,1
2467,DB00388,DB00816,1
2468,DB00605,DB00798,1
2469,DB00761,DB11181,1
2470,DB00794,DB09061,1
2471,DB00938,DB06714,1
2472,DB00359,DB00834,1
2473,DB01167,DB09083,1
2474,DB00774,DB01192,1
2475,DB00206,DB00541,1
2476,DB01113,DB01235,1
2477,DB00691,DB09242,1
2478,DB01255,DB06723,1
2479,DB00450,DB00794,1
2480,DB00679,DB00972,1
2481,DB00476,DB00975,1
2482,DB00956,DB01075,1
2483,DB01217,DB04574,1
2484,DB00569,DB06605,1
2485,DB00213,DB09280,1
2486,DB01037,DB01192,1
2487,DB00673,DB00877,1
2488,DB01012,DB04844,1
2489,DB00042,DB00209,1
2490,DB00269,DB06480,1
2491,DB00557,DB00564,1
2492,DB00752,DB04861,1
2493,DB00476,DB00946,1
2494,DB01233,DB01624,1
2495,DB00363,DB01087,1
2496,DB01167,DB06414,1
2497,DB01560,DB06799,1
2498,DB00752,DB09274,1
2499,DB00752,DB06701,1
2500,DB00041,DB00678,1
2501,DB00976,DB09036,1
2502,DB00802,DB06717,1
2503,DB00857,DB04861,1
2504,DB00773,DB08895,1
2505,DB00421,DB01355,1
2506,DB01211,DB04841,1
2507,DB00997,DB08933,1
2508,DB00387,DB00956,1
2509,DB01558,DB06204,1
2510,DB00214,DB00862,1
2511,DB00503,DB00661,1
2512,DB00524,DB00657,1
2513,DB01016,DB06203,1
2514,DB00312,DB01359,1
2515,DB00186,DB08900,1
2516,DB00474,DB00661,1
2517,DB01306,DB06788,1
2518,DB00479,DB01415,1
2519,DB06271,DB06605,1
2520,DB01278,DB01403,1
2521,DB01623,DB08893,1
2522,DB00653,DB01595,1
2523,DB00500,DB04865,1
2524,DB00677,DB01242,1
2525,DB00501,DB06702,1
2526,DB00650,DB08898,1
2527,DB01120,DB04946,1
2528,DB00470,DB00844,1
2529,DB00622,DB00976,1
2530,DB00470,DB01320,1
2531,DB00363,DB00726,1
2532,DB00325,DB08935,1
2533,DB00672,DB09128,1
2534,DB00268,DB00748,1
2535,DB00273,DB00875,1
2536,DB00349,DB01392,1
2537,DB01026,DB01181,1
2538,DB00220,DB01223,1
2539,DB01018,DB08883,1
2540,DB00177,DB01020,1
2541,DB01264,DB06212,1
2542,DB00476,DB01100,1
2543,DB00186,DB00748,1
2544,DB00191,DB01255,1
2545,DB00425,DB00450,1
2546,DB00266,DB00567,1
2547,DB01219,DB06717,1
2548,DB00893,DB01129,1
2549,DB01037,DB06144,1
2550,DB00243,DB08827,1
2551,DB00295,DB00950,1
2552,DB00363,DB05015,1
2553,DB01026,DB01136,1
2554,DB00214,DB01398,1
2555,DB00794,DB09074,1
2556,DB00042,DB00420,1
2557,DB01367,DB01560,1
2558,DB00181,DB00898,1
2559,DB00331,DB00909,1
2560,DB00528,DB01045,1
2561,DB00191,DB01178,1
2562,DB01020,DB09073,1
2563,DB00214,DB00476,1
2564,DB00318,DB01151,1
2565,DB01037,DB06288,1
2566,DB00489,DB09083,1
2567,DB00454,DB00875,1
2568,DB01215,DB01232,1
2569,DB00186,DB01320,1
2570,DB00270,DB02703,1
2571,DB00333,DB09083,1
2572,DB00938,DB01291,1
2573,DB00854,DB06767,1
2574,DB00163,DB00788,1
2575,DB00590,DB09036,1
2576,DB00220,DB00531,1
2577,DB01224,DB05521,1
2578,DB00603,DB00625,1
2579,DB00503,DB01156,1
2580,DB01024,DB01656,1
2581,DB00618,DB01000,1
2582,DB00081,DB00266,1
2583,DB00988,DB01064,1
2584,DB00738,DB00912,1
2585,DB00656,DB01063,1
2586,DB00425,DB01403,1
2587,DB00224,DB00641,1
2588,DB00367,DB00672,1
2589,DB01167,DB01320,1
2590,DB00672,DB04876,1
2591,DB00333,DB01553,1
2592,DB00434,DB06684,1
2593,DB00196,DB01264,1
2594,DB00956,DB01242,1
2595,DB00159,DB00201,1
2596,DB01119,DB01136,1
2597,DB08883,DB08912,1
2598,DB00586,DB01418,1
2599,DB01119,DB04876,1
2600,DB00784,DB00864,1
2601,DB00938,DB11124,1
2602,DB00559,DB00865,1
2603,DB00289,DB00668,1
2604,DB01356,DB04884,1
2605,DB00482,DB01208,1
2606,DB00191,DB01038,1
2607,DB00539,DB01201,1
2608,DB00734,DB00765,1
2609,DB00501,DB01171,1
2610,DB00196,DB01184,1
2611,DB00601,DB00921,1
2612,DB00230,DB00898,1
2613,DB00178,DB00484,1
2614,DB00455,DB01232,1
2615,DB01278,DB09300,1
2616,DB00708,DB06767,1
2617,DB00196,DB04845,1
2618,DB00490,DB01168,1
2619,DB00384,DB00788,1
2620,DB00341,DB00765,1
2621,DB00007,DB00502,1
2622,DB00697,DB00863,1
2623,DB00715,DB00784,1
2624,DB04272,DB06700,1
2625,DB00350,DB00806,1
2626,DB00559,DB00590,1
2627,DB00241,DB01054,1
2628,DB00541,DB08873,1
2629,DB00945,DB01380,1
2630,DB00470,DB06216,1
2631,DB00425,DB00593,1
2632,DB00203,DB09065,1
2633,DB00201,DB00277,1
2634,DB00280,DB00624,1
2635,DB00222,DB00334,1
2636,DB00237,DB04920,1
2637,DB00897,DB09118,1
2638,DB01238,DB06201,1
2639,DB00250,DB01435,1
2640,DB00503,DB08914,1
2641,DB00224,DB01048,1
2642,DB06268,DB08895,1
2643,DB00749,DB00790,1
2644,DB00864,DB05521,1
2645,DB01109,DB08918,1
2646,DB01364,DB06767,1
2647,DB00009,DB01050,1
2648,DB01037,DB01356,1
2649,DB00243,DB00541,1
2650,DB00512,DB00788,1
2651,DB01320,DB11256,1
2652,DB00333,DB01173,1
2653,DB00477,DB00726,1
2654,DB00334,DB06700,1
2655,DB00098,DB01097,1
2656,DB00951,DB01201,1
2657,DB00310,DB01192,1
2658,DB00378,DB06822,1
2659,DB01359,DB03128,1
2660,DB00752,DB01124,1
2661,DB00215,DB00408,1
2662,DB00932,DB01175,1
2663,DB00622,DB06273,1
2664,DB00181,DB00771,1
2665,DB00035,DB00476,1
2666,DB00575,DB01173,1
2667,DB00497,DB00611,1
2668,DB00514,DB00752,1
2669,DB00482,DB09295,1
2670,DB00327,DB09117,1
2671,DB04842,DB06684,1
2672,DB00843,DB06808,1
2673,DB00007,DB01036,1
2674,DB00182,DB06701,1
2675,DB00673,DB05109,1
2676,DB00480,DB01097,1
2677,DB00321,DB09009,1
2678,DB00503,DB01095,1
2679,DB00204,DB00503,1
2680,DB06203,DB08912,1
2681,DB00494,DB06204,1
2682,DB00070,DB00687,1
2683,DB01224,DB08873,1
2684,DB00307,DB00317,1
2685,DB00486,DB01577,1
2686,DB00252,DB01058,1
2687,DB00408,DB01021,1
2688,DB00553,DB09274,1
2689,DB00374,DB00957,1
2690,DB00850,DB01041,1
2691,DB00956,DB09065,1
2692,DB01109,DB08935,1
2693,DB08882,DB09063,1
2694,DB01041,DB04574,1
2695,DB09282,DB09477,1
2696,DB00331,DB00794,1
2697,DB01064,DB06706,1
2698,DB01242,DB09242,1
2699,DB00216,DB00767,1
2700,DB00618,DB08795,1
2701,DB01100,DB06290,1
2702,DB01168,DB06148,1
2703,DB00648,DB09061,1
2704,DB01050,DB01208,1
2705,DB00091,DB00252,1
2706,DB00275,DB00790,1
2707,DB01355,DB04920,1
2708,DB00851,DB00864,1
2709,DB00363,DB00379,1
2710,DB00461,DB04272,1
2711,DB00731,DB01398,1
2712,DB00222,DB01264,1
2713,DB00222,DB01045,1
2714,DB00310,DB00687,1
2715,DB00668,DB01307,1
2716,DB00503,DB01323,1
2717,DB06271,DB06779,1
2718,DB00790,DB11354,1
2719,DB00788,DB01082,1
2720,DB04868,DB06273,1
2721,DB00499,DB01323,1
2722,DB00031,DB00682,1
2723,DB00204,DB00916,1
2724,DB00315,DB00831,1
2725,DB00457,DB00884,1
2726,DB00202,DB06696,1
2727,DB00387,DB00486,1
2728,DB00218,DB01071,1
2729,DB01076,DB06273,1
2730,DB01365,DB09042,1
2731,DB00270,DB01353,1
2732,DB00278,DB01225,1
2733,DB01174,DB09128,1
2734,DB00046,DB00903,1
2735,DB00683,DB01381,1
2736,DB00450,DB00540,1
2737,DB01181,DB09119,1
2738,DB00224,DB06684,1
2739,DB01609,DB09039,1
2740,DB00387,DB00747,1
2741,DB00363,DB01201,1
2742,DB00834,DB01023,1
2743,DB06287,DB06335,1
2744,DB00398,DB08873,1
2745,DB00479,DB00814,1
2746,DB00159,DB00823,1
2747,DB00749,DB00930,1
2748,DB00651,DB00988,1
2749,DB00370,DB00831,1
2750,DB00924,DB06148,1
2751,DB01129,DB06589,1
2752,DB06684,DB08865,1
2753,DB00266,DB06701,1
2754,DB00976,DB01076,1
2755,DB01319,DB01609,1
2756,DB00860,DB03793,1
2757,DB05521,DB09030,1
2758,DB00436,DB01124,1
2759,DB01267,DB09280,1
2760,DB00486,DB01075,1
2761,DB00187,DB01235,1
2762,DB00193,DB00391,1
2763,DB00452,DB01416,1
2764,DB00315,DB01463,1
2765,DB00684,DB00739,1
2766,DB00042,DB01142,1
2767,DB00783,DB06271,1
2768,DB04574,DB06777,1
2769,DB00409,DB00715,1
2770,DB00983,DB06707,1
2771,DB00474,DB08822,1
2772,DB00409,DB00674,1
2773,DB01247,DB09289,1
2774,DB00204,DB00529,1
2775,DB00765,DB00950,1
2776,DB00474,DB01210,1
2777,DB00752,DB01367,1
2778,DB00615,DB09083,1
2779,DB00594,DB00862,1
2780,DB00909,DB01254,1
2781,DB00652,DB00695,1
2782,DB04924,DB11315,1
2783,DB00259,DB00396,1
2784,DB00864,DB04905,1
2785,DB00176,DB01398,1
2786,DB00081,DB00946,1
2787,DB00334,DB00897,1
2788,DB00309,DB00705,1
2789,DB01026,DB09166,1
2790,DB00830,DB06711,1
2791,DB00710,DB03615,1
2792,DB04817,DB05015,1
2793,DB00436,DB08882,1
2794,DB00864,DB09054,1
2795,DB01319,DB06817,1
2796,DB00732,DB01111,1
2797,DB01045,DB09063,1
2798,DB00204,DB09083,1
2799,DB00063,DB00932,1
2800,DB00555,DB04953,1
2801,DB00700,DB09282,1
2802,DB01194,DB01264,1
2803,DB00108,DB06643,1
2804,DB01309,DB04946,1
2805,DB00477,DB06288,1
2806,DB09073,DB09401,1
2807,DB00908,DB09104,1
2808,DB00312,DB08907,1
2809,DB00041,DB00769,1
2810,DB00166,DB11093,1
2811,DB01151,DB09272,1
2812,DB00393,DB06717,1
2813,DB00206,DB09282,1
2814,DB00227,DB09063,1
2815,DB00215,DB08893,1
2816,DB00603,DB01251,1
2817,DB00208,DB01624,1
2818,DB00181,DB01224,1
2819,DB00107,DB00929,1
2820,DB00315,DB00850,1
2821,DB00191,DB00935,1
2822,DB00736,DB08931,1
2823,DB00150,DB00715,1
2824,DB00252,DB01182,1
2825,DB01024,DB08895,1
2826,DB01016,DB01276,1
2827,DB00672,DB08907,1
2828,DB00216,DB04842,1
2829,DB00035,DB01600,1
2830,DB00243,DB04868,1
2831,DB01174,DB01254,1
2832,DB00337,DB00398,1
2833,DB01067,DB06335,1
2834,DB00830,DB11124,1
2835,DB00773,DB06688,1
2836,DB00573,DB04272,1
2837,DB00615,DB01238,1
2838,DB00673,DB05773,1
2839,DB06724,DB08930,1
2840,DB01149,DB04908,1
2841,DB00683,DB01232,1
2842,DB00528,DB09104,1
2843,DB01176,DB01403,1
2844,DB00493,DB00682,1
2845,DB00465,DB00502,1
2846,DB00648,DB01223,1
2847,DB01118,DB01182,1
2848,DB00193,DB00484,1
2849,DB00930,DB01600,1
2850,DB00211,DB01365,1
2851,DB01363,DB06262,1
2852,DB00224,DB00637,1
2853,DB00543,DB01178,1
2854,DB01024,DB09104,1
2855,DB00202,DB06204,1
2856,DB00678,DB01235,1
2857,DB06754,DB09053,1
2858,DB00208,DB00675,1
2859,DB00624,DB00635,1
2860,DB00333,DB00564,1
2861,DB00932,DB01600,1
2862,DB00468,DB00651,1
2863,DB01232,DB08870,1
2864,DB00457,DB01244,1
2865,DB00413,DB00897,1
2866,DB00738,DB01307,1
2867,DB01224,DB08912,1
2868,DB00496,DB00761,1
2869,DB06290,DB09118,1
2870,DB00497,DB09073,1
2871,DB00569,DB01088,1
2872,DB00333,DB04842,1
2873,DB00938,DB09009,1
2874,DB01045,DB08932,1
2875,DB00176,DB00316,1
2876,DB00418,DB01173,1
2877,DB00420,DB00953,1
2878,DB00619,DB09039,1
2879,DB01586,DB04574,1
2880,DB01200,DB06663,1
2881,DB05271,DB06690,1
2882,DB00343,DB09128,1
2883,DB00295,DB00486,1
2884,DB01167,DB04938,1
2885,DB00390,DB00571,1
2886,DB06616,DB09291,1
2887,DB00368,DB01193,1
2888,DB00182,DB09082,1
2889,DB00421,DB00802,1
2890,DB01100,DB08933,1
2891,DB00422,DB01100,1
2892,DB00572,DB01367,1
2893,DB00428,DB01097,1
2894,DB00690,DB00765,1
2895,DB00490,DB05271,1
2896,DB01002,DB01232,1
2897,DB00408,DB00934,1
2898,DB01380,DB08914,1
2899,DB00243,DB09054,1
2900,DB01037,DB01463,1
2901,DB08895,DB09113,1
2902,DB00450,DB09128,1
2903,DB00865,DB01618,1
2904,DB00518,DB00564,1
2905,DB00503,DB00541,1
2906,DB00378,DB01418,1
2907,DB00503,DB06589,1
2908,DB00675,DB08893,1
2909,DB00313,DB00477,1
2910,DB00344,DB04884,1
2911,DB00615,DB01351,1
2912,DB09068,DB11133,1
2913,DB00608,DB04861,1
2914,DB00997,DB08895,1
2915,DB00661,DB04908,1
2916,DB00808,DB09220,1
2917,DB00489,DB08868,1
2918,DB01232,DB08907,1
2919,DB01254,DB04845,1
2920,DB00396,DB01418,1
2921,DB00073,DB00695,1
2922,DB00952,DB01100,1
2923,DB01235,DB04861,1
2924,DB01264,DB02703,1
2925,DB00472,DB00697,1
2926,DB00030,DB06710,1
2927,DB00204,DB01036,1
2928,DB00073,DB00363,1
2929,DB01320,DB09027,1
2930,DB00700,DB01026,1
2931,DB01251,DB09123,1
2932,DB00924,DB08893,1
2933,DB00864,DB08882,1
2934,DB00500,DB01203,1
2935,DB00712,DB03615,1
2936,DB00193,DB01037,1
2937,DB00573,DB03619,1
2938,DB00727,DB08931,1
2939,DB00188,DB01174,1
2940,DB00252,DB00625,1
2941,DB00370,DB09036,1
2942,DB00752,DB05039,1
2943,DB00593,DB01323,1
2944,DB00559,DB05294,1
2945,DB00047,DB00621,1
2946,DB00318,DB09290,1
2947,DB00215,DB00673,1
2948,DB00549,DB00682,1
2949,DB00388,DB00422,1
2950,DB00159,DB06779,1
2951,DB00675,DB01156,1
2952,DB00014,DB04946,1
2953,DB01023,DB01045,1
2954,DB00427,DB09272,1
2955,DB00880,DB01354,1
2956,DB01030,DB09053,1
2957,DB00615,DB09061,1
2958,DB00723,DB11124,1
2959,DB00204,DB00321,1
2960,DB00007,DB08903,1
2961,DB00368,DB09082,1
2962,DB00220,DB01166,1
2963,DB00331,DB01601,1
2964,DB00070,DB00635,1
2965,DB08864,DB08873,1
2966,DB00396,DB09036,1
2967,DB00470,DB05246,1
2968,DB00872,DB05521,1
2969,DB00575,DB01355,1
2970,DB00264,DB08976,1
2971,DB06237,DB09036,1
2972,DB00452,DB01415,1
2973,DB00946,DB01104,1
2974,DB00784,DB00930,1
2975,DB00818,DB01041,1
2976,DB00425,DB00754,1
2977,DB00484,DB00854,1
2978,DB01193,DB01551,1
2979,DB00418,DB00783,1
2980,DB00344,DB00816,1
2981,DB01264,DB08873,1
2982,DB00007,DB00557,1
2983,DB00344,DB01063,1
2984,DB00752,DB01393,1
2985,DB00723,DB01551,1
2986,DB00343,DB01158,1
2987,DB00682,DB06206,1
2988,DB00206,DB01173,1
2989,DB00391,DB04844,1
2990,DB01198,DB01254,1
2991,DB00073,DB01193,1
2992,DB00166,DB00412,1
2993,DB00224,DB00398,1
2994,DB01035,DB01264,1
2995,DB00457,DB00484,1
2996,DB00956,DB01142,1
2997,DB00672,DB01277,1
2998,DB00677,DB01357,1
2999,DB00046,DB00834,1
3000,DB01220,DB05521,1
3001,DB00035,DB00844,1
3002,DB00762,DB08912,1
3003,DB00086,DB08813,1
3004,DB00864,DB01268,1
3005,DB04841,DB09407,1
3006,DB00181,DB00653,1
3007,DB00564,DB00625,1
3008,DB00252,DB00731,1
3009,DB00749,DB06779,1
3010,DB00838,DB09067,1
3011,DB06273,DB09039,1
3012,DB01023,DB09407,1
3013,DB06271,DB09539,1
3014,DB00188,DB00648,1
3015,DB00497,DB01609,1
3016,DB00136,DB00653,1
3017,DB00648,DB00773,1
3018,DB00382,DB00768,1
3019,DB00367,DB01276,1
3020,DB00472,DB09083,1
3021,DB00831,DB01253,1
3022,DB00648,DB00656,1
3023,DB00208,DB01242,1
3024,DB00697,DB00780,1
3025,DB01589,DB08900,1
3026,DB00367,DB08914,1
3027,DB00765,DB01198,1
3028,DB02703,DB09143,1
3029,DB00224,DB00470,1
3030,DB00782,DB09272,1
3031,DB00503,DB01114,1
3032,DB01101,DB08439,1
3033,DB00413,DB00425,1
3034,DB08935,DB09075,1
3035,DB00780,DB01309,1
3036,DB06723,DB09027,1
3037,DB06695,DB09065,1
3038,DB00230,DB00492,1
3039,DB00041,DB00178,1
3040,DB00864,DB10829,1
3041,DB00682,DB00763,1
3042,DB00382,DB01136,1
3043,DB00564,DB09053,1
3044,DB00007,DB09066,1
3045,DB00177,DB00407,1
3046,DB00831,DB00934,1
3047,DB01609,DB08816,1
3048,DB00213,DB01171,1
3049,DB01171,DB04842,1
3050,DB00224,DB00531,1
3051,DB00054,DB00573,1
3052,DB05679,DB06688,1
3053,DB01015,DB01033,1
3054,DB01224,DB01307,1
3055,DB00757,DB06204,1
3056,DB00213,DB00224,1
3057,DB00258,DB01021,1
3058,DB00425,DB08883,1
3059,DB00569,DB08794,1
3060,DB00843,DB01100,1
3061,DB00193,DB00656,1
3062,DB01177,DB04817,1
3063,DB00343,DB09036,1
3064,DB00908,DB04905,1
3065,DB00531,DB01021,1
3066,DB00717,DB01276,1
3067,DB00748,DB06204,1
3068,DB00834,DB01251,1
3069,DB00246,DB00490,1
3070,DB00030,DB01016,1
3071,DB00759,DB06273,1
3072,DB00449,DB00935,1
3073,DB00388,DB09288,1
3074,DB00557,DB01560,1
3075,DB00422,DB00622,1
3076,DB01319,DB06605,1
3077,DB00945,DB09477,1
3078,DB01021,DB01285,1
3079,DB00300,DB09027,1
3080,DB00007,DB00916,1
3081,DB00730,DB01611,1
3082,DB00486,DB06204,1
3083,DB00252,DB00755,1
3084,DB00295,DB00737,1
3085,DB00688,DB01605,1
3086,DB01394,DB04905,1
3087,DB00585,DB08912,1
3088,DB00408,DB00924,1
3089,DB00564,DB08933,1
3090,DB00503,DB09075,1
3091,DB00220,DB09143,1
3092,DB00237,DB00454,1
3093,DB09034,DB09118,1
3094,DB00475,DB00484,1
3095,DB08881,DB09063,1
3096,DB00621,DB06335,1
3097,DB00206,DB01143,1
3098,DB00176,DB01200,1
3099,DB01026,DB06335,1
3100,DB00206,DB01193,1
3101,DB00268,DB04844,1
3102,DB00502,DB00675,1
3103,DB00796,DB08935,1
3104,DB00958,DB06688,1
3105,DB00289,DB00867,1
3106,DB00196,DB00908,1
3107,DB00335,DB00734,1
3108,DB01595,DB05271,1
3109,DB00046,DB00877,1
3110,DB00945,DB01277,1
3111,DB00285,DB00749,1
3112,DB00031,DB06271,1
3113,DB01171,DB01624,1
3114,DB00612,DB00834,1
3115,DB00648,DB00959,1
3116,DB01120,DB06287,1
3117,DB08822,DB09220,1
3118,DB00564,DB00586,1
3119,DB00344,DB06148,1
3120,DB01174,DB09054,1
3121,DB01614,DB09042,1
3122,DB00270,DB01397,1
3123,DB00528,DB01377,1
3124,DB00193,DB00384,1
3125,DB00594,DB01355,1
3126,DB00204,DB00257,1
3127,DB00484,DB00486,1
3128,DB00241,DB01577,1
3129,DB00468,DB06717,1
3130,DB00470,DB00723,1
3131,DB01011,DB01320,1
3132,DB06203,DB09128,1
3133,DB01174,DB11256,1
3134,DB00206,DB09075,1
3135,DB01017,DB09268,1
3136,DB00470,DB00921,1
3137,DB00216,DB08933,1
3138,DB00850,DB01247,1
3139,DB00214,DB00861,1
3140,DB00366,DB06282,1
3141,DB01261,DB09280,1
3142,DB00908,DB01601,1
3143,DB00420,DB04871,1
3144,DB00582,DB08867,1
3145,DB00484,DB00692,1
3146,DB00530,DB01254,1
3147,DB01618,DB04871,1
3148,DB01176,DB08893,1
3149,DB00653,DB01263,1
3150,DB00864,DB01026,1
3151,DB02703,DB06603,1
3152,DB00042,DB00752,1
3153,DB00458,DB00765,1
3154,DB01167,DB01267,1
3155,DB00563,DB00864,1
3156,DB00335,DB00468,1
3157,DB00211,DB00745,1
3158,DB00422,DB01023,1
3159,DB00497,DB00524,1
3160,DB00582,DB01008,1
3161,DB00177,DB00883,1
3162,DB00731,DB02703,1
3163,DB00450,DB01168,1
3164,DB00433,DB00460,1
3165,DB00898,DB01551,1
3166,DB01201,DB09030,1
3167,DB00252,DB00872,1
3168,DB01026,DB08873,1
3169,DB00775,DB03619,1
3170,DB00681,DB00741,1
3171,DB01624,DB09054,1
3172,DB00188,DB00379,1
3173,DB00035,DB00708,1
3174,DB00414,DB00687,1
3175,DB00448,DB00893,1
3176,DB01238,DB06717,1
3177,DB00465,DB00715,1
3178,DB00165,DB01353,1
3179,DB00246,DB01307,1
3180,DB00374,DB01104,1
3181,DB00780,DB01224,1
3182,DB00966,DB09026,1
3183,DB00684,DB01604,1
3184,DB00977,DB09119,1
3185,DB01142,DB06808,1
3186,DB00021,DB04843,1
3187,DB00862,DB04920,1
3188,DB01082,DB01415,1
3189,DB01551,DB09273,1
