,Protein1_ID,Protein2_ID,label
3121,8553,348093,1
3122,80258,221184,1
3123,9111,493829,1
3124,29922,388324,1
3125,3887,375791,1
3126,64061,84984,1
3127,7325,91445,1
3128,166,51324,1
3129,429,29978,1
3130,3881,55080,1
3131,862,3212,1
3132,29775,100131997,1
3133,9240,55209,1
3134,5252,80823,1
3135,1491,8434,1
3136,64170,79005,1
3137,6273,6273,1
3138,3801,91156,1
3139,23774,54764,1
3140,7431,167838,1
3141,284352,348093,1
3142,3881,8736,1
3143,26511,84445,1
3144,54472,146691,1
3145,81850,147525,1
3146,10204,23636,1
3147,8548,51550,1
3148,3736,6449,1
3149,80823,254187,1
3150,1962,64395,1
3151,3801,54535,1
3152,80022,163071,1
3153,4223,387267,1
3154,23281,146540,1
3155,6911,9095,1
3156,337968,388324,1
3157,1364,286827,1
3158,3224,23542,1
3159,3383,386681,1
3160,92595,220082,1
3161,22924,441273,1
3162,468,1054,1
3163,154796,342574,1
3164,9028,55697,1
3165,85294,126069,1
3166,23641,220136,1
3167,4223,161514,1
3168,29922,388701,1
3169,211,23242,1
3170,4110,22980,1
3171,55093,57727,1
3172,4841,55269,1
3173,2316,53918,1
3174,10482,29979,1
3175,189,3881,1
3176,284365,337968,1
3177,57532,81850,1
3178,9929,54507,1
3179,655,386683,1
3180,10320,11284,1
3181,3851,27229,1
3182,7481,386682,1
3183,7702,84304,1
3184,55297,55297,1
3185,4223,200634,1
3186,7205,399947,1
3187,9119,9146,1
3188,4336,85294,1
3189,3801,11140,1
3190,10254,29979,1
3191,23281,51655,1
3192,170626,353140,1
3193,7186,9459,1
3194,29775,58500,1
3195,166,8456,1
3196,1400,1809,1
3197,112399,140893,1
3198,4355,64130,1
3199,3848,3886,1
3200,5092,5092,1
3201,3087,85294,1
3202,60468,159686,1
3203,114991,359787,1
3204,5685,10320,1
3205,10567,29886,1
3206,56947,81622,1
3207,5626,55502,1
3208,23034,57763,1
3209,84914,440295,1
3210,3881,399693,1
3211,785,79839,1
3212,3885,8543,1
3213,10020,386683,1
3214,6804,401152,1
3215,1656,57568,1
3216,9119,91694,1
3217,84959,84959,1
3218,5300,386682,1
3219,3860,9119,1
3220,23281,153769,1
3221,1670,4223,1
3222,9802,10477,1
3223,84616,375791,1
3224,665,64102,1
3225,3801,84080,1
3226,27342,339834,1
3227,196374,342574,1
3228,9586,146664,1
3229,4194,80317,1
3230,78990,81603,1
3231,3853,3880,1
3232,9094,348093,1
3233,5307,9666,1
3234,166,84445,1
3235,3093,5080,1
3236,353140,386682,1
3237,114088,143884,1
3238,6804,151393,1
3239,55337,55337,1
3240,5252,80258,1
3241,56477,414301,1
3242,23371,401296,1
3243,1207,27258,1
3244,4188,283985,1
3245,5754,81850,1
3246,5129,8379,1
3247,1725,6133,1
3248,57105,81851,1
3249,331,79571,1
3250,7919,100532737,1
3251,23368,64926,1
3252,5500,5507,1
3253,54754,114823,1
3254,386677,386682,1
3255,6386,9295,1
3256,3836,10762,1
3257,284338,375791,1
3258,10768,55075,1
3259,6434,159163,1
3260,23339,24144,1
3261,5682,342096,1
3262,6769,25959,1
3263,7186,55758,1
3264,1731,9463,1
3265,4999,53820,1
3266,3881,84648,1
3267,211,84460,1
3268,3241,114898,1
3269,26060,55256,1
3270,150483,222546,1
3271,83900,140258,1
3272,7589,386683,1
3273,6602,63876,1
3274,9659,143884,1
3275,8687,51764,1
3276,23582,144100,1
3277,1896,4118,1
3278,54507,54793,1
3279,23503,29911,1
3280,6386,10900,1
3281,9587,57594,1
3282,4188,399693,1
3283,3846,339366,1
3284,1649,79892,1
3285,5027,5987,1
3286,8618,164127,1
3287,353133,387266,1
3288,4223,7993,1
3289,22938,113174,1
3290,6810,6843,1
3291,64753,84832,1
3292,54764,64170,1
3293,10539,126823,1
3294,5300,6938,1
3295,862,63976,1
3296,1406,10055,1
3297,539,2801,1
3298,51315,55216,1
3299,22807,170082,1
3300,353135,353332,1
3301,64081,80258,1
3302,4188,114971,1
3303,51684,415117,1
3304,3866,27156,1
3305,55211,83444,1
3306,11043,84823,1
3307,55093,55145,1
3308,8379,10464,1
3309,10016,55048,1
3310,7126,56915,1
3311,9532,27185,1
3312,167838,440184,1
3313,4004,54796,1
3314,8419,11281,1
3315,6133,57594,1
3316,3801,159989,1
3317,23099,51265,1
3318,3281,54535,1
3319,1453,64770,1
3320,3852,147183,1
3321,23368,150483,1
3322,5940,91746,1
3323,88,399693,1
3324,5626,8826,1
3325,2801,23647,1
3326,26121,284001,1
3327,28796,29979,1
3328,8543,90060,1
3329,4899,23126,1
3330,3198,287015,1
3331,87,58529,1
3332,7321,55223,1
3333,9618,51225,1
3334,6795,79444,1
3335,805,23125,1
3336,23598,84445,1
3337,7568,79839,1
3338,5493,10320,1
3339,4222,27124,1
3340,3087,57830,1
3341,11077,51545,1
3342,140890,200081,1
3343,1740,9229,1
3344,8784,29978,1
3345,91582,386681,1
3346,10513,22845,1
3347,6585,386681,1
3348,8669,91647,1
3349,839,84708,1
3350,85291,117144,1
3351,50619,58504,1
3352,2010,11077,1
3353,79839,254958,1
3354,166,11030,1
3355,5585,9463,1
3356,3886,55663,1
3357,51364,54754,1
3358,3856,8689,1
3359,9810,22981,1
3360,23281,90594,1
3361,54865,80321,1
3362,89,151254,1
3363,3856,3880,1
3364,5987,29086,1
3365,6606,114823,1
3366,23368,146325,1
3367,89,11077,1
3368,896,1020,1
3369,9802,9802,1
3370,83878,340359,1
3371,4223,9349,1
3372,57532,83897,1
3373,3853,342574,1
3374,11043,147687,1
3375,5307,375791,1
3376,83899,353135,1
3377,4686,9810,1
3378,4223,27037,1
3379,9463,84245,1
3380,57664,57664,1
3381,54474,386681,1
3382,408,63976,1
3383,55697,64081,1
3384,9482,10791,1
3385,57563,83639,1
3386,58157,339834,1
3387,1857,10174,1
3388,285464,386683,1
3389,11281,29922,1
3390,58524,63978,1
3391,6993,255758,1
3392,3846,653240,1
3393,8030,10174,1
3394,9463,81565,1
3395,6804,126070,1
3396,27132,158297,1
3397,6811,6812,1
3398,8878,81631,1
3399,84217,146325,1
3400,57727,284001,1
3401,25959,388969,1
3402,81850,353142,1
3403,842,5626,1
3404,7718,11043,1
3405,1855,9531,1
3406,1656,54764,1
3407,1838,10152,1
3408,1656,10241,1
3409,4223,26578,1
3410,6938,124790,1
3411,51379,51379,1
3412,1838,51421,1
3413,54902,254958,1
3414,4223,89891,1
3415,6386,64866,1
3416,23376,80279,1
3417,10445,55109,1
3418,84970,353140,1
3419,9747,57786,1
3420,51135,81786,1
3421,463,3885,1
3422,84616,386681,1
3423,89885,199953,1
3424,29119,139324,1
3425,57215,79095,1
3426,117144,353140,1
3427,4223,10320,1
3428,3885,286753,1
3429,23028,55672,1
3430,8468,9063,1
3431,11077,164127,1
3432,83900,85289,1
3433,2517,29978,1
3434,5966,9775,1
3435,7984,25894,1
3436,1039,167838,1
3437,7185,256329,1
3438,353144,375791,1
3439,6133,653121,1
3440,84530,171483,1
3441,3881,83541,1
3442,2017,6452,1
3443,3707,57159,1
3444,9802,10133,1
3445,8559,11077,1
3446,3198,254910,1
3447,27238,84708,1
3448,10562,64581,1
3449,23371,140258,1
3450,10513,285755,1
3451,8687,55758,1
3452,3853,3881,1
3453,2800,11077,1
3454,5836,5837,1
3455,7186,91544,1
3456,22822,337968,1
3457,55697,170392,1
3458,145282,149371,1
3459,4222,84265,1
3460,80321,145483,1
3461,4115,441376,1
3462,6310,22986,1
3463,22913,79797,1
3464,11178,200081,1
3465,55211,112574,1
3466,29922,115265,1
3467,11077,57091,1
3468,6812,10475,1
3469,2275,6637,1
3470,54458,285672,1
3471,89,79778,1
3472,863,2622,1
3473,7069,7069,1
3474,55663,65982,1
3475,11340,145483,1
3476,83900,353145,1
3477,9463,51282,1
3478,7984,9463,1
3479,3224,26119,1
3480,84662,440295,1
3481,8452,59349,1
3482,4188,9929,1
3483,8522,8522,1
3484,9025,9463,1
3485,5500,81566,1
3486,10318,170082,1
3487,55093,114824,1
3488,5563,57658,1
3489,3886,3887,1
3490,3736,81853,1
3491,84616,85291,1
3492,373,6615,1
3493,4943,30820,1
3494,6737,84708,1
3495,283551,386682,1
3496,8313,8940,1
3497,3347,51726,1
3498,5129,54764,1
3499,57532,85289,1
3500,6804,170082,1
3501,8456,79090,1
3502,3848,390792,1
3503,51545,54971,1
3504,7205,94005,1
3505,2653,4110,1
3506,9963,81851,1
3507,64753,150082,1
3508,22864,375791,1
3509,9095,27287,1
3510,81850,440051,1
3511,64170,80258,1
3512,6795,8618,1
3513,4222,11043,1
3514,54535,342574,1
3515,6919,9463,1
3516,7580,202243,1
3517,3801,4163,1
3518,8618,55120,1
3519,3976,386683,1
3520,6919,64375,1
3521,54764,162968,1
3522,4665,8985,1
3523,388512,613212,1
3524,3615,7186,1
3525,9929,85294,1
3526,10320,164127,1
3527,51421,56254,1
3528,9811,440419,1
3529,81850,162968,1
3530,104,391257,1
3531,11091,139231,1
3532,5013,386682,1
3533,3868,6602,1
3534,5563,64599,1
3535,23608,51619,1
3536,705,7431,1
3537,1977,1978,1
3538,8928,375791,1
3539,815,6821,1
3540,5092,25959,1
3541,9513,91156,1
3542,1822,84858,1
3543,5376,85027,1
3544,58191,81850,1
3545,2275,57332,1
3546,1616,391257,1
3547,80258,154881,1
3548,10241,51032,1
3549,5252,23371,1
3550,8562,28985,1
3551,55663,387032,1
3552,55856,56005,1
3553,114336,386682,1
3554,9063,10484,1
3555,79005,81851,1
3556,57159,196374,1
3557,1025,85474,1
3558,5966,81629,1
3559,163,25828,1
3560,9610,24144,1
3561,3039,3885,1
3562,84248,162632,1
3563,1794,3190,1
3564,2801,9724,1
3565,4223,10193,1
3566,2801,5563,1
3567,9063,144097,1
3568,10464,29775,1
3569,3960,55165,1
3570,11043,83659,1
3571,80705,220929,1
3572,3848,57159,1
3573,8022,84914,1
3574,2275,51274,1
3575,57786,64170,1
3576,54971,160824,1
3577,10738,79983,1
3578,705,6293,1
3579,80321,127540,1
3580,9753,23299,1
3581,63908,415117,1
3582,81850,653240,1
3583,8548,79843,1
3584,23028,29775,1
3585,60491,80308,1
3586,4223,8578,1
3587,9530,140258,1
3588,1453,10612,1
3589,665,23710,1
3590,10174,54620,1
3591,80742,202559,1
3592,9747,57159,1
3593,57630,199720,1
3594,5626,26060,1
3595,6449,9370,1
3596,7005,389136,1
3597,81851,386682,1
3598,9852,378951,1
3599,1032,91694,1
3600,2954,25894,1
3601,9792,10524,1
3602,4223,6303,1
3603,11284,23216,1
3604,339366,375791,1
3605,6804,7851,1
3606,4236,80321,1
3607,7251,84708,1
3608,56850,58500,1
3609,54535,84289,1
3610,3603,220108,1
3611,23204,29934,1
3612,1315,4591,1
3613,27111,84950,1
3614,337959,340359,1
3615,5479,5824,1
3616,126353,386683,1
3617,87,89,1
3618,8976,26578,1
3619,29775,57335,1
3620,6500,93611,1
3621,6758,440295,1
3622,23368,197322,1
3623,3488,388512,1
3624,5866,23281,1
3625,5682,91544,1
3626,5300,154796,1
3627,4747,55758,1
3628,4188,54971,1
3629,11197,386681,1
3630,54906,54955,1
3631,57536,64927,1
3632,2886,23149,1
3633,4223,10252,1
3634,10919,23119,1
3635,29119,80125,1
3636,3885,441208,1
3637,29911,63898,1
3638,3885,5585,1
3639,386680,386682,1
3640,22954,23463,1
3641,4807,10574,1
3642,5575,55075,1
3643,2516,151254,1
3644,8618,23199,1
3645,9119,51350,1
3646,1207,57819,1
3647,375791,440051,1
3648,1485,29978,1
3649,10513,154467,1
3650,54764,92595,1
3651,9218,9885,1
3652,115290,158297,1
3653,55007,55007,1
3654,4107,29080,1
3655,2054,9341,1
3656,83541,342574,1
3657,22954,54793,1
3658,9001,162239,1
3659,8440,51225,1
3660,11077,57594,1
3661,6804,63908,1
3662,10612,154881,1
3663,4188,9586,1
3664,8618,90060,1
3665,3881,140885,1
3666,91694,126626,1
3667,2801,148281,1
3668,7186,57332,1
3669,78999,388677,1
3670,4824,5002,1
3671,9319,79754,1
3672,9463,22934,1
3673,54810,84445,1
3674,51350,54474,1
3675,1196,58509,1
3676,8664,23243,1
3677,2950,7051,1
3678,63976,91694,1
3679,5575,7917,1
3680,79078,79078,1
3681,6133,9051,1
3682,6919,386682,1
3683,55257,386675,1
3684,53371,55763,1
3685,116173,346157,1
3686,741,91694,1
3687,1158,140462,1
3688,3801,10464,1
3689,6048,51141,1
3690,58500,90933,1
3691,27324,54830,1
3692,11345,158405,1
3693,80764,342574,1
3694,1406,79190,1
3695,7186,145483,1
3696,6271,170591,1
3697,8533,10920,1
3698,7067,94056,1
3699,2495,9530,1
3700,5355,89885,1
3701,79843,375791,1
3702,6449,155465,1
3703,11031,259173,1
3704,7862,10868,1
3705,24144,84619,1
3706,23281,57595,1
3707,10445,10464,1
3708,23283,29979,1
3709,1616,2801,1
3710,116115,220929,1
3711,11178,27156,1
3712,26505,386676,1
3713,5892,8676,1
3714,705,23149,1
3715,375791,100526836,1
3716,353142,388677,1
3717,4704,375791,1
3718,8543,8864,1
3719,6133,60468,1
3720,3215,26031,1
3721,9817,79728,1
3722,5500,64651,1
3723,3093,23016,1
3724,26505,81850,1
3725,4222,151254,1
3726,51352,386682,1
3727,5252,27185,1
3728,51655,386681,1
3729,7051,55262,1
3730,150483,337968,1
3731,55603,84662,1
3732,10464,10569,1
3733,54550,56159,1
3734,5013,386684,1
3735,4223,96597,1
3736,10551,29979,1
3737,2670,342132,1
3738,4241,81851,1
3739,958,7186,1
3740,10490,147872,1
3741,25861,286262,1
3742,9747,27185,1
3743,64753,254187,1
3744,373,55633,1
3745,83878,283237,1
3746,164592,256646,1
3747,7568,23582,1
3748,22806,25959,1
3749,386682,388951,1
3750,9189,205860,1
3751,84616,337968,1
3752,4665,153527,1
3753,79092,127665,1
3754,5108,149371,1
3755,6919,55145,1
3756,2354,27128,1
3757,117144,386681,1
3758,4222,51693,1
3759,3145,9463,1
3760,85291,440050,1
3761,3224,5089,1
3762,8379,55885,1
3763,5859,7186,1
3764,30008,353323,1
3765,29775,79165,1
3766,6804,10282,1
3767,10687,146540,1
3768,112755,200081,1
3769,9841,85294,1
3770,6386,286753,1
3771,2077,54764,1
3772,7159,80212,1
3773,7697,386674,1
3774,2801,127665,1
3775,29079,200081,1
3776,3801,55165,1
3777,24144,26012,1
3778,3198,386677,1
3779,55697,80350,1
3780,3801,645455,1
3781,1488,93986,1
3782,373,57542,1
3783,4802,23126,1
3784,1656,653121,1
3785,9119,10783,1
3786,95,95,1
3787,51545,85294,1
3788,6015,57332,1
3789,3646,10900,1
3790,4188,79898,1
3791,5049,5050,1
3792,4739,4792,1
3793,7323,113878,1
3794,604,4848,1
3795,59349,80022,1
3796,10127,90933,1
3797,1822,353323,1
3798,5626,112487,1
3799,6924,23384,1
3800,4674,23368,1
3801,3868,286887,1
3802,9099,10900,1
3803,83901,353140,1
3804,85289,353132,1
3805,4110,162681,1
3806,3885,79025,1
3807,30850,254187,1
3808,7528,386680,1
3809,26580,100507537,1
3810,56850,84080,1
3811,6924,23149,1
3812,9929,125115,1
3813,4800,51631,1
3814,4223,375791,1
3815,83900,353144,1
3816,4222,9775,1
3817,10656,56122,1
3818,2949,51421,1
3819,112464,114932,1
3820,10241,55110,1
3821,10174,63898,1
3822,2245,57630,1
3823,5079,91694,1
3824,51545,342574,1
3825,4223,9230,1
3826,705,57786,1
3827,5013,440023,1
3828,54461,85285,1
3829,6133,7415,1
3830,4223,79733,1
3831,4223,9295,1
3832,79894,386674,1
3833,117144,202559,1
3834,1039,254187,1
3835,4223,79078,1
3836,93986,128229,1
3837,4223,8260,1
3838,55269,645455,1
3839,7678,23641,1
3840,58500,440295,1
3841,2801,64926,1
3842,5015,130951,1
3843,54955,145282,1
3844,53615,80321,1
3845,5518,29966,1
3846,8412,284001,1
3847,1822,5300,1
3848,55758,56850,1
3849,27316,60506,1
3850,4223,388882,1
3851,10817,83637,1
3852,10667,54971,1
3853,6911,159119,1
3854,353142,386682,1
3855,6643,254122,1
3856,7728,9422,1
3857,29978,727800,1
3858,57532,83900,1
3859,283219,283219,1
3860,7186,283385,1
3861,7185,145483,1
3862,54458,140258,1
3863,4223,81704,1
3864,130560,386674,1
3865,10513,50808,1
3866,3885,64745,1
3867,4342,220082,1
3868,9457,84914,1
3869,143884,347240,1
3870,4188,10252,1
3871,1602,2257,1
3872,4111,339345,1
3873,24144,399693,1
3874,3850,3886,1
3875,6607,154865,1
3876,11077,64170,1
3877,113878,159195,1
3878,5575,254187,1
3879,51204,125115,1
3880,373,80230,1
3881,9463,63876,1
3882,4223,5970,1
3883,1656,8087,1
3884,64061,147807,1
3885,10293,10982,1
3886,3796,116540,1
3887,23368,84708,1
3888,6613,57594,1
3889,3055,386682,1
3890,6628,29978,1
3891,5631,51324,1
3892,30850,79862,1
3893,1656,9500,1
3894,3215,6293,1
3895,51475,64170,1
3896,23493,81851,1
3897,8687,167838,1
3898,2801,56006,1
3899,6233,29979,1
3900,2801,153527,1
3901,6449,81790,1
3902,55793,64395,1
3903,51111,64061,1
3904,54764,414060,1
3905,3801,3852,1
3906,3224,388677,1
3907,254187,284119,1
3908,11281,57862,1
3909,57639,145282,1
3910,2572,114569,1
3911,1857,29890,1
3912,79953,89885,1
3913,5080,8907,1
3914,2886,54900,1
3915,53615,54535,1
3916,2801,26012,1
3917,84616,162968,1
3918,9852,54793,1
3919,163,170680,1
3920,11077,127665,1
3921,4670,114823,1
3922,29978,51297,1
3923,3251,55093,1
3924,114990,386682,1
3925,9811,11269,1
3926,66037,84733,1
3927,9802,55432,1
3928,23426,80820,1
3929,4110,29903,1
3930,3885,284573,1
3931,80321,90480,1
3932,3101,4223,1
3933,358,81786,1
3934,3866,10152,1
3935,6273,6274,1
3936,8687,84294,1
3937,2274,10006,1
3938,2801,57332,1
3939,92595,386675,1
3940,29979,57110,1
3941,5252,10464,1
3942,8907,347240,1
3943,6303,51204,1
3944,255877,353323,1
3945,7791,51056,1
3946,51473,54472,1
3947,6449,23208,1
3948,3689,54507,1
3949,14,64782,1
3950,5080,56925,1
3951,7531,9759,1
3952,9975,83899,1
3953,11030,90060,1
3954,5985,54906,1
3955,3198,23294,1
3956,6449,6693,1
3957,8543,57159,1
3958,200350,353323,1
3959,2669,283899,1
3960,26580,337968,1
3961,55175,339834,1
3962,9830,51324,1
3963,11170,440295,1
3964,78992,91445,1
3965,11345,386675,1
3966,353135,353143,1
3967,6626,10495,1
3968,54507,84708,1
3969,2810,5083,1
3970,23149,152206,1
3971,83899,388677,1
3972,54971,56891,1
3973,10241,51282,1
3974,4103,84948,1
3975,9852,57159,1
3976,23216,164127,1
3977,10656,51655,1
3978,51382,342574,1
3979,2192,4223,1
3980,84699,170082,1
3981,2622,83878,1
3982,11281,54955,1
3983,23281,114990,1
3984,10586,10865,1
3985,55663,84547,1
3986,63976,84260,1
3987,147183,286887,1
3988,55152,388677,1
3989,8697,339834,1
3990,10252,116412,1
3991,6737,149371,1
3992,6449,8794,1
3993,5080,84265,1
3994,64098,154881,1
3995,599,638,1
3996,29979,54510,1
3997,84867,339390,1
3998,862,3801,1
3999,23371,84970,1
4000,7187,11140,1
4001,4802,11281,1
4002,56925,168417,1
4003,10020,84616,1
4004,27351,246100,1
4005,7566,27132,1
4006,57162,84699,1
4007,23710,115201,1
4008,10495,24144,1
4009,23582,55957,1
4010,4115,25959,1
4011,8676,8773,1
4012,3836,4001,1
4013,468,266812,1
4014,6602,8688,1
4015,23005,81850,1
4016,10495,55093,1
4017,22978,132158,1
4018,26121,84988,1
4019,8379,143884,1
4020,3846,4336,1
4021,80306,220082,1
4022,373,51204,1
4023,6804,80777,1
4024,7251,80254,1
4025,3885,144501,1
4026,149069,375791,1
4027,1535,337968,1
4028,5300,10320,1
4029,27185,56850,1
4030,56997,92840,1
4031,3881,51324,1
4032,7185,402381,1
4033,30837,375791,1
4034,4188,84914,1
4035,5080,245972,1
4036,10252,11077,1
4037,8260,117177,1
4038,3881,196374,1
4039,9457,100526836,1
4040,5830,90507,1
4041,79955,79959,1
4042,5987,143884,1
4043,4292,220082,1
4044,84914,440050,1
4045,3707,8100,1
4046,5307,30008,1
4047,8664,80321,1
4048,8541,220082,1
4049,9463,57621,1
4050,3853,147183,1
4051,84528,391257,1
4052,83851,92840,1
4053,11140,80823,1
4054,8559,25959,1
4055,6919,64168,1
4056,9129,22981,1
4057,26036,26873,1
4058,6146,541465,1
4059,7919,84708,1
4060,84708,339005,1
4061,4236,23299,1
4062,10524,116115,1
4063,11099,51655,1
4064,10523,55137,1
4065,83719,375791,1
4066,705,29127,1
4067,1845,4222,1
4068,3215,11043,1
4069,11023,27111,1
4070,1143,4223,1
4071,79843,159195,1
4072,166,3224,1
4073,23281,55285,1
4074,358,7681,1
4075,7186,55138,1
4076,64105,64946,1
4077,92595,202243,1
4078,6602,23641,1
4079,9463,10464,1
4080,55093,221424,1
4081,162605,338785,1
4082,337968,389834,1
4083,2354,55138,1
4084,7205,58524,1
4085,3839,5601,1
4086,23294,57536,1
4087,9240,84140,1
4088,3886,147687,1
4089,85294,93185,1
4090,27309,388677,1
4091,9146,163154,1
4092,132954,285172,1
4093,163,7307,1
4094,27156,79839,1
4095,10933,55257,1
4096,167826,386681,1
4097,3383,375791,1
4098,7186,51142,1
4099,57659,79959,1
4100,3187,4670,1
4101,4223,64386,1
4102,57332,64753,1
4103,2801,23526,1
4104,10445,65056,1
4105,4222,121599,1
4106,7185,57473,1
4107,6804,7124,1
4108,56658,80019,1
4109,10361,79666,1
4110,23281,285093,1
4111,22938,29911,1
4112,84823,283234,1
4113,9975,81850,1
4114,9123,29978,1
4115,3885,57332,1
4116,22954,170082,1
4117,11281,113251,1
4118,83900,353139,1
4119,8500,339005,1
4120,11051,79869,1
4121,9454,285025,1
4122,3881,8419,1
4123,8689,9146,1
4124,6605,27185,1
4125,3215,10464,1
4126,55269,81850,1
4127,83659,83746,1
4128,5626,26043,1
4129,3799,4223,1
4130,56850,389834,1
4131,23582,56269,1
4132,5300,29978,1
4133,353139,353140,1
4134,6919,246329,1
4135,3885,26206,1
4136,353323,353332,1
4137,11077,55668,1
4138,23492,54764,1
4139,3839,79839,1
4140,90827,386682,1
4141,22924,22924,1
4142,8737,8772,1
4143,22806,84260,1
4144,7711,440295,1
4145,7295,60491,1
4146,4223,161742,1
4147,56159,138639,1
4148,5859,27185,1
4149,125115,100526836,1
4150,9463,23204,1
4151,51596,54751,1
4152,9146,81857,1
4153,2274,11063,1
4154,3885,55859,1
4155,57594,252969,1
4156,262,262,1
4157,1073,5862,1
4158,23636,338785,1
4159,11030,57088,1
4160,79148,386682,1
4161,2571,57085,1
4162,358,8548,1
4163,54544,57830,1
4164,10783,22887,1
4165,29775,90957,1
4166,60561,90060,1
4167,4223,55132,1
4168,4184,386675,1
4169,55297,84708,1
4170,9830,64170,1
4171,9802,55267,1
4172,51157,440295,1
4173,1810,54107,1
4174,11281,54902,1
4175,29922,57698,1
4176,9817,79892,1
4177,8463,9686,1
4178,988,2801,1
4179,6432,51631,1
4180,83900,353135,1
4181,79005,84988,1
4182,27342,29911,1
4183,83899,353132,1
4184,9319,353332,1
4185,55719,57713,1
4186,7185,140876,1
4187,3885,220136,1
4188,2961,9463,1
4189,3853,162605,1
4190,23371,337959,1
4191,9802,55793,1
4192,254950,386681,1
4193,8576,337959,1
4194,375791,386677,1
4195,4747,150572,1
4196,5635,5636,1
4197,6015,10138,1
4198,5545,6449,1
4199,284119,494119,1
4200,85294,200734,1
4201,10667,386676,1
4202,3742,22845,1
4203,25959,256646,1
4204,5564,5571,1
4205,4336,90933,1
4206,29979,114900,1
4207,5781,9874,1
4208,7185,401431,1
4209,64130,143098,1
4210,53347,390792,1
4211,50863,81851,1
4212,1187,22806,1
4213,55165,220082,1
4214,53371,54955,1
4215,2355,60468,1
4216,7702,23118,1
4217,25959,79571,1
4218,2801,29994,1
4219,4188,85407,1
4220,2800,339005,1
4221,83901,340359,1
4222,7040,353140,1
4223,6258,9971,1
4224,7114,440295,1
4225,3215,29911,1
4226,23647,27236,1
4227,3880,10124,1
4228,7580,440295,1
4229,440021,440050,1
4230,9454,9883,1
4231,8812,11281,1
4232,23265,79666,1
4233,10623,80254,1
4234,27033,84528,1
4235,3092,23201,1
4236,9454,117245,1
4237,55093,126393,1
4238,57658,84080,1
4239,24144,51324,1
4240,8313,386681,1
4241,57596,64926,1
4242,6924,10419,1
4243,10733,115572,1
4244,50863,388677,1
4245,3586,386681,1
4246,10495,84708,1
4247,689,5626,1
4248,5987,8648,1
4249,10934,55257,1
4250,6607,6607,1
4251,2801,170954,1
4252,6606,132158,1
4253,2801,284355,1
4254,83444,386682,1
4255,9802,10043,1
4256,23204,65009,1
4257,9610,123722,1
4258,7186,60496,1
4259,7051,196740,1
4260,57511,399693,1
4261,5987,51350,1
4262,51705,54557,1
4263,9841,431707,1
4264,4342,7185,1
4265,26239,83900,1
4266,28956,54785,1
4267,26121,386681,1
4268,134701,147872,1
4269,51324,92689,1
4270,9099,56850,1
4271,5833,5966,1
4272,117144,386672,1
4273,977,54762,1
4274,5987,91694,1
4275,55224,375791,1
4276,60680,386682,1
4277,8601,353137,1
4278,148979,254887,1
4279,5575,84662,1
4280,386681,440051,1
4281,9500,337968,1
4282,11030,348093,1
4283,9500,146325,1
4284,1838,6293,1
4285,11060,90480,1
4286,4236,11275,1
4287,4004,254958,1
4288,468,89958,1
4289,1616,57621,1
4290,84330,386681,1
4291,55697,151254,1
4292,4780,7138,1
4293,64098,285622,1
4294,23774,79618,1
4295,2801,56243,1
4296,5626,23005,1
4297,64395,123688,1
4298,4105,91750,1
4299,8541,23368,1
4300,5689,23281,1
4301,5966,83746,1
4302,7186,79843,1
4303,3801,51225,1
4304,3093,64844,1
4305,9422,10526,1
4306,286380,375791,1
4307,3736,51124,1
4308,3801,23281,1
4309,2801,23028,1
4310,3881,220004,1
4311,4110,64770,1
4312,1198,3223,1
4313,9463,51265,1
4314,7584,10464,1
4315,10445,79618,1
4316,54763,65082,1
4317,221504,386682,1
4318,54708,84867,1
4319,6303,54913,1
4320,353137,353323,1
4321,64753,146540,1
4322,29911,84140,1
4323,23368,79632,1
4324,50628,337959,1
4325,83640,159195,1
4326,83901,353135,1
4327,6804,85013,1
4328,3224,375791,1
4329,55337,388677,1
4330,24144,29994,1
4331,9975,386683,1
4332,81539,89885,1
4333,11142,140735,1
4334,8688,10286,1
4335,2622,3866,1
4336,161514,256646,1
4337,10933,79618,1
4338,79077,84708,1
4339,66037,84528,1
4340,1039,55329,1
4341,513,9295,1
4342,1406,30012,1
4343,26258,220134,1
4344,9457,55503,1
4345,55898,162333,1
4346,8548,11140,1
4347,57630,79933,1
4348,29911,54955,1
4349,51545,375791,1
4350,7681,145483,1
4351,9463,147687,1
4352,7186,148398,1
4353,29911,84832,1
4354,1408,7186,1
4355,7205,55633,1
4356,285672,441212,1
4357,7681,79446,1
4358,157567,388633,1
4359,10152,54785,1
4360,353134,353141,1
4361,3885,9782,1
4362,8204,63876,1
4363,5630,54967,1
4364,1381,7054,1
4365,83541,440295,1
4366,9873,23641,1
4367,5682,8688,1
4368,5563,57561,1
4369,51684,284390,1
4370,353140,375791,1
4371,863,5300,1
4372,5300,79724,1
4373,9802,54932,1
4374,5966,55633,1
4375,1491,83606,1
4376,202559,494514,1
4377,84962,116349,1
4378,10484,51729,1
4379,2670,3860,1
4380,4223,26511,1
4381,3561,386681,1
4382,353,54902,1
4383,10667,60468,1
4384,79843,80823,1
4385,3799,5575,1
4386,30850,64926,1
4387,1981,3881,1
4388,3880,3887,1
4389,5987,60491,1
4390,81603,84708,1
4391,2815,83899,1
4392,23281,80022,1
4393,10445,57673,1
4394,51560,57511,1
4395,84330,386682,1
4396,9782,58155,1
