,Drug1_ID,Drug2_ID,label
2689,DB00682,DB04839,1
2690,DB00222,DB01590,1
2691,DB00266,DB00773,1
2692,DB06688,DB09073,1
2693,DB00266,DB09030,1
2694,DB00390,DB00445,1
2695,DB00564,DB03880,1
2696,DB00316,DB00661,1
2697,DB00334,DB09117,1
2698,DB00898,DB01621,1
2699,DB00519,DB01261,1
2700,DB00535,DB00893,1
2701,DB01224,DB04871,1
2702,DB00468,DB01251,1
2703,DB00384,DB00573,1
2704,DB01100,DB04839,1
2705,DB00713,DB01418,1
2706,DB01319,DB08873,1
2707,DB00872,DB00877,1
2708,DB00391,DB00835,1
2709,DB00988,DB01274,1
2710,DB00187,DB01118,1
2711,DB00976,DB06237,1
2712,DB00450,DB00660,1
2713,DB01113,DB01353,1
2714,DB00457,DB00820,1
2715,DB00648,DB01068,1
2716,DB00009,DB08794,1
2717,DB00344,DB05271,1
2718,DB00834,DB06203,1
2719,DB00622,DB00980,1
2720,DB00270,DB00673,1
2721,DB00734,DB01020,1
2722,DB01001,DB01288,1
2723,DB00261,DB00374,1
2724,DB00433,DB01171,1
2725,DB00374,DB08976,1
2726,DB00273,DB00477,1
2727,DB01609,DB06237,1
2728,DB01407,DB06413,1
2729,DB01320,DB06212,1
2730,DB01223,DB09073,1
2731,DB00450,DB01367,1
2732,DB00484,DB00972,1
2733,DB00975,DB01109,1
2734,DB00327,DB00601,1
2735,DB00204,DB01233,1
2736,DB00615,DB09039,1
2737,DB00753,DB00988,1
2738,DB00722,DB01355,1
2739,DB00408,DB09076,1
2740,DB00555,DB00794,1
2741,DB00243,DB00745,1
2742,DB01264,DB09034,1
2743,DB00211,DB00320,1
2744,DB00187,DB00588,1
2745,DB00554,DB00586,1
2746,DB01418,DB04570,1
2747,DB00328,DB03619,1
2748,DB00864,DB06273,1
2749,DB00871,DB06704,1
2750,DB00091,DB01045,1
2751,DB00182,DB00651,1
2752,DB00285,DB09042,1
2753,DB00422,DB01407,1
2754,DB00176,DB00391,1
2755,DB00222,DB00977,1
2756,DB00695,DB01016,1
2757,DB00623,DB00726,1
2758,DB00341,DB00972,1
2759,DB00295,DB00376,1
2760,DB00277,DB02703,1
2761,DB00831,DB01037,1
2762,DB00387,DB00427,1
2763,DB00565,DB00653,1
2764,DB00734,DB01193,1
2765,DB01197,DB09242,1
2766,DB00728,DB01074,1
2767,DB00468,DB00976,1
2768,DB00486,DB00907,1
2769,DB00555,DB00653,1
2770,DB01054,DB09407,1
2771,DB00316,DB00988,1
2772,DB01395,DB09477,1
2773,DB00697,DB01403,1
2774,DB00243,DB05109,1
2775,DB01015,DB01251,1
2776,DB00358,DB01030,1
2777,DB00289,DB00752,1
2778,DB06335,DB06825,1
2779,DB00402,DB09034,1
2780,DB01235,DB09077,1
2781,DB01181,DB04868,1
2782,DB01403,DB09128,1
2783,DB00331,DB06788,1
2784,DB00344,DB00889,1
2785,DB00177,DB01015,1
2786,DB00934,DB00972,1
2787,DB01418,DB06701,1
2788,DB01275,DB01354,1
2789,DB00877,DB01211,1
2790,DB00257,DB08827,1
2791,DB01403,DB09071,1
2792,DB00186,DB00434,1
2793,DB06414,DB08903,1
2794,DB00035,DB00215,1
2795,DB01215,DB09117,1
2796,DB00427,DB09273,1
2797,DB00422,DB00867,1
2798,DB00015,DB00465,1
2799,DB00243,DB00341,1
2800,DB00007,DB01263,1
2801,DB00749,DB00798,1
2802,DB00341,DB08897,1
2803,DB01045,DB06603,1
2804,DB00199,DB00277,1
2805,DB00397,DB00871,1
2806,DB00246,DB06201,1
2807,DB00486,DB01075,1
2808,DB00007,DB01242,1
2809,DB01041,DB09107,1
2810,DB00625,DB01054,1
2811,DB00687,DB00977,1
2812,DB00304,DB00677,1
2813,DB00387,DB00708,1
2814,DB00273,DB00887,1
2815,DB01029,DB01143,1
2816,DB00193,DB00904,1
2817,DB00013,DB00063,1
2818,DB00422,DB00808,1
2819,DB00264,DB08896,1
2820,DB00040,DB00985,1
2821,DB00503,DB00564,1
2822,DB00425,DB01075,1
2823,DB00523,DB00673,1
2824,DB00691,DB01392,1
2825,DB00687,DB05039,1
2826,DB00191,DB00427,1
2827,DB00395,DB09034,1
2828,DB00159,DB09547,1
2829,DB00648,DB01018,1
2830,DB00321,DB09241,1
2831,DB00967,DB04924,1
2832,DB00465,DB00682,1
2833,DB00267,DB01082,1
2834,DB00078,DB00498,1
2835,DB00440,DB00691,1
2836,DB00187,DB00390,1
2837,DB06603,DB09073,1
2838,DB00530,DB01263,1
2839,DB00997,DB08827,1
2840,DB01211,DB01218,1
2841,DB00449,DB00571,1
2842,DB00273,DB00768,1
2843,DB00263,DB01418,1
2844,DB01264,DB01394,1
2845,DB00422,DB01171,1
2846,DB04844,DB05271,1
2847,DB00919,DB00958,1
2848,DB00322,DB00814,1
2849,DB04868,DB09104,1
2850,DB00627,DB00898,1
2851,DB00211,DB00745,1
2852,DB00541,DB09027,1
2853,DB00408,DB00813,1
2854,DB00872,DB06684,1
2855,DB00635,DB01264,1
2856,DB00312,DB00542,1
2857,DB00136,DB00956,1
2858,DB00332,DB09272,1
2859,DB00315,DB00391,1
2860,DB00433,DB00454,1
2861,DB00921,DB09128,1
2862,DB00569,DB00573,1
2863,DB00237,DB00400,1
2864,DB00748,DB01560,1
2865,DB00543,DB04842,1
2866,DB00540,DB01238,1
2867,DB00089,DB06788,1
2868,DB00188,DB00316,1
2869,DB00367,DB01251,1
2870,DB00619,DB01184,1
2871,DB05521,DB09053,1
2872,DB00281,DB00335,1
2873,DB01242,DB01403,1
2874,DB00215,DB02546,1
2875,DB09101,DB09104,1
2876,DB00295,DB00985,1
2877,DB00338,DB00710,1
2878,DB02703,DB06616,1
2879,DB01168,DB09242,1
2880,DB00736,DB06817,1
2881,DB00692,DB01244,1
2882,DB01104,DB01320,1
2883,DB00252,DB00366,1
2884,DB00470,DB00802,1
2885,DB00564,DB06401,1
2886,DB09268,DB11080,1
2887,DB00552,DB01073,1
2888,DB01023,DB01254,1
2889,DB00794,DB00887,1
2890,DB00877,DB01232,1
2891,DB00211,DB00935,1
2892,DB00521,DB08895,1
2893,DB00945,DB00999,1
2894,DB00488,DB01037,1
2895,DB00468,DB01016,1
2896,DB00829,DB01232,1
2897,DB00243,DB06414,1
2898,DB01232,DB08815,1
2899,DB00325,DB00750,1
2900,DB00029,DB00749,1
2901,DB01158,DB01210,1
2902,DB00391,DB09068,1
2903,DB00214,DB08914,1
2904,DB00495,DB01072,1
2905,DB00949,DB08933,1
2906,DB00007,DB01120,1
2907,DB00588,DB01556,1
2908,DB01174,DB09030,1
2909,DB01201,DB09143,1
2910,DB00503,DB09030,1
2911,DB00238,DB00582,1
2912,DB01238,DB08907,1
2913,DB01114,DB09272,1
2914,DB00015,DB06692,1
2915,DB00318,DB06791,1
2916,DB00290,DB00441,1
2917,DB00985,DB05271,1
2918,DB00297,DB00960,1
2919,DB00401,DB01211,1
2920,DB01392,DB01558,1
2921,DB00203,DB01263,1
2922,DB00989,DB08895,1
2923,DB01036,DB06290,1
2924,DB00181,DB01589,1
2925,DB00007,DB00468,1
2926,DB00625,DB01263,1
2927,DB00512,DB01432,1
2928,DB00387,DB00726,1
2929,DB00393,DB00728,1
2930,DB00633,DB00697,1
2931,DB00921,DB01106,1
2932,DB01068,DB09034,1
2933,DB00470,DB00662,1
2934,DB00081,DB01009,1
2935,DB00661,DB00863,1
2936,DB00798,DB01147,1
2937,DB00381,DB06273,1
2938,DB00188,DB08899,1
2939,DB00661,DB08916,1
2940,DB01082,DB01337,1
2941,DB00061,DB00552,1
2942,DB00648,DB05294,1
2943,DB00956,DB01072,1
2944,DB00696,DB01624,1
2945,DB00370,DB01236,1
2946,DB00540,DB06603,1
2947,DB00268,DB01589,1
2948,DB00427,DB00988,1
2949,DB00363,DB00484,1
2950,DB00484,DB00588,1
2951,DB00078,DB06688,1
2952,DB04920,DB08935,1
2953,DB00564,DB09123,1
2954,DB01182,DB01263,1
2955,DB00741,DB09220,1
2956,DB00833,DB01032,1
2957,DB00723,DB09082,1
2958,DB00341,DB00391,1
2959,DB01109,DB01551,1
2960,DB00502,DB01278,1
2961,DB00945,DB00991,1
2962,DB00539,DB01201,1
2963,DB00615,DB01395,1
2964,DB00898,DB09401,1
2965,DB00312,DB09117,1
2966,DB00169,DB00364,1
2967,DB01211,DB06589,1
2968,DB05521,DB08827,1
2969,DB01109,DB01398,1
2970,DB01192,DB06204,1
2971,DB01232,DB06290,1
2972,DB00742,DB09282,1
2973,DB00682,DB01415,1
2974,DB00906,DB01083,1
2975,DB00458,DB00972,1
2976,DB00414,DB00524,1
2977,DB01579,DB06723,1
2978,DB00030,DB06719,1
2979,DB00388,DB01365,1
2980,DB01166,DB01167,1
2981,DB00281,DB00308,1
2982,DB00163,DB01418,1
2983,DB00628,DB01609,1
2984,DB00465,DB00788,1
2985,DB00220,DB01020,1
2986,DB00622,DB06207,1
2987,DB01167,DB09101,1
2988,DB01211,DB04855,1
2989,DB00476,DB01193,1
2990,DB00425,DB01351,1
2991,DB00700,DB05521,1
2992,DB00956,DB08827,1
2993,DB01075,DB09039,1
2994,DB06616,DB08893,1
2995,DB00918,DB09065,1
2996,DB00241,DB06704,1
2997,DB00188,DB00736,1
2998,DB00281,DB00564,1
2999,DB01432,DB02659,1
3000,DB00450,DB00653,1
3001,DB00601,DB06764,1
3002,DB00331,DB00731,1
3003,DB00222,DB00738,1
3004,DB09036,DB09074,1
3005,DB00332,DB00424,1
3006,DB00333,DB01367,1
3007,DB00567,DB01032,1
3008,DB01323,DB06228,1
3009,DB08820,DB08870,1
3010,DB00715,DB00897,1
3011,DB00388,DB00745,1
3012,DB00408,DB00865,1
3013,DB00465,DB00712,1
3014,DB00199,DB00802,1
3015,DB00472,DB00601,1
3016,DB00524,DB06203,1
3017,DB00390,DB05829,1
3018,DB01621,DB08907,1
3019,DB00414,DB00959,1
3020,DB01050,DB01109,1
3021,DB00780,DB00912,1
3022,DB00367,DB00582,1
3023,DB00342,DB09065,1
3024,DB00370,DB00747,1
3025,DB00418,DB00470,1
3026,DB05773,DB08933,1
3027,DB00227,DB01149,1
3028,DB00204,DB08865,1
3029,DB00395,DB00715,1
3030,DB00176,DB01238,1
3031,DB04839,DB08907,1
3032,DB00684,DB00732,1
3033,DB01132,DB09118,1
3034,DB00186,DB00201,1
3035,DB00586,DB00705,1
3036,DB01076,DB04905,1
3037,DB00748,DB01278,1
3038,DB00344,DB01278,1
3039,DB00586,DB01045,1
3040,DB00220,DB00745,1
3041,DB00526,DB01030,1
3042,DB00309,DB00834,1
3043,DB00335,DB00986,1
3044,DB00316,DB01064,1
3045,DB00073,DB00598,1
3046,DB00457,DB00474,1
3047,DB00443,DB04876,1
3048,DB00321,DB00366,1
3049,DB00082,DB01276,1
3050,DB01264,DB08873,1
3051,DB06372,DB06643,1
3052,DB00470,DB00816,1
3053,DB00972,DB06201,1
3054,DB00351,DB01016,1
3055,DB00349,DB01238,1
3056,DB00310,DB00422,1
3057,DB00734,DB00903,1
3058,DB00309,DB00619,1
3059,DB01049,DB09048,1
3060,DB00742,DB01353,1
3061,DB05521,DB06414,1
3062,DB00784,DB01254,1
3063,DB00422,DB00794,1
3064,DB00252,DB00549,1
3065,DB00934,DB09241,1
3066,DB00281,DB09266,1
3067,DB00337,DB01248,1
3068,DB00461,DB01398,1
3069,DB00999,DB06335,1
3070,DB00752,DB00934,1
3071,DB00425,DB00502,1
3072,DB00682,DB01163,1
3073,DB00290,DB08870,1
3074,DB00338,DB01175,1
3075,DB00316,DB00435,1
3076,DB00673,DB06626,1
3077,DB06707,DB09266,1
3078,DB00104,DB00904,1
3079,DB00794,DB08895,1
3080,DB00736,DB01323,1
3081,DB00237,DB00540,1
3082,DB00457,DB09220,1
3083,DB00794,DB09074,1
3084,DB00537,DB06724,1
3085,DB00401,DB01339,1
3086,DB00593,DB09048,1
3087,DB00346,DB01319,1
3088,DB00382,DB01403,1
3089,DB00519,DB01592,1
3090,DB06414,DB08912,1
3091,DB00476,DB00498,1
3092,DB00653,DB01198,1
3093,DB00829,DB01609,1
3094,DB01097,DB06674,1
3095,DB00681,DB01167,1
3096,DB00273,DB01100,1
3097,DB00307,DB04839,1
3098,DB00248,DB00521,1
3099,DB00041,DB01235,1
3100,DB00307,DB00690,1
3101,DB00734,DB01307,1
3102,DB00009,DB00784,1
3103,DB00237,DB00524,1
3104,DB01063,DB01149,1
3105,DB00013,DB00054,1
3106,DB01101,DB01656,1
3107,DB00366,DB00985,1
3108,DB00404,DB00450,1
3109,DB00641,DB01026,1
3110,DB01171,DB06153,1
3111,DB00662,DB08893,1
3112,DB00633,DB09220,1
3113,DB01030,DB09560,1
3114,DB00180,DB06717,1
3115,DB00559,DB09101,1
3116,DB00686,DB01050,1
3117,DB00180,DB09054,1
3118,DB00531,DB00808,1
3119,DB00582,DB08899,1
3120,DB00675,DB06616,1
3121,DB00705,DB01198,1
3122,DB00285,DB00679,1
3123,DB00411,DB00674,1
3124,DB00331,DB00443,1
3125,DB09049,DB09063,1
3126,DB00280,DB00834,1
3127,DB00688,DB00717,1
3128,DB00975,DB09075,1
3129,DB01178,DB01577,1
3130,DB00865,DB06701,1
3131,DB00741,DB09067,1
3132,DB00608,DB01614,1
3133,DB00976,DB01411,1
3134,DB01353,DB08867,1
3135,DB00007,DB00285,1
3136,DB01166,DB04868,1
3137,DB00475,DB00648,1
3138,DB00977,DB09119,1
3139,DB00211,DB00830,1
3140,DB00601,DB01365,1
3141,DB00275,DB00806,1
3142,DB00341,DB04905,1
3143,DB05246,DB06148,1
3144,DB00683,DB01026,1
3145,DB01264,DB06228,1
3146,DB00765,DB01238,1
3147,DB00498,DB01175,1
3148,DB00041,DB01351,1
3149,DB00042,DB00387,1
3150,DB00921,DB01151,1
3151,DB00726,DB08820,1
3152,DB00454,DB01171,1
3153,DB00307,DB08895,1
3154,DB00177,DB00881,1
3155,DB00862,DB05521,1
3156,DB01156,DB01182,1
3157,DB00338,DB08931,1
3158,DB00191,DB01274,1
3159,DB00241,DB00972,1
3160,DB00924,DB01017,1
3161,DB00998,DB06808,1
3162,DB01309,DB06788,1
3163,DB00412,DB01208,1
3164,DB00976,DB08895,1
3165,DB00296,DB00379,1
3166,DB00839,DB08882,1
3167,DB00421,DB00454,1
3168,DB00486,DB00652,1
3169,DB02703,DB06207,1
3170,DB00470,DB00875,1
3171,DB00615,DB00997,1
3172,DB00909,DB06148,1
3173,DB00341,DB09034,1
3174,DB00224,DB08865,1
3175,DB00334,DB00952,1
3176,DB01026,DB01076,1
3177,DB00623,DB09065,1
3178,DB01394,DB09053,1
3179,DB00359,DB00834,1
3180,DB00542,DB00806,1
3181,DB01151,DB09256,1
3182,DB01030,DB01232,1
3183,DB00370,DB00996,1
3184,DB08865,DB09054,1
3185,DB00470,DB00745,1
3186,DB01393,DB09055,1
3187,DB00474,DB01403,1
3188,DB00490,DB00656,1
3189,DB00187,DB06791,1
3190,DB01142,DB06603,1
3191,DB00834,DB00860,1
3192,DB00582,DB00696,1
3193,DB00476,DB00715,1
3194,DB00387,DB00737,1
3195,DB00232,DB06335,1
3196,DB00741,DB01174,1
3197,DB00573,DB01296,1
3198,DB00374,DB08822,1
3199,DB00215,DB04272,1
3200,DB00310,DB01070,1
3201,DB00918,DB01239,1
3202,DB00086,DB00586,1
3203,DB00613,DB01241,1
3204,DB00436,DB01353,1
3205,DB00408,DB00871,1
3206,DB00652,DB00880,1
3207,DB00752,DB01620,1
3208,DB06290,DB08860,1
3209,DB00486,DB00557,1
3210,DB00850,DB01356,1
3211,DB04861,DB08895,1
3212,DB00422,DB04861,1
3213,DB00193,DB00780,1
3214,DB00449,DB00935,1
3215,DB00470,DB00564,1
3216,DB00313,DB00344,1
3217,DB01264,DB08815,1
3218,DB00907,DB01365,1
3219,DB00346,DB00872,1
3220,DB06218,DB06415,1
3221,DB00388,DB00397,1
3222,DB00074,DB00108,1
3223,DB01253,DB08873,1
3224,DB00401,DB00697,1
3225,DB00177,DB00703,1
3226,DB00254,DB00881,1
3227,DB01418,DB04918,1
3228,DB00220,DB01218,1
3229,DB00388,DB00668,1
3230,DB00455,DB08883,1
3231,DB01063,DB04844,1
3232,DB00872,DB01115,1
3233,DB00884,DB06723,1
3234,DB00418,DB09026,1
3235,DB00420,DB00476,1
3236,DB00321,DB03880,1
3237,DB00938,DB05521,1
3238,DB00268,DB09555,1
3239,DB00794,DB01017,1
3240,DB00603,DB04876,1
3241,DB00484,DB00925,1
3242,DB00248,DB01210,1
3243,DB00082,DB00731,1
3244,DB09036,DB09073,1
3245,DB00289,DB01255,1
3246,DB00136,DB01609,1
3247,DB00216,DB00679,1
3248,DB00422,DB00540,1
3249,DB00715,DB01151,1
3250,DB00089,DB00665,1
3251,DB00295,DB00768,1
3252,DB00598,DB00806,1
3253,DB01225,DB09070,1
3254,DB00864,DB08899,1
3255,DB06681,DB08879,1
3256,DB00956,DB01236,1
3257,DB00196,DB00996,1
3258,DB01264,DB02703,1
3259,DB00872,DB08877,1
3260,DB01234,DB09118,1
3261,DB00823,DB01306,1
3262,DB00337,DB00631,1
3263,DB00422,DB00876,1
3264,DB08976,DB11249,1
3265,DB00749,DB01609,1
3266,DB00590,DB00780,1
3267,DB00658,DB00688,1
3268,DB00391,DB00427,1
3269,DB00400,DB01351,1
3270,DB00880,DB00956,1
3271,DB00474,DB00695,1
3272,DB00321,DB00508,1
3273,DB00479,DB00607,1
3274,DB00654,DB00905,1
3275,DB00865,DB00875,1
3276,DB00295,DB00972,1
3277,DB00613,DB01016,1
3278,DB00569,DB06789,1
3279,DB00854,DB01017,1
3280,DB04348,DB08880,1
3281,DB00650,DB08898,1
3282,DB00388,DB01620,1
3283,DB05109,DB08873,1
3284,DB00948,DB01024,1
3285,DB00331,DB00880,1
3286,DB00820,DB08873,1
3287,DB01264,DB08895,1
3288,DB00022,DB00477,1
3289,DB00317,DB06723,1
3290,DB06764,DB09042,1
3291,DB00065,DB00861,1
3292,DB01175,DB08933,1
3293,DB00582,DB09065,1
3294,DB00641,DB00932,1
3295,DB08811,DB08900,1
3296,DB00528,DB01337,1
3297,DB00186,DB00660,1
3298,DB00082,DB01309,1
3299,DB00899,DB04831,1
3300,DB00648,DB09065,1
3301,DB00444,DB09054,1
3302,DB00177,DB00814,1
3303,DB08912,DB09073,1
3304,DB00790,DB01143,1
3305,DB00484,DB00489,1
3306,DB00479,DB00578,1
3307,DB00366,DB00623,1
3308,DB00215,DB00333,1
3309,DB00881,DB01137,1
3310,DB00237,DB00270,1
3311,DB00975,DB01394,1
3312,DB00356,DB00486,1
3313,DB00682,DB01357,1
3314,DB01149,DB08918,1
3315,DB00757,DB06603,1
3316,DB00311,DB01192,1
3317,DB00618,DB00653,1
3318,DB00470,DB00588,1
3319,DB00277,DB01489,1
3320,DB00342,DB01026,1
3321,DB00678,DB09026,1
3322,DB00121,DB00948,1
3323,DB00696,DB08899,1
3324,DB00307,DB01264,1
3325,DB00318,DB00482,1
3326,DB01224,DB04844,1
3327,DB01656,DB10829,1
3328,DB00310,DB00474,1
3329,DB00252,DB01016,1
3330,DB00206,DB01367,1
3331,DB00266,DB01181,1
3332,DB00307,DB00759,1
3333,DB00465,DB09285,1
3334,DB01576,DB01614,1
3335,DB01120,DB09046,1
3336,DB00208,DB01182,1
3337,DB00741,DB01320,1
3338,DB00252,DB00472,1
3339,DB00396,DB08867,1
3340,DB00470,DB01211,1
3341,DB01377,DB04868,1
3342,DB00422,DB00714,1
3343,DB00864,DB09082,1
3344,DB00549,DB00834,1
3345,DB00990,DB08912,1
3346,DB00682,DB09280,1
3347,DB00245,DB09272,1
3348,DB00497,DB08912,1
3349,DB00199,DB08914,1
3350,DB00476,DB09026,1
3351,DB00897,DB09072,1
3352,DB00104,DB00968,1
3353,DB00108,DB00515,1
3354,DB00794,DB01259,1
3355,DB00104,DB04876,1
3356,DB00623,DB01238,1
3357,DB00307,DB00762,1
3358,DB00248,DB00598,1
3359,DB00559,DB06684,1
3360,DB00539,DB01174,1
3361,DB00086,DB00788,1
3362,DB00333,DB00972,1
3363,DB00273,DB00979,1
3364,DB00934,DB06288,1
3365,DB00196,DB08895,1
3366,DB00199,DB00912,1
3367,DB00208,DB01238,1
3368,DB00252,DB01248,1
3369,DB00611,DB06767,1
3370,DB00472,DB01142,1
3371,DB04905,DB09027,1
3372,DB06290,DB08881,1
3373,DB01319,DB08820,1
3374,DB06212,DB06636,1
3375,DB00035,DB06204,1
3376,DB00316,DB01193,1
3377,DB01323,DB08820,1
3378,DB00334,DB00921,1
3379,DB00289,DB00932,1
3380,DB00264,DB00297,1
3381,DB01026,DB01218,1
3382,DB00199,DB09075,1
3383,DB01021,DB01306,1
3384,DB00802,DB09034,1
3385,DB00765,DB00972,1
3386,DB00277,DB00501,1
3387,DB00898,DB01142,1
3388,DB00404,DB01320,1
3389,DB01339,DB01356,1
3390,DB00310,DB09220,1
3391,DB08895,DB08910,1
3392,DB00498,DB09068,1
3393,DB00216,DB01233,1
3394,DB00501,DB08864,1
3395,DB05521,DB08815,1
3396,DB00479,DB00991,1
3397,DB01220,DB09065,1
3398,DB01621,DB08820,1
3399,DB01220,DB08893,1
3400,DB00072,DB00687,1
3401,DB00390,DB09287,1
3402,DB00325,DB00806,1
3403,DB00029,DB04896,1
3404,DB00564,DB06273,1
3405,DB00082,DB00834,1
3406,DB00328,DB00919,1
3407,DB00470,DB00490,1
3408,DB00333,DB00436,1
3409,DB00758,DB04272,1
3410,DB01149,DB01233,1
3411,DB00530,DB01232,1
3412,DB01192,DB09042,1
3413,DB00912,DB01238,1
3414,DB00561,DB00871,1
3415,DB00363,DB00564,1
3416,DB06674,DB08904,1
3417,DB00363,DB00762,1
3418,DB00726,DB01254,1
3419,DB00921,DB08910,1
3420,DB00893,DB01197,1
3421,DB00433,DB00458,1
3422,DB00924,DB01247,1
3423,DB00014,DB00889,1
3424,DB00187,DB01353,1
3425,DB00834,DB09547,1
3426,DB00450,DB00652,1
3427,DB01219,DB09054,1
3428,DB04876,DB09547,1
3429,DB01017,DB09071,1
3430,DB00243,DB08933,1
3431,DB00230,DB00413,1
3432,DB00726,DB01017,1
3433,DB00040,DB00502,1
3434,DB00897,DB01392,1
3435,DB00363,DB00773,1
3436,DB00449,DB00601,1
3437,DB00334,DB01587,1
3438,DB00220,DB00612,1
3439,DB00332,DB00867,1
3440,DB00411,DB01214,1
3441,DB00178,DB01235,1
3442,DB00622,DB01164,1
3443,DB01251,DB01395,1
3444,DB00687,DB01337,1
3445,DB00877,DB09118,1
3446,DB00321,DB00734,1
3447,DB01609,DB09143,1
3448,DB00578,DB00682,1
3449,DB00220,DB00582,1
3450,DB00898,DB05246,1
3451,DB00550,DB04817,1
3452,DB00295,DB06274,1
3453,DB01238,DB08881,1
3454,DB00199,DB00215,1
3455,DB01171,DB01178,1
3456,DB00648,DB00834,1
3457,DB00252,DB01074,1
3458,DB01340,DB08935,1
3459,DB00316,DB01577,1
3460,DB00180,DB00625,1
3461,DB01021,DB05039,1
3462,DB00470,DB00818,1
3463,DB00334,DB09290,1
3464,DB00014,DB00046,1
3465,DB00541,DB00582,1
3466,DB00346,DB00677,1
3467,DB00196,DB00359,1
3468,DB00091,DB00482,1
3469,DB00359,DB00945,1
3470,DB00282,DB01600,1
3471,DB03793,DB09547,1
3472,DB00220,DB00381,1
3473,DB00177,DB00350,1
3474,DB00367,DB01232,1
3475,DB00996,DB09117,1
3476,DB00641,DB01241,1
3477,DB01247,DB01618,1
3478,DB00252,DB09401,1
3479,DB00238,DB01609,1
3480,DB00450,DB00949,1
3481,DB09119,DB09143,1
3482,DB00391,DB01267,1
3483,DB00605,DB06228,1
3484,DB00210,DB00707,1
3485,DB00728,DB00884,1
3486,DB09034,DB09117,1
3487,DB01050,DB09053,1
3488,DB00862,DB09054,1
3489,DB00673,DB08827,1
3490,DB00245,DB01409,1
3491,DB00794,DB09083,1
3492,DB00220,DB06212,1
3493,DB00042,DB00543,1
3494,DB00816,DB01288,1
3495,DB00320,DB01624,1
3496,DB00975,DB01590,1
3497,DB01263,DB06207,1
3498,DB00974,DB01399,1
3499,DB00502,DB01104,1
3500,DB00047,DB01307,1
3501,DB00696,DB03880,1
3502,DB00470,DB04841,1
3503,DB01219,DB09214,1
3504,DB00767,DB00813,1
3505,DB01239,DB01367,1
3506,DB06228,DB06730,1
3507,DB00877,DB01197,1
3508,DB00204,DB00433,1
3509,DB01238,DB09118,1
3510,DB00381,DB01337,1
3511,DB00413,DB00564,1
3512,DB00193,DB00202,1
3513,DB00582,DB00625,1
3514,DB00078,DB00476,1
3515,DB00289,DB00668,1
3516,DB00661,DB01198,1
3517,DB00820,DB01264,1
3518,DB00391,DB06153,1
3519,DB01365,DB06707,1
3520,DB00722,DB11354,1
3521,DB00268,DB00726,1
3522,DB00186,DB00455,1
3523,DB00376,DB00382,1
3524,DB00988,DB09082,1
3525,DB00590,DB00653,1
3526,DB01236,DB01364,1
3527,DB00908,DB04861,1
3528,DB00433,DB06148,1
3529,DB08933,DB09074,1
3530,DB00204,DB01072,1
3531,DB00715,DB08815,1
3532,DB00450,DB01253,1
3533,DB00830,DB05039,1
3534,DB00784,DB01172,1
3535,DB01609,DB06616,1
3536,DB00366,DB04924,1
3537,DB00277,DB00872,1
3538,DB00477,DB01560,1
3539,DB00427,DB00601,1
3540,DB01151,DB01173,1
3541,DB01577,DB09080,1
3542,DB01026,DB06209,1
3543,DB00266,DB08860,1
3544,DB01418,DB08794,1
3545,DB01026,DB01045,1
3546,DB00193,DB00774,1
3547,DB00281,DB00960,1
3548,DB00449,DB00871,1
3549,DB00370,DB09071,1
3550,DB01026,DB08439,1
3551,DB01247,DB04842,1
3552,DB01323,DB01357,1
3553,DB01611,DB04910,1
3554,DB00199,DB00381,1
3555,DB00327,DB00956,1
3556,DB00086,DB01175,1
3557,DB00930,DB01234,1
3558,DB00258,DB01023,1
3559,DB00104,DB00335,1
3560,DB00844,DB00887,1
3561,DB00029,DB01225,1
3562,DB01595,DB09117,1
3563,DB00310,DB01355,1
3564,DB00401,DB00476,1
3565,DB00070,DB00388,1
3566,DB01285,DB01306,1
3567,DB00673,DB05109,1
3568,DB01319,DB05109,1
3569,DB00864,DB08879,1
3570,DB00370,DB00486,1
3571,DB00343,DB00615,1
3572,DB01238,DB04876,1
3573,DB01124,DB01208,1
3574,DB00977,DB04876,1
3575,DB00872,DB08881,1
3576,DB01403,DB04861,1
3577,DB00065,DB00214,1
3578,DB00188,DB05812,1
3579,DB01232,DB09166,1
3580,DB01104,DB09053,1
3581,DB00872,DB01198,1
3582,DB00569,DB01398,1
3583,DB00673,DB08895,1
3584,DB00009,DB01088,1
3585,DB00390,DB00482,1
3586,DB00280,DB00598,1
3587,DB00266,DB01327,1
3588,DB00582,DB06212,1
3589,DB00402,DB01323,1
3590,DB00657,DB06729,1
3591,DB00413,DB00494,1
3592,DB01320,DB11256,1
3593,DB00206,DB09068,1
3594,DB00181,DB00972,1
3595,DB00475,DB00822,1
3596,DB02703,DB06589,1
3597,DB00898,DB01068,1
3598,DB00635,DB00976,1
3599,DB00444,DB04905,1
3600,DB08816,DB11133,1
3601,DB00460,DB08881,1
3602,DB00437,DB00682,1
3603,DB00625,DB01589,1
3604,DB00382,DB01409,1
3605,DB00537,DB00834,1
3606,DB00224,DB01215,1
3607,DB00625,DB01074,1
3608,DB00972,DB09072,1
3609,DB00737,DB09117,1
3610,DB00070,DB00959,1
3611,DB00814,DB08935,1
3612,DB01161,DB09266,1
3613,DB00921,DB01100,1
3614,DB00314,DB00657,1
3615,DB00571,DB00752,1
3616,DB01162,DB01203,1
3617,DB00635,DB01167,1
3618,DB01225,DB11133,1
3619,DB00355,DB09268,1
3620,DB00932,DB01251,1
